id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
S;SUL;2025-08-25 08:00:00;8365.392;601.503;875.03;1184.453;14094.206;-3067.828
NE;NORDESTE;2025-08-25 09:00:00;2085.653;1027.404;10515.78699999;7262.811;12086.962;8804.69299999
N;NORTE;2025-08-25 09:00:00;2253.15;3143.181;296.89;1760.275;8800.358;-1346.862
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 09:00:00;29888.669;14060.803;11789.721;23794.12;79533.31;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 09:00:00;19192.357;9321.368;183.852;12781.394;44166.171;-2687.19999999
S;SUL;2025-08-25 09:00:00;6357.509;568.84999999;793.192;1989.64;14479.822;-4770.631
NE;NORDESTE;2025-08-25 10:00:00;2085.224;1017.063;8660.15999999;8659.56399999;12366.73199999;8055.279
N;NORTE;2025-08-25 10:00:00;2206.994;3120.675;255.158;2149.19;9093.54;-1361.523
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 10:00:00;28714.341;14114.507;9918.063;28752.366;81499.28;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 10:00:00;18984.22799999;9404.249;165.112;15369.832;45127.894;-1204.47299999
S;SUL;2025-08-25 10:00:00;5437.89499999;572.52;837.633;2573.78;14911.111;-5489.283
NE;NORDESTE;2025-08-25 11:00:00;2067.515;1015.382;7471.20099999;9213.67699999;12443.41499999;7324.36
N;NORTE;2025-08-25 11:00:00;2144.87999999;3146.616;250.193;2341.84499999;9167.775;-1284.241
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 11:00:00;28494.697;14189.761;8793.591;30445.84;81923.89;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 11:00:00;17888.441;9457.655;116.462;16045.859;45522.052;-2013.63499999
S;SUL;2025-08-25 11:00:00;6393.861;570.10799999;955.73499999;2844.459;14790.647;-4026.484
NE;NORDESTE;2025-08-25 12:00:00;2090.36;1013.856;6672.301;8821.616;12108.431;6489.702
N;NORTE;2025-08-25 12:00:00;2177.656;3186.815;154.762;2321.59699999;9229.687;-1388.857
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 12:00:00;27645.585;14224.044;7881.775;29885.288;79636.69;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 12:00:00;17825.52099999;9441.52699999;73.657;15804.058;44583.46799999;-1438.705
S;SUL;2025-08-25 12:00:00;5552.04799999;581.84599999;981.055;2938.017;13715.10599999;-3662.14
NE;NORDESTE;2025-08-25 13:00:00;2096.44999999;1001.73399999;6896.417;8559.43099999;12299.60999999;6254.422
N;NORTE;2025-08-25 13:00:00;2288.375;3252.66;313.13;2108.98899999;9583.186;-1620.032
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 13:00:00;29593.08;14517.207;8282.245;28667.333;81059.87;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 13:00:00;19211.75;9680.737;90.176;15315.55299999;45112.204;-813.988
S;SUL;2025-08-25 13:00:00;5996.505;582.076;982.522;2683.35999999;14064.865;-3820.402
NE;NORDESTE;2025-08-25 14:00:00;2117.696;1050.233;8195.056;8432.294;12771.705;7023.574
N;NORTE;2025-08-25 14:00:00;2350.725;3278.1;303.454;1762.991;9897.474;-2202.20399999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 14:00:00;31890.815;14870.557;9460.328;26574.435;82796.14;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 14:00:00;20642.986;9967.47799999;84.735;14254.82499999;45852.59;-902.56599999
S;SUL;2025-08-25 14:00:00;6779.408;574.746;877.083;2124.32499999;14274.366;-3918.804
NE;NORDESTE;2025-08-25 15:00:00;2164.03899999;1250.748;9595.60999999;7964.23;12845.087;8129.54
N;NORTE;2025-08-25 15:00:00;2388.04499999;3278.708;344.404;1288.59999999;9833.70799999;-2533.951
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 15:00:00;35118.287;15180.487;10738.38;22631.634;83668.79;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 15:00:00;23048.201;10045.378;90.061;11895.924;46461.535;-1381.97099999
S;SUL;2025-08-25 15:00:00;7518.002;605.653;708.305;1482.88;14528.458;-4213.618
NE;NORDESTE;2025-08-25 16:00:00;2309.54499999;1411.618;13361.098;4594.549;13511.37699999;8165.43299999
N;NORTE;2025-08-25 16:00:00;2595.165;3278.82799999;354.608;732.503;9575.12099999;-2614.01699999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 16:00:00;41620.074;15880.82;14312.105;13643.053;85456.05;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 16:00:00;27476.339;10446.109;116.2;7549.098;47419.08;-1831.33399999
S;SUL;2025-08-25 16:00:00;9239.02499999;744.26499999;480.19899999;766.903;14950.47399999;-3720.082
NE;NORDESTE;2025-08-25 17:00:00;3325.20599999;1420.84799999;17081.28899999;487.971;14147.17599999;8168.138
N;NORTE;2025-08-25 17:00:00;3697.492;3288.76399999;361.349;243.102;9215.302;-1624.595
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 17:00:00;49826.854;16304.413;17848.372;2371.697;86351.34;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 17:00:00;31055.926;10766.98799999;126.31;1468.065;47811.38;-4394.09099999
S;SUL;2025-08-25 17:00:00;11748.23;827.81299999;279.42399999;172.559;15177.478;-2149.452
NE;NORDESTE;2025-08-25 18:00:00;4719.23199999;1424.923;18388.70999999;7.302;14682.90799999;9857.259
N;NORTE;2025-08-25 18:00:00;5516.586;3324.685;374.781;20.78;8954.306;282.52599999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 18:00:00;55376.153;16580.287;19265.249;72.869;91294.56;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 18:00:00;33199.745;10943.48799999;201.846;43.787;51113.906;-6725.04
S;SUL;2025-08-25 18:00:00;11940.59;887.191;299.912;1.0;16543.438;-3414.745
NE;NORDESTE;2025-08-25 19:00:00;5052.598;1430.373;19853.287;3.353;13935.774;12403.837
N;NORTE;2025-08-25 19:00:00;4252.343;3346.172;387.778;0.561;9200.998;-1214.144
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 19:00:00;53847.858;16690.493;20794.87;13.031;91346.25;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 19:00:00;32982.625;11024.57999999;229.922;8.117;51423.766;-7178.52199999
S;SUL;2025-08-25 19:00:00;11560.292;889.368;323.883;1.0;16785.714;-4011.171
NE;NORDESTE;2025-08-25 20:00:00;4775.673;1417.72299999;20631.918;0.01;13805.409;13019.915
N;NORTE;2025-08-25 20:00:00;3000.776;3352.443;358.869;0.0;9358.77599999;-2646.68799999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 20:00:00;51326.461;16669.795;21592.889;1.01;89590.16;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 20:00:00;32393.65;11022.556;239.018;0.0;50344.14199999;-6688.918
S;SUL;2025-08-25 20:00:00;11156.362;877.073;363.084;1.0;16081.828;-3684.309
NE;NORDESTE;2025-08-25 21:00:00;4372.702;1237.753;20288.005;0.012;14108.16399999;11790.308
N;NORTE;2025-08-25 21:00:00;2812.468;3362.827;359.868;0.0;9550.12;-3014.957
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 21:00:00;49644.369;16562.334;21289.584;1.012;87497.3;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 21:00:00;30955.676;11075.457;228.611;0.0;48772.132;-6512.38799999
S;SUL;2025-08-25 21:00:00;11503.523;886.297;413.1;1.0;15066.883;-2262.963
NE;NORDESTE;2025-08-25 22:00:00;3964.77499999;1069.50399999;19160.095;0.01;13841.179;10353.205
N;NORTE;2025-08-25 22:00:00;2543.295;3377.419;381.002;0.0;9643.343;-3341.627
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 22:00:00;46491.226;16385.746;20294.564;1.01;83172.55;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 22:00:00;27947.75399999;11061.88399999;224.647;0.0;45890.49999999;-6656.21499999
S;SUL;2025-08-25 22:00:00;12035.402;876.939;528.81999999;1.0;13797.524;-355.363
NE;NORDESTE;2025-08-25 23:00:00;2748.341;1062.389;19475.02599999;0.039;13275.59799999;10010.197
N;NORTE;2025-08-25 23:00:00;2456.99;3402.947;409.873;0.0;9526.856;-3257.046
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-25 23:00:00;40379.933;16409.9;20580.676;1.039;77371.55;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-25 23:00:00;24541.143;11068.20699999;229.464;0.0;42420.621;-6581.807
S;SUL;2025-08-25 23:00:00;10633.459;876.357;466.313;1.0;12148.473;-171.344
NE;NORDESTE;2025-08-26 00:00:00;2316.118;1047.818;19715.96499999;0.094;12766.26099999;10313.734
N;NORTE;2025-08-26 00:00:00;2447.335;3411.75699999;416.417;0.0;9308.026;-3032.517
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 00:00:00;35599.974;15784.357;20722.041;1.094;72107.47;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 00:00:00;21811.013;10430.45999999;236.682;0.0;39150.988;-6672.833
S;SUL;2025-08-26 00:00:00;9025.508;894.322;352.977;1.0;10882.191;-608.384
NE;NORDESTE;2025-08-26 01:00:00;2087.69;1042.735;19974.48499999;0.098;12397.04899999;10707.95899999
N;NORTE;2025-08-26 01:00:00;2440.761;3414.45599999;417.067;0.0;9074.914;-2802.63
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 01:00:00;32138.997;15721.935;20942.139;1.098;68804.17;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 01:00:00;19327.856;10334.47399999;241.704;0.0;37180.433;-7276.399
S;SUL;2025-08-26 01:00:00;8282.68999999;930.27;308.883;1.0;10151.77299999;-628.92999999
NE;NORDESTE;2025-08-26 02:00:00;2108.72899999;1045.219;19926.129;0.027;12114.952;10965.152
N;NORTE;2025-08-26 02:00:00;2445.75099999;3420.705;417.6;0.0;8855.67;-2571.61399999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 02:00:00;30181.636;15658.941;20827.926;1.027;66669.53;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 02:00:00;17891.292;10302.111;222.92;0.0;35996.651;-7580.328
S;SUL;2025-08-26 02:00:00;7735.864;890.906;261.277;1.0;9702.257;-813.21
NE;NORDESTE;2025-08-26 03:00:00;2115.006;1053.67;19703.915;0.014;11915.374;10957.231
N;NORTE;2025-08-26 03:00:00;2447.68599999;3429.115;408.172;0.0;8610.37999999;-2325.40699999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 03:00:00;29383.575;15665.816;20589.914;1.014;65640.32;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 03:00:00;17262.31499999;10282.549;203.163;0.0;35500.09699999;-7752.07
S;SUL;2025-08-26 03:00:00;7558.568;900.482;274.664;1.0;9614.468;-879.754
NE;NORDESTE;2025-08-26 04:00:00;2121.995;1059.927;19668.264;1.406;11977.762;10873.83
N;NORTE;2025-08-26 04:00:00;2443.92;3430.175;415.386;0.0;8494.18;-2204.699
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 04:00:00;29847.551;15683.008;20601.795;10.309;66142.66;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 04:00:00;17220.93;10282.544;205.515;7.903;35869.096;-8152.204
S;SUL;2025-08-26 04:00:00;8060.706;910.362;312.63;1.0;9801.625;-516.927
NE;NORDESTE;2025-08-26 05:00:00;2139.225;1055.226;19279.05;187.338;12017.724;10643.115
N;NORTE;2025-08-26 05:00:00;2444.274;3438.58399999;414.851;8.007;8378.98399999;-2073.26799999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 05:00:00;32854.381;15668.716;20165.551;217.778;68906.43;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 05:00:00;18803.825;10285.09099999;215.368;21.433;37901.60299999;-8575.886
S;SUL;2025-08-26 05:00:00;9467.057;889.815;256.282;1.0;10608.115;6.039
NE;NORDESTE;2025-08-26 06:00:00;2107.341;1053.131;17497.69799999;2920.85699999;11987.66799999;11591.359
N;NORTE;2025-08-26 06:00:00;2433.36699999;3432.102;405.659;164.395;8079.93599999;-1644.41299999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 06:00:00;34959.945;15718.857;18394.844;4276.829;73350.48;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 06:00:00;20329.433;10324.21;214.741;1147.87999999;40903.15;-8886.886
S;SUL;2025-08-26 06:00:00;10089.804;909.414;276.74599999;43.697;12379.721;-1060.06
NE;NORDESTE;2025-08-26 07:00:00;2134.063;1024.311;15442.334;4892.33099999;12514.188;10978.851
N;NORTE;2025-08-26 07:00:00;2441.297;3322.345;355.504;640.30099999;8149.169;-1389.722
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 07:00:00;33255.853;15589.922;16242.983;12435.663;77524.42;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 07:00:00;20539.572;10337.55;217.343;6401.11699999;42901.976;-5406.394
S;SUL;2025-08-26 07:00:00;8140.921;905.71599999;227.802;501.914;13959.088;-4182.73499999
NE;NORDESTE;2025-08-26 08:00:00;2118.101;1029.713;13253.219;6956.395;12495.926;10861.502
N;NORTE;2025-08-26 08:00:00;2434.21099999;3247.042;351.979;1205.846;8600.823;-1361.745
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 08:00:00;31072.566;15360.76;14015.505;19693.393;80142.22;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 08:00:00;18571.65799999;10204.42799999;199.429;10222.75499999;43888.685;-4690.415
S;SUL;2025-08-26 08:00:00;7948.596;879.577;210.878;1308.397;15156.79;-4809.34199999
NE;NORDESTE;2025-08-26 09:00:00;2106.023;1036.33799999;11573.17999999;8301.484;12515.24299999;10501.78199999
N;NORTE;2025-08-26 09:00:00;2360.955;3167.574;367.178;1715.988;8902.052;-1290.357
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 09:00:00;28273.099;15231.333;12261.179;25611.526;81377.14;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 09:00:00;16282.633;10157.11;188.324;13481.415;44602.673;-4493.19099999
S;SUL;2025-08-26 09:00:00;7523.488;870.31099999;132.497;2112.639;15357.169;-4718.234
NE;NORDESTE;2025-08-26 10:00:00;2117.351;1037.258;10447.819;8887.44199999;12866.565;9623.305
N;NORTE;2025-08-26 10:00:00;2278.055;3150.686;306.153;2106.759;9085.422;-1243.769
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 10:00:00;27440.029;15237.334;11009.864;29493.607;83180.83;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 10:00:00;15321.866;10142.98699999;178.175;15675.35099999;45481.65199999;-4163.273
S;SUL;2025-08-26 10:00:00;7722.757;906.40299999;77.717;2824.055;15747.195;-4216.263
NE;NORDESTE;2025-08-26 11:00:00;2094.759;1033.014;9133.499;9248.501;12918.775;8590.998
N;NORTE;2025-08-26 11:00:00;2247.10399999;3118.859;269.622;2279.04299999;9105.349;-1190.721
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 11:00:00;27427.497;15216.469;9615.172;31981.739;84240.88;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 11:00:00;14531.00899999;10153.58899999;164.412;17184.249;46417.88099999;-4384.62199999
S;SUL;2025-08-26 11:00:00;8554.62499999;911.007;47.639;3269.946;15798.87199999;-3015.655
NE;NORDESTE;2025-08-26 12:00:00;2105.948;1025.441;8642.991;9045.24799999;12507.46499999;8312.163
N;NORTE;2025-08-26 12:00:00;2253.164;3092.778;323.669;2277.54;9036.468;-1089.317
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 12:00:00;25355.326;15264.023;9142.209;31609.066;81370.62;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 12:00:00;14010.09;10233.09599999;136.731;16965.272;45515.152;-4169.963
S;SUL;2025-08-26 12:00:00;6986.124;912.708;38.818;3321.006;14311.539;-3052.883
NE;NORDESTE;2025-08-26 13:00:00;2133.77599999;1064.203;9135.86;9795.487;12761.966;9367.36
N;NORTE;2025-08-26 13:00:00;2263.015;3185.35099999;354.405;2039.708;9448.04399999;-1605.56499999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 13:00:00;26490.128;15453.366;9612.333;30893.996;82449.82;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 13:00:00;15015.111;10278.89899999;96.469;16039.317;45901.127;-4471.331
S;SUL;2025-08-26 13:00:00;7078.226;924.913;25.599;3019.484;14338.686;-3290.464
NE;NORDESTE;2025-08-26 14:00:00;2104.604;1225.25699999;10100.944;9776.75999999;13181.08999999;10026.47499999
N;NORTE;2025-08-26 14:00:00;2374.449;3265.82899999;343.543;1613.697;9680.42499999;-2082.90699999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 14:00:00;29617.7;15657.35;10582.232;27810.654;83667.94;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 14:00:00;17039.81099999;10265.93799999;71.67;13840.653;46286.82099999;-5068.749
S;SUL;2025-08-26 14:00:00;8098.836;900.326;66.075;2579.544;14519.6;-2874.819
NE;NORDESTE;2025-08-26 15:00:00;2104.158;1373.876;11435.914;8336.194;13311.92;9938.222
N;NORTE;2025-08-26 15:00:00;2443.649;3279.257;349.479;1174.118;9676.16;-2429.657
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 15:00:00;34404.753;15837.573;11972.735;21932.733;84147.79;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 15:00:00;20240.949;10280.069;65.711;10506.942;46643.415;-5549.744
S;SUL;2025-08-26 15:00:00;9615.997;904.371;121.631;1915.479;14516.299;-1958.821
NE;NORDESTE;2025-08-26 16:00:00;2236.93299999;1516.501;12981.999;4300.861;13495.35;7540.944
N;NORTE;2025-08-26 16:00:00;2448.263;3285.394;381.861;681.535;9455.735;-2658.68199999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 16:00:00;42227.449;16094.776;13582.129;12950.54;84854.89;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 16:00:00;26591.386;10376.955;82.739;6901.413;47112.748;-3160.25499999
S;SUL;2025-08-26 16:00:00;10950.867;915.926;135.53;1066.731;14791.061;-1722.007
NE;NORDESTE;2025-08-26 17:00:00;3308.404;1589.8;15181.11599999;502.73799999;13894.723;6687.335
N;NORTE;2025-08-26 17:00:00;3625.754;3290.687;399.476;238.668;8972.95199999;-1418.367
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 17:00:00;51295.785;16161.967;15838.199;2443.125;85739.08;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 17:00:00;31778.169;10371.74199999;104.016;1433.005;47762.808;-4075.876
S;SUL;2025-08-26 17:00:00;12583.458;909.738;153.591;268.714;15108.593;-1193.092
NE;NORDESTE;2025-08-26 18:00:00;4829.622;1595.958;16221.361;3.735;14697.906;7952.77
N;NORTE;2025-08-26 18:00:00;5459.605;3319.772;394.915;25.89;8772.332;427.84999999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 18:00:00;57907.418;16250.987;16926.827;74.007;91159.24;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 18:00:00;32528.99099999;10439.422;129.167;43.382;51072.79299999;-7931.831
S;SUL;2025-08-26 18:00:00;15089.2;895.835;181.384;1.0;16616.208;-448.789
NE;NORDESTE;2025-08-26 19:00:00;5015.8;1604.464;17657.45;2.842;14313.145;9967.411
N;NORTE;2025-08-26 19:00:00;4407.81899999;3344.64699999;397.509;0.634;9071.481;-920.872
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 19:00:00;56751.885;16448.142;18433.862;12.33;91646.22;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 19:00:00;33214.66799999;10596.128;158.376;7.854;51307.62399999;-7330.598
S;SUL;2025-08-26 19:00:00;14113.59799999;902.903;220.527;1.0;16953.96899999;-1715.941
NE;NORDESTE;2025-08-26 20:00:00;4908.253;1603.236;18826.126;0.0;13976.473;11361.142
N;NORTE;2025-08-26 20:00:00;2973.546;3367.081;389.066;0.0;9310.083;-2580.39
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 20:00:00;53636.548;16485.407;19624.051;1.0;89747.01;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 20:00:00;32198.21799999;10613.46999999;192.685;0.0;50358.03499999;-7353.662
S;SUL;2025-08-26 20:00:00;13556.531;901.62;216.174;1.0;16102.415;-1427.09
NE;NORDESTE;2025-08-26 21:00:00;4547.325;1497.753;19841.564;0.0;14391.831;11494.811
N;NORTE;2025-08-26 21:00:00;2583.413;3367.19699999;400.232;0.0;9538.735;-3187.893
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 21:00:00;50819.008;16362.122;20684.497;1.0;87866.63;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 21:00:00;30664.086;10591.40899999;214.621;0.0;48834.679;-7364.563
S;SUL;2025-08-26 21:00:00;13024.184;905.763;228.08;1.0;15101.382;-942.355
NE;NORDESTE;2025-08-26 22:00:00;3160.133;1225.036;19764.89199999;0.0;14134.34799999;10015.713
N;NORTE;2025-08-26 22:00:00;2513.823;3364.033;401.434;0.0;9664.553;-3385.263
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 22:00:00;46654.467;16097.385;20669.709;1.0;83422.56;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 22:00:00;28016.641;10604.52599999;211.243;0.0;45908.42;-7076.01
S;SUL;2025-08-26 22:00:00;12963.87;903.79;292.14;1.0;13715.24;445.56
NE;NORDESTE;2025-08-26 23:00:00;2673.22199999;1073.03;19922.913;0.0;13579.84;10089.325
N;NORTE;2025-08-26 23:00:00;2441.28;3382.122;389.085;0.0;9589.205;-3376.718
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-26 23:00:00;40671.896;15937.33;20869.596;1.0;77479.82;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-26 23:00:00;24671.972;10587.41799999;221.427;0.0;42290.091;-6809.274
S;SUL;2025-08-26 23:00:00;10885.422;894.76;336.171;1.0;12020.686;96.667
NE;NORDESTE;2025-08-27 00:00:00;2133.76199999;1053.305;19805.133;0.0;12965.398;10026.802
N;NORTE;2025-08-27 00:00:00;2440.085;3391.784;375.382;0.0;9322.611;-3115.36
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-27 00:00:00;36077.746;15399.658;20775.024;1.0;72253.43;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-27 00:00:00;21710.298;10054.62699999;215.864;0.0;39212.935;-7232.14599999
S;SUL;2025-08-27 00:00:00;9793.60099999;899.942;378.645;1.0;10752.48399999;320.704
NE;NORDESTE;2025-08-27 01:00:00;2084.21999999;972.508;19691.195;0.0;12515.939;10231.984
N;NORTE;2025-08-27 01:00:00;2443.004;3397.69;373.7;0.0;9067.84999999;-2853.456
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-27 01:00:00;32757.189;15205.893;20753.423;1.0;68717.51;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-27 01:00:00;19396.281;9923.36799999;225.421;0.0;37176.545;-7631.475
S;SUL;2025-08-27 01:00:00;8833.684;912.327;463.107;1.0;9957.171;252.947
NE;NORDESTE;2025-08-27 02:00:00;2092.63;851.257;19812.198;0.0;12268.981;10487.10399999
N;NORTE;2025-08-27 02:00:00;2440.71799999;3404.77899999;387.371;0.0;8929.55699999;-2696.689
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-27 02:00:00;30677.0;15064.163;20963.116;1.0;66705.28;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-27 02:00:00;18431.85099999;9907.13099999;214.488;0.0;35992.79599999;-7439.32599999
S;SUL;2025-08-27 02:00:00;7711.801;900.996;549.059;1.0;9513.94499999;-351.089
NE;NORDESTE;2025-08-27 03:00:00;2102.331;694.268;19771.999;0.0;12024.852;10543.74599999
N;NORTE;2025-08-27 03:00:00;2442.67299999;3411.934;406.157;0.0;8682.081;-2421.317
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-27 03:00:00;29963.906;14920.567;20856.244;1.0;65741.72;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-27 03:00:00;18294.095;9923.50899999;210.38;0.0;35627.241;-7199.257
S;SUL;2025-08-27 03:00:00;7124.807;890.856;467.708;1.0;9407.543;-923.172
NE;NORDESTE;2025-08-27 04:00:00;2108.04599999;586.465;20284.793;1.45;12039.813;10940.941
N;NORTE;2025-08-27 04:00:00;2446.571;3407.329;409.602;0.0;8541.511;-2278.009
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-27 04:00:00;29988.977;14816.333;21311.702;10.316;66127.33;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-27 04:00:00;18452.02799999;9917.44999999;210.777;7.866;35992.00499999;-7403.884
S;SUL;2025-08-27 04:00:00;6982.332;905.089;406.53;1.0;9553.999;-1259.048
NE;NORDESTE;2025-08-27 05:00:00;2144.071;579.251;20210.964;182.108;11949.124;11167.27
N;NORTE;2025-08-27 05:00:00;2448.087;3406.065;405.185;8.231;8426.025;-2158.457
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-27 05:00:00;32466.047;14813.659;21187.078;220.578;68687.36;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-27 05:00:00;19828.77099999;9936.58399999;209.848;29.239;37960.70199999;-7956.26
S;SUL;2025-08-27 05:00:00;8045.11799999;891.759;361.08099999;1.0;10351.51099999;-1052.553
NE;NORDESTE;2025-08-27 06:00:00;2104.242;555.757;18155.928;2746.691;12058.363;11504.255
N;NORTE;2025-08-27 06:00:00;2442.917;3388.336;396.696;167.764;8127.807;-1732.09399999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-27 06:00:00;34894.566;14734.217;19187.488;4342.712;73158.98;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-27 06:00:00;20226.40299999;9907.057;207.436;1360.976;40852.27199999;-9150.4
S;SUL;2025-08-27 06:00:00;10121.004;883.06699999;427.428;67.281;12120.541;-621.761
NE;NORDESTE;2025-08-27 07:00:00;2121.30199999;527.79199999;15625.84199999;5076.862;12192.087;11159.711
N;NORTE;2025-08-27 07:00:00;2447.557;3295.057;376.981;647.24299999;8204.903;-1438.065
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-27 07:00:00;32415.252;14476.384;16579.104;13216.446;76687.19;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-27 07:00:00;18762.40399999;9764.11999999;159.876;6784.281;42724.12799999;-7253.447
S;SUL;2025-08-27 07:00:00;9083.989;889.415;416.405;708.06;13566.068;-2468.199
NE;NORDESTE;2025-08-27 08:00:00;2105.032;523.576;14618.2;6095.256;12398.19599999;10943.868
N;NORTE;2025-08-27 08:00:00;2361.202;3173.82;395.257;1198.266;8630.055;-1501.51
SIN;SISTEMA INTERLIGADO NACIONAL;2025-08-27 08:00:00;30232.127;14255.171;15330.108;19365.047;79182.45;0.0
SE;SUDESTE/CENTRO-OESTE;2025-08-27 08:00:00;17478.448;9673.051;67.543;10233.38699999;43853.80499999;-6401.376
S;SUL;2025-08-27 08:00:00;8287.445;884.724;249.108;1838.138;14300.397;-3040.982
