id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
NE;NORDESTE;2023-07-21;51691.2265625;41845.3203125;80.95249939
N;NORTE;2023-07-21;15302.39648438;14391.94433594;94.0503006
SE;SUDESTE;2023-07-21;204615.328125;174175.328125;85.12329865
S;SUL;2023-07-21;20459.2421875;19010.04882813;92.91670227
NE;NORDESTE;2023-07-22;51691.2265625;41759.9765625;80.78739929
N;NORTE;2023-07-22;15302.39648438;14367.26464844;93.88899994
SE;SUDESTE;2023-07-22;204615.328125;174188.671875;85.12979889
S;SUL;2023-07-22;20459.2421875;19141.35351563;93.5585022
NE;NORDESTE;2023-07-23;51691.2265625;41678.4453125;80.62960052
N;NORTE;2023-07-23;15302.39648438;14351.70703125;93.78730011
SE;SUDESTE;2023-07-23;204615.328125;174116.828125;85.09470367
S;SUL;2023-07-23;20459.2421875;19239.48828125;94.0381012
NE;NORDESTE;2023-07-24;51691.2265625;41599.27734375;80.47650146
N;NORTE;2023-07-24;15302.39648438;14324.83007813;93.61170197
SE;SUDESTE;2023-07-24;204615.328125;173853.671875;84.9661026
S;SUL;2023-07-24;20459.2421875;19252.33789063;94.10089874
NE;NORDESTE;2023-07-25;51691.2265625;41527.78515625;80.33820343
N;NORTE;2023-07-25;15302.39648438;14300.11816406;93.45020294
SE;SUDESTE;2023-07-25;204615.328125;173652.5;84.86779785
S;SUL;2023-07-25;20459.2421875;19252.86914063;94.10350037
NE;NORDESTE;2023-07-26;51691.2265625;41450.48046875;80.18859863
N;NORTE;2023-07-26;15302.39648438;14266.75;93.23210144
SE;SUDESTE;2023-07-26;204615.328125;173340.46875;84.71530151
S;SUL;2023-07-26;20459.2421875;19247.5;94.07730103
NE;NORDESTE;2023-07-27;51691.2265625;41355.8203125;80.00550079
N;NORTE;2023-07-27;15302.39648438;14215.15917969;92.89499664
SE;SUDESTE;2023-07-27;204615.328125;173157.453125;84.62580109
S;SUL;2023-07-27;20459.2421875;19193.77148438;93.81469727
NE;NORDESTE;2023-07-28;51691.2265625;41256.14453125;79.81269836
N;NORTE;2023-07-28;15302.39648438;14152.96289063;92.4885025
SE;SUDESTE;2023-07-28;204615.328125;172897.875;84.49900055
S;SUL;2023-07-28;20459.2421875;19168.61914063;93.6917038
NE;NORDESTE;2023-07-29;51691.2265625;41180.92578125;79.667099
N;NORTE;2023-07-29;15302.39648438;14101.54882813;92.15260315
SE;SUDESTE;2023-07-29;204615.328125;172754.390625;84.42890167
S;SUL;2023-07-29;20459.2421875;19152.0078125;93.61049652
NE;NORDESTE;2023-07-30;51691.2265625;41103.55859375;79.51750183
N;NORTE;2023-07-30;15302.39648438;14070.22070313;91.94779968
SE;SUDESTE;2023-07-30;204615.328125;172764.875;84.43399811
S;SUL;2023-07-30;20459.2421875;19190.47851563;93.79859924
NE;NORDESTE;2023-07-31;51691.2265625;41008.7265625;79.33399963
N;NORTE;2023-07-31;15302.39648438;14020.640625;91.62380219
SE;SUDESTE;2023-07-31;204615.328125;172450.625;84.28040314
S;SUL;2023-07-31;20459.2421875;19174.359375;93.71980286
NE;NORDESTE;2023-08-01;51691.2265625;40912.4921875;79.14779663
N;NORTE;2023-08-01;15302.39648438;13952.03027344;91.17549896
SE;SUDESTE;2023-08-01;204615.328125;172237.484375;84.17620087
S;SUL;2023-08-01;20459.2421875;19072.99804688;93.22440338
NE;NORDESTE;2023-08-02;51691.2265625;40816.93359375;78.96299744
N;NORTE;2023-08-02;15302.39648438;13916.00390625;90.94000244
SE;SUDESTE;2023-08-02;204615.328125;171950.609375;84.03600311
S;SUL;2023-08-02;20459.2421875;18997.49609375;92.8553009
NE;NORDESTE;2023-08-03;51691.2265625;40670.66796875;78.68000031
N;NORTE;2023-08-03;15302.39648438;13877.81445313;90.69049835
SE;SUDESTE;2023-08-03;204615.328125;171730.71875;83.9285965
S;SUL;2023-08-03;20459.2421875;18869.77929688;92.23110199
NE;NORDESTE;2023-08-04;51691.2265625;40574.05859375;78.49310303
N;NORTE;2023-08-04;15302.39648438;13844.69824219;90.47409821
SE;SUDESTE;2023-08-04;204615.328125;171354.453125;83.74469757
S;SUL;2023-08-04;20459.2421875;18699.90625;91.40080261
NE;NORDESTE;2023-08-05;51691.2265625;40480.1484375;78.31140137
N;NORTE;2023-08-05;15302.39648438;13810.57617188;90.25109863
SE;SUDESTE;2023-08-05;204615.328125;171198.953125;83.66870117
S;SUL;2023-08-05;20459.2421875;18647.65039063;91.145401
NE;NORDESTE;2023-08-06;51691.2265625;40420.44140625;78.19589996
N;NORTE;2023-08-06;15302.39648438;13797.70800781;90.16699982
SE;SUDESTE;2023-08-06;204615.328125;171129.59375;83.63480377
S;SUL;2023-08-06;20459.2421875;18631.71679688;91.06749725
NE;NORDESTE;2023-08-07;51691.2265625;40326.1328125;78.0134964
N;NORTE;2023-08-07;15302.39648438;13764.72265625;89.95140076
SE;SUDESTE;2023-08-07;204615.328125;170698.5625;83.42410278
S;SUL;2023-08-07;20459.2421875;18512.86523438;90.48660278
NE;NORDESTE;2023-08-08;51691.2265625;40215.21875;77.79889679
N;NORTE;2023-08-08;15302.39648438;13709.89746094;89.5931015
SE;SUDESTE;2023-08-08;204615.328125;170308.171875;83.23329926
S;SUL;2023-08-08;20459.2421875;18344.84765625;89.66529846
NE;NORDESTE;2023-08-09;51691.2265625;40073.5625;77.52490234
N;NORTE;2023-08-09;15302.39648438;13654.25976563;89.229599
SE;SUDESTE;2023-08-09;204615.328125;169909.34375;83.03839874
S;SUL;2023-08-09;20459.2421875;18239.2109375;89.14900208
NE;NORDESTE;2023-08-10;51691.2265625;39939.88671875;77.26629639
N;NORTE;2023-08-10;15302.39648438;13595.83300781;88.84770203
SE;SUDESTE;2023-08-10;204615.328125;169527.375;82.85169983
S;SUL;2023-08-10;20459.2421875;18119.23242188;88.56259918
NE;NORDESTE;2023-08-11;51691.2265625;39838.390625;77.06990051
N;NORTE;2023-08-11;15302.39648438;13555.17382813;88.58200073
SE;SUDESTE;2023-08-11;204615.328125;169083.671875;82.63490295
S;SUL;2023-08-11;20459.2421875;18196.55664063;88.94049835
NE;NORDESTE;2023-08-12;51691.2265625;39769.19921875;76.93609619
N;NORTE;2023-08-12;15302.39648438;13516.66503906;88.33039856
SE;SUDESTE;2023-08-12;204615.328125;169069.5;82.62799835
S;SUL;2023-08-12;20459.2421875;18506.24804688;90.45420074
NE;NORDESTE;2023-08-13;51691.2265625;39699.71484375;76.8015976
N;NORTE;2023-08-13;15302.39648438;13501.01953125;88.22810364
SE;SUDESTE;2023-08-13;204615.328125;169030.578125;82.60900116
S;SUL;2023-08-13;20459.2421875;18727.26171875;91.53450012
NE;NORDESTE;2023-08-14;51691.2265625;39594.63671875;76.5983963
N;NORTE;2023-08-14;15302.39648438;13475.74609375;88.06300354
SE;SUDESTE;2023-08-14;204615.328125;168644.953125;82.42050171
S;SUL;2023-08-14;20459.2421875;18921.07226563;92.48179626
NE;NORDESTE;2023-08-15;51691.2265625;39483.21875;76.38279724
N;NORTE;2023-08-15;15302.39648438;13426.97460938;87.74430084
SE;SUDESTE;2023-08-15;204615.328125;168189.359375;82.19779968
S;SUL;2023-08-15;20459.2421875;18957.19335938;92.65830231
NE;NORDESTE;2023-08-16;51691.2265625;39424.3515625;76.26889801
N;NORTE;2023-08-16;15302.39648438;13364.93457031;87.33879852
SE;SUDESTE;2023-08-16;204615.328125;167687.328125;81.95249939
S;SUL;2023-08-16;20459.2421875;18937.43164063;92.56169891
NE;NORDESTE;2023-08-17;51691.2265625;39363.5234375;76.15129852
N;NORTE;2023-08-17;15302.39648438;13299.44335938;86.9108963
SE;SUDESTE;2023-08-17;204615.328125;167219.015625;81.72360229
S;SUL;2023-08-17;20459.2421875;18881.74609375;92.28959656
NE;NORDESTE;2023-08-18;51691.2265625;39302.44140625;76.03309631
N;NORTE;2023-08-18;15302.39648438;13236.67285156;86.5007019
SE;SUDESTE;2023-08-18;204615.328125;166743.65625;81.49130249
S;SUL;2023-08-18;20459.2421875;18814.12890625;91.95909882
NE;NORDESTE;2023-08-19;51691.2265625;39241.890625;75.91600037
N;NORTE;2023-08-19;15302.39648438;13164.74902344;86.0306015
SE;SUDESTE;2023-08-19;204615.328125;166430.671875;81.33830261
S;SUL;2023-08-19;20459.2421875;18786.65429688;91.82479858
NE;NORDESTE;2023-08-20;51691.2265625;39190.54296875;75.81659698
N;NORTE;2023-08-20;15302.39648438;13105.8671875;85.64579773
SE;SUDESTE;2023-08-20;204615.328125;166259.703125;81.25479889
S;SUL;2023-08-20;20459.2421875;18803.68359375;91.90799713
NE;NORDESTE;2023-08-21;51691.2265625;39092.32421875;75.62660217
N;NORTE;2023-08-21;15302.39648438;13036.65722656;85.19360352
SE;SUDESTE;2023-08-21;204615.328125;165788.4375;81.0243988
S;SUL;2023-08-21;20459.2421875;18748.97460938;91.64060211
NE;NORDESTE;2023-08-22;51691.2265625;38994.03125;75.43650055
N;NORTE;2023-08-22;15302.39648438;12969.6640625;84.75579834
SE;SUDESTE;2023-08-22;204615.328125;165377.1875;80.82350159
S;SUL;2023-08-22;20459.2421875;18625.62890625;91.03769684
NE;NORDESTE;2023-08-23;51691.2265625;38890.47265625;75.23609924
N;NORTE;2023-08-23;15302.39648438;12895.91894531;84.27390289
SE;SUDESTE;2023-08-23;204615.328125;164778.984375;80.53109741
S;SUL;2023-08-23;20459.2421875;18481.84765625;90.33499908
NE;NORDESTE;2023-08-24;51691.2265625;38774.99609375;75.01270294
N;NORTE;2023-08-24;15302.39648438;12829.79980469;83.84179688
SE;SUDESTE;2023-08-24;204615.328125;164174.59375;80.23570251
S;SUL;2023-08-24;20459.2421875;18317.08203125;89.52960205
NE;NORDESTE;2023-08-25;51691.2265625;38659.79296875;74.78990173
N;NORTE;2023-08-25;15302.39648438;12766.99707031;83.43139648
SE;SUDESTE;2023-08-25;204615.328125;163611.1875;79.96040344
S;SUL;2023-08-25;20459.2421875;18149.81835938;88.71209717
NE;NORDESTE;2023-08-26;51691.2265625;38545.1015625;74.56800079
N;NORTE;2023-08-26;15302.39648438;12704.52539063;83.02310181
SE;SUDESTE;2023-08-26;204615.328125;163138.265625;79.72920227
S;SUL;2023-08-26;20459.2421875;17986.77148438;87.9151001
NE;NORDESTE;2023-08-27;51691.2265625;38419.26171875;74.32450104
N;NORTE;2023-08-27;15302.39648438;12651.32617188;82.67549896
SE;SUDESTE;2023-08-27;204615.328125;162953.359375;79.63890076
S;SUL;2023-08-27;20459.2421875;17909.9765625;87.53980255
NE;NORDESTE;2023-08-28;51691.2265625;38326.6953125;74.14550018
N;NORTE;2023-08-28;15302.39648438;12600.56835938;82.34380341
SE;SUDESTE;2023-08-28;204615.328125;162484.765625;79.40989685
S;SUL;2023-08-28;20459.2421875;17699.7265625;86.51210022
NE;NORDESTE;2023-08-29;51691.2265625;38232.36328125;73.96299744
N;NORTE;2023-08-29;15302.39648438;12555.67578125;82.05039978
SE;SUDESTE;2023-08-29;204615.328125;162010.46875;79.17810059
S;SUL;2023-08-29;20459.2421875;17508.796875;85.5789032
NE;NORDESTE;2023-08-30;51691.2265625;38112.65625;73.73139954
N;NORTE;2023-08-30;15302.39648438;12508.22851563;81.74030304
SE;SUDESTE;2023-08-30;204615.328125;161614.28125;78.98439789
S;SUL;2023-08-30;20459.2421875;17311.40429688;84.6140976
NE;NORDESTE;2023-08-31;51691.2265625;37978.66015625;73.47219849
N;NORTE;2023-08-31;15302.39648438;12476.92871094;81.53579712
SE;SUDESTE;2023-08-31;204615.328125;161239.046875;78.80110168
S;SUL;2023-08-31;20459.2421875;17093.03515625;83.54679871
NE;NORDESTE;2023-09-01;51691.2265625;37868.88671875;73.25980377
N;NORTE;2023-09-01;15302.39648438;12434.5078125;81.25859833
SE;SUDESTE;2023-09-01;204615.328125;160896.8125;78.63379669
S;SUL;2023-09-01;20459.2421875;16944.54882813;82.82099915
NE;NORDESTE;2023-09-02;51691.2265625;37747.36328125;73.02469635
N;NORTE;2023-09-02;15302.39648438;12400.60742188;81.03700256
SE;SUDESTE;2023-09-02;204615.328125;160816.203125;78.5943985
S;SUL;2023-09-02;20459.2421875;16904.81640625;82.62680054
NE;NORDESTE;2023-09-03;51691.2265625;37625.64453125;72.78919983
N;NORTE;2023-09-03;15302.39648438;12362.32226563;80.78679657
SE;SUDESTE;2023-09-03;204615.328125;160667.15625;78.52159882
S;SUL;2023-09-03;20459.2421875;17083.29101563;83.49909973
NE;NORDESTE;2023-09-04;51691.2265625;37499.92578125;72.54599762
N;NORTE;2023-09-04;15302.39648438;12319.66210938;80.50810242
SE;SUDESTE;2023-09-04;204615.328125;160184.515625;78.28569794
S;SUL;2023-09-04;20459.2421875;17831.51367188;87.15630341
NE;NORDESTE;2023-09-05;51691.2265625;37350.6015625;72.25710297
N;NORTE;2023-09-05;15302.39648438;12279.89160156;80.24819946
SE;SUDESTE;2023-09-05;204615.328125;159766.890625;78.08159637
S;SUL;2023-09-05;20459.2421875;18162.96289063;88.77629852
NE;NORDESTE;2023-09-06;51691.2265625;37248.86328125;72.06030273
N;NORTE;2023-09-06;15302.39648438;12237.27832031;79.96970367
SE;SUDESTE;2023-09-06;204615.328125;159565.015625;77.98290253
S;SUL;2023-09-06;20459.2421875;18292.16601563;89.40779877
NE;NORDESTE;2023-09-07;51691.2265625;37150.00390625;71.86910248
N;NORTE;2023-09-07;15302.39648438;12221.734375;79.86810303
SE;SUDESTE;2023-09-07;204615.328125;159472.640625;77.93779755
S;SUL;2023-09-07;20459.2421875;18393.10742188;89.90119934
NE;NORDESTE;2023-09-08;51691.2265625;37053.4765625;71.68229675
N;NORTE;2023-09-08;15302.39648438;12208.65039063;79.7826004
SE;SUDESTE;2023-09-08;204615.328125;159146.25;77.77829742
S;SUL;2023-09-08;20459.2421875;18504.88085938;90.44750214
NE;NORDESTE;2023-09-09;51691.2265625;36959.2734375;71.50009918
N;NORTE;2023-09-09;15302.39648438;12191.47070313;79.67030334
SE;SUDESTE;2023-09-09;204615.328125;158800.75;77.60939789
S;SUL;2023-09-09;20459.2421875;18675.609375;91.28199768
NE;NORDESTE;2023-09-10;51691.2265625;36868.609375;71.3246994
N;NORTE;2023-09-10;15302.39648438;12172.88671875;79.54889679
SE;SUDESTE;2023-09-10;204615.328125;158669.53125;77.54530334
S;SUL;2023-09-10;20459.2421875;18860.0078125;92.1832962
NE;NORDESTE;2023-09-11;51691.2265625;36783.56640625;71.16020203
N;NORTE;2023-09-11;15302.39648438;12135.88671875;79.30709839
SE;SUDESTE;2023-09-11;204615.328125;158119.109375;77.27629852
S;SUL;2023-09-11;20459.2421875;18946.59570313;92.60649872
NE;NORDESTE;2023-09-12;51691.2265625;36669.52734375;70.93959808
N;NORTE;2023-09-12;15302.39648438;12098.66699219;79.06390381
SE;SUDESTE;2023-09-12;204615.328125;157547.328125;76.99680328
S;SUL;2023-09-12;20459.2421875;18897.55273438;92.3667984
NE;NORDESTE;2023-09-13;51691.2265625;36560.24609375;70.72810364
N;NORTE;2023-09-13;15302.39648438;12072.61132813;78.89360046
SE;SUDESTE;2023-09-13;204615.328125;156960.65625;76.71009827
S;SUL;2023-09-13;20459.2421875;18873.8359375;92.25090027
NE;NORDESTE;2023-09-14;51691.2265625;36447.234375;70.5094986
N;NORTE;2023-09-14;15302.39648438;12044.73925781;78.71150208
SE;SUDESTE;2023-09-14;204615.328125;156356.421875;76.41480255
S;SUL;2023-09-14;20459.2421875;18919.90234375;92.47609711
NE;NORDESTE;2023-09-15;51691.2265625;36333.54296875;70.28959656
N;NORTE;2023-09-15;15302.39648438;12030.28125;78.61699677
SE;SUDESTE;2023-09-15;204615.328125;156000.03125;76.24060059
S;SUL;2023-09-15;20459.2421875;18863.52148438;92.20050049
NE;NORDESTE;2023-09-16;51691.2265625;36240.6484375;70.10990143
N;NORTE;2023-09-16;15302.39648438;12008.79003906;78.47650146
SE;SUDESTE;2023-09-16;204615.328125;155761.890625;76.1242981
S;SUL;2023-09-16;20459.2421875;18823.38085938;92.00430298
NE;NORDESTE;2023-09-17;51691.2265625;36143.51171875;69.92189789
N;NORTE;2023-09-17;15302.39648438;11989.39941406;78.34980011
SE;SUDESTE;2023-09-17;204615.328125;155538.40625;76.01499939
S;SUL;2023-09-17;20459.2421875;18807.2578125;91.92549896
NE;NORDESTE;2023-09-18;51691.2265625;36046.57421875;69.73439789
N;NORTE;2023-09-18;15302.39648438;11949.69433594;78.09030151
SE;SUDESTE;2023-09-18;204615.328125;154811.5625;75.65979767
S;SUL;2023-09-18;20459.2421875;18699.95507813;91.40100098
NE;NORDESTE;2023-09-19;51691.2265625;35951.7890625;69.5510025
N;NORTE;2023-09-19;15302.39648438;11897.11914063;77.74680328
SE;SUDESTE;2023-09-19;204615.328125;154186.75;75.35440063
S;SUL;2023-09-19;20459.2421875;18668.06445313;91.24510193
NE;NORDESTE;2023-09-20;51691.2265625;35853.984375;69.36180115
N;NORTE;2023-09-20;15302.39648438;11840.97265625;77.37989807
SE;SUDESTE;2023-09-20;204615.328125;153712.578125;75.12270355
S;SUL;2023-09-20;20459.2421875;18681.92773438;91.31289673
NE;NORDESTE;2023-09-21;51691.2265625;35736.94921875;69.13539886
N;NORTE;2023-09-21;15302.39648438;11787.609375;77.03109741
SE;SUDESTE;2023-09-21;204615.328125;153122.4375;74.83429718
S;SUL;2023-09-21;20459.2421875;18643.72070313;91.12619781
NE;NORDESTE;2023-09-22;51691.2265625;35620.40625;68.91000366
N;NORTE;2023-09-22;15302.39648438;11721.55371094;76.59950256
SE;SUDESTE;2023-09-22;204615.328125;152480.96875;74.52079773
S;SUL;2023-09-22;20459.2421875;18566.45703125;90.74849701
NE;NORDESTE;2023-09-23;51691.2265625;35495.7890625;68.66889954
N;NORTE;2023-09-23;15302.39648438;11665.61425781;76.23390198
SE;SUDESTE;2023-09-23;204615.328125;151950.4375;74.2614975
S;SUL;2023-09-23;20459.2421875;18569.02539063;90.76110077
NE;NORDESTE;2023-09-24;51691.2265625;35367.01953125;68.4197998
N;NORTE;2023-09-24;15302.39648438;11624.90136719;75.96779633
SE;SUDESTE;2023-09-24;204615.328125;151458.46875;74.02110291
S;SUL;2023-09-24;20459.2421875;18538.70898438;90.61289978
NE;NORDESTE;2023-09-25;51691.2265625;35241.5625;68.17710114
N;NORTE;2023-09-25;15302.39648438;11509.72460938;75.21520233
SE;SUDESTE;2023-09-25;204615.328125;150634.796875;73.61849976
S;SUL;2023-09-25;20459.2421875;18470.62109375;90.28009796
NE;NORDESTE;2023-09-26;51691.2265625;35119.1484375;67.94020081
N;NORTE;2023-09-26;15302.39648438;11382.46386719;74.38349915
SE;SUDESTE;2023-09-26;204615.328125;149820.15625;73.22039795
S;SUL;2023-09-26;20459.2421875;18424.22851563;90.05329895
NE;NORDESTE;2023-09-27;51691.2265625;35000.26953125;67.71029663
N;NORTE;2023-09-27;15302.39648438;11239.47851563;73.44909668
SE;SUDESTE;2023-09-27;204615.328125;149057.359375;72.84760284
S;SUL;2023-09-27;20459.2421875;18464.11523438;90.24829865
NE;NORDESTE;2023-09-28;51691.2265625;34880.8359375;67.47920227
N;NORTE;2023-09-28;15302.39648438;11117.44433594;72.65170288
SE;SUDESTE;2023-09-28;204615.328125;148585.78125;72.61710358
S;SUL;2023-09-28;20459.2421875;18486.3828125;90.35710144
NE;NORDESTE;2023-09-29;51691.2265625;34763.61328125;67.25240326
N;NORTE;2023-09-29;15302.39648438;11065.78027344;72.31400299
SE;SUDESTE;2023-09-29;204615.328125;148135.21875;72.39689636
S;SUL;2023-09-29;20459.2421875;18450.88867188;90.18360138
NE;NORDESTE;2023-09-30;51691.2265625;34646.9453125;67.02670288
N;NORTE;2023-09-30;15302.39648438;11063.42382813;72.29859924
SE;SUDESTE;2023-09-30;204615.328125;148004.0;72.33280182
S;SUL;2023-09-30;20459.2421875;18453.6875;90.19730377
NE;NORDESTE;2023-10-01;51691.2265625;34557.828125;66.85430145
N;NORTE;2023-10-01;15302.39648438;11036.83203125;72.12490082
SE;SUDESTE;2023-10-01;204615.328125;147886.90625;72.27559662
S;SUL;2023-10-01;20459.2421875;18451.89453125;90.18859863
NE;NORDESTE;2023-10-02;51691.2265625;34453.890625;66.65329742
N;NORTE;2023-10-02;15302.39648438;10969.94433594;71.68779755
SE;SUDESTE;2023-10-02;204615.328125;147303.203125;71.99030304
S;SUL;2023-10-02;20459.2421875;18332.55078125;89.60520172
NE;NORDESTE;2023-10-03;51691.2265625;34352.01171875;66.45619965
N;NORTE;2023-10-03;15302.39648438;10889.53808594;71.16230011
SE;SUDESTE;2023-10-03;204615.328125;146883.890625;71.78540039
S;SUL;2023-10-03;20459.2421875;18103.44726563;88.48539734
NE;NORDESTE;2023-10-04;51691.2265625;34252.3359375;66.26329803
N;NORTE;2023-10-04;15302.39648438;10815.23632813;70.67669678
SE;SUDESTE;2023-10-04;204615.328125;146488.8125;71.59230042
S;SUL;2023-10-04;20459.2421875;18436.98046875;90.11569977
NE;NORDESTE;2023-10-05;51691.2265625;34108.58203125;65.98519897
N;NORTE;2023-10-05;15302.39648438;10744.09667969;70.2118988
SE;SUDESTE;2023-10-05;204615.328125;146056.765625;71.38110352
S;SUL;2023-10-05;20459.2421875;18556.01367188;90.69750214
NE;NORDESTE;2023-10-06;51691.2265625;33974.14453125;65.72519684
N;NORTE;2023-10-06;15302.39648438;10683.95507813;69.81880188
SE;SUDESTE;2023-10-06;204615.328125;145592.234375;71.15409851
S;SUL;2023-10-06;20459.2421875;18504.0625;90.4434967
NE;NORDESTE;2023-10-07;51691.2265625;33838.23828125;65.46219635
N;NORTE;2023-10-07;15302.39648438;10592.26464844;69.21970367
SE;SUDESTE;2023-10-07;204615.328125;145431.03125;71.07530212
S;SUL;2023-10-07;20459.2421875;18819.40820313;91.98490143
NE;NORDESTE;2023-10-08;51691.2265625;33713.96875;65.22180176
N;NORTE;2023-10-08;15302.39648438;10547.84375;68.92939758
SE;SUDESTE;2023-10-08;204615.328125;145613.953125;71.16470337
S;SUL;2023-10-08;20459.2421875;18778.140625;91.78320313
NE;NORDESTE;2023-10-09;51691.2265625;33578.2734375;64.95929718
N;NORTE;2023-10-09;15302.39648438;10474.71289063;68.45149994
SE;SUDESTE;2023-10-09;204615.328125;145508.15625;71.11299896
S;SUL;2023-10-09;20459.2421875;18733.66015625;91.56580353
NE;NORDESTE;2023-10-10;51691.2265625;33442.16796875;64.69599915
N;NORTE;2023-10-10;15302.39648438;10415.32128906;68.06330109
SE;SUDESTE;2023-10-10;204615.328125;145512.015625;71.11489868
S;SUL;2023-10-10;20459.2421875;18479.25390625;90.32230377
NE;NORDESTE;2023-10-11;51691.2265625;33295.890625;64.41300201
N;NORTE;2023-10-11;15302.39648438;10347.94140625;67.6230011
SE;SUDESTE;2023-10-11;204615.328125;145249.703125;70.98670197
S;SUL;2023-10-11;20459.2421875;18279.58789063;89.3463974
NE;NORDESTE;2023-10-12;51691.2265625;33199.2734375;64.22609711
N;NORTE;2023-10-12;15302.39648438;10302.27246094;67.32460022
SE;SUDESTE;2023-10-12;204615.328125;145259.8125;70.99169922
S;SUL;2023-10-12;20459.2421875;18578.86523438;90.80919647
NE;NORDESTE;2023-10-13;51691.2265625;33085.73828125;64.00650024
N;NORTE;2023-10-13;15302.39648438;10232.125;66.86620331
SE;SUDESTE;2023-10-13;204615.328125;145114.796875;70.92079926
S;SUL;2023-10-13;20459.2421875;18670.17578125;91.25550079
NE;NORDESTE;2023-10-14;51691.2265625;33003.21484375;63.84680176
N;NORTE;2023-10-14;15302.39648438;10181.80761719;66.53730011
SE;SUDESTE;2023-10-14;204615.328125;145239.234375;70.9815979
S;SUL;2023-10-14;20459.2421875;18585.015625;90.83920288
NE;NORDESTE;2023-10-15;51691.2265625;32914.40625;63.67499924
N;NORTE;2023-10-15;15302.39648438;10161.55371094;66.40499878
SE;SUDESTE;2023-10-15;204615.328125;145363.609375;71.04239655
S;SUL;2023-10-15;20459.2421875;18386.91796875;89.8710022
NE;NORDESTE;2023-10-16;51691.2265625;32821.56640625;63.49539948
N;NORTE;2023-10-16;15302.39648438;10081.68554688;65.88310242
SE;SUDESTE;2023-10-16;204615.328125;144964.765625;70.84750366
S;SUL;2023-10-16;20459.2421875;18238.16015625;89.14389801
NE;NORDESTE;2023-10-17;51691.2265625;32707.28320313;63.27429962
N;NORTE;2023-10-17;15302.39648438;9999.60742188;65.34670258
SE;SUDESTE;2023-10-17;204615.328125;144671.09375;70.7039032
S;SUL;2023-10-17;20459.2421875;18404.7109375;89.957901
NE;NORDESTE;2023-10-18;51691.2265625;32600.83398438;63.06840134
N;NORTE;2023-10-18;15302.39648438;9894.23242188;64.65809631
SE;SUDESTE;2023-10-18;204615.328125;144373.0;70.5582962
S;SUL;2023-10-18;20459.2421875;18344.63671875;89.66429901
NE;NORDESTE;2023-10-19;51691.2265625;32487.91992188;62.84999847
N;NORTE;2023-10-19;15302.39648438;9798.140625;64.03009796
SE;SUDESTE;2023-10-19;204615.328125;144158.6875;70.45349884
S;SUL;2023-10-19;20459.2421875;18198.26757813;88.94889832
NE;NORDESTE;2023-10-20;51691.2265625;32384.40820313;62.64970016
N;NORTE;2023-10-20;15302.39648438;9745.65234375;63.68709946
SE;SUDESTE;2023-10-20;204615.328125;144041.515625;70.39630127
S;SUL;2023-10-20;20459.2421875;18168.0703125;88.80130005
NE;NORDESTE;2023-10-21;51691.2265625;32276.58984375;62.44110107
N;NORTE;2023-10-21;15302.39648438;9712.88378906;63.47299957
SE;SUDESTE;2023-10-21;204615.328125;143937.671875;70.34549713
S;SUL;2023-10-21;20459.2421875;18065.92773438;88.30200195
NE;NORDESTE;2023-10-22;51691.2265625;32179.43945313;62.25320053
N;NORTE;2023-10-22;15302.39648438;9662.68066406;63.14490128
SE;SUDESTE;2023-10-22;204615.328125;143835.5625;70.29560089
S;SUL;2023-10-22;20459.2421875;18035.82226563;88.1548996
NE;NORDESTE;2023-10-23;51691.2265625;32084.3359375;62.06919861
N;NORTE;2023-10-23;15302.39648438;9595.54003906;62.70610046
SE;SUDESTE;2023-10-23;204615.328125;143372.515625;70.06929779
S;SUL;2023-10-23;20459.2421875;17996.17578125;87.96109772
NE;NORDESTE;2023-10-24;51691.2265625;31941.17578125;61.79230118
N;NORTE;2023-10-24;15302.39648438;9508.54589844;62.13759995
SE;SUDESTE;2023-10-24;204615.328125;142735.578125;69.75800323
S;SUL;2023-10-24;20459.2421875;17856.79296875;87.27980042
NE;NORDESTE;2023-10-25;51691.2265625;31796.96875;61.51330185
N;NORTE;2023-10-25;15302.39648438;9374.62109375;61.26240158
SE;SUDESTE;2023-10-25;204615.328125;141973.109375;69.38539886
S;SUL;2023-10-25;20459.2421875;17727.61132813;86.64839935
NE;NORDESTE;2023-10-26;51691.2265625;31640.46875;61.21049881
N;NORTE;2023-10-26;15302.39648438;9237.04492188;60.36339951
SE;SUDESTE;2023-10-26;204615.328125;141396.34375;69.10350037
S;SUL;2023-10-26;20459.2421875;17608.04296875;86.06400299
NE;NORDESTE;2023-10-27;51691.2265625;31488.28515625;60.91609955
N;NORTE;2023-10-27;15302.39648438;9134.36328125;59.69240189
SE;SUDESTE;2023-10-27;204615.328125;140972.9375;68.89659882
S;SUL;2023-10-27;20459.2421875;17425.80859375;85.1733017
NE;NORDESTE;2023-10-28;51691.2265625;31333.546875;60.6167984
N;NORTE;2023-10-28;15302.39648438;9080.81152344;59.3423996
SE;SUDESTE;2023-10-28;204615.328125;141050.390625;68.93440247
S;SUL;2023-10-28;20459.2421875;17583.52929688;85.94419861
NE;NORDESTE;2023-10-29;51691.2265625;31228.4609375;60.41350174
N;NORTE;2023-10-29;15302.39648438;9046.91503906;59.1208992
