id_subsistema;nom_subsistema;ena_data;ena_bruta_regiao_mwmed;ena_bruta_regiao_percentualmlt;ena_armazenavel_regiao_mwmed;ena_armazenavel_regiao_percentualmlt
S;SUL;2023-03-26;5994.49511719;84.82559967;5850.26318359;82.7845993
SE;SUDESTE;2023-03-26;66258.8984375;95.76869965;45079.42578125;65.15650177
N;NORTE;2023-03-27;32973.39453125;123.39299774;18671.45117188;69.87229919
NE;NORDESTE;2023-03-27;7046.41601563;49.92789841;6834.33789063;48.42520142
S;SUL;2023-03-27;5709.51611328;80.79299927;5611.6328125;79.40789795
SE;SUDESTE;2023-03-27;64272.03125;92.89689636;49437.35546875;71.45529938
N;NORTE;2023-03-28;32731.25195313;122.48680115;18977.421875;71.01730347
NE;NORDESTE;2023-03-28;6521.82714844;46.21089935;6416.33496094;45.46340179
S;SUL;2023-03-28;5276.17822266;74.66100311;5197.93896484;73.55390167
SE;SUDESTE;2023-03-28;62456.20703125;90.2723999;49642.3828125;71.75160217
N;NORTE;2023-03-29;32532.078125;121.74150085;19299.7890625;72.22360229
NE;NORDESTE;2023-03-29;6086.14794922;43.12379837;6038.46923828;42.7859993
S;SUL;2023-03-29;5061.27392578;71.62000275;4987.90722656;70.58180237
SE;SUDESTE;2023-03-29;60496.15234375;87.43939972;48912.5859375;70.69680023
N;NORTE;2023-03-30;32171.39648438;120.39179993;19905.73046875;74.49120331
NE;NORDESTE;2023-03-30;5854.38916016;41.4817009;5806.70996094;41.14379883
S;SUL;2023-03-30;5261.39990234;74.45189667;5182.37597656;73.33360291
SE;SUDESTE;2023-03-30;59229.4140625;85.60849762;48883.17578125;70.65429688
N;NORTE;2023-03-31;31534.3359375;118.00769806;19683.03515625;73.65779877
NE;NORDESTE;2023-03-31;5635.84912109;39.93320084;5621.84912109;39.83399963
S;SUL;2023-03-31;5534.27490234;78.3132019;5454.19677734;77.18009949
SE;SUDESTE;2023-03-31;58439.04296875;84.4661026;48900.3046875;70.67910004
N;NORTE;2023-04-01;30999.51757813;114.94999695;19573.453125;72.58070374
NE;NORDESTE;2023-04-01;5432.42578125;47.27209854;5432.42578125;47.27209854
S;SUL;2023-04-01;5262.0390625;80.89179993;5170.12109375;79.47879791
SE;SUDESTE;2023-04-01;57171.4453125;104.36949921;46455.1875;84.80639648
N;NORTE;2023-04-02;30715.62890625;113.89730072;19127.13085938;70.92569733
NE;NORDESTE;2023-04-02;5247.75683594;45.6651001;5247.75683594;45.6651001
S;SUL;2023-04-02;4882.71582031;75.06060028;4670.37792969;71.79640198
SE;SUDESTE;2023-04-02;56146.85546875;102.49909973;42899.71484375;78.31569672
N;NORTE;2023-04-03;30318.92773438;112.42630005;19726.03710938;73.14649963
NE;NORDESTE;2023-04-03;5045.60986328;43.90610123;5045.60986328;43.90610123
S;SUL;2023-04-03;4482.69287109;68.91110229;4389.92578125;67.48509979
SE;SUDESTE;2023-04-03;55177.0625;100.72869873;45272.0390625;82.64649963
N;NORTE;2023-04-04;29866.18359375;110.74739838;21074.33984375;78.14620209
NE;NORDESTE;2023-04-04;4895.375;42.59880066;4878.93017578;42.45569992
S;SUL;2023-04-04;4143.40576172;63.69540024;4050.10791016;62.26110077
SE;SUDESTE;2023-04-04;54341.16015625;99.20269775;46452.44921875;84.80139923
N;NORTE;2023-04-05;29748.765625;110.31199646;21283.61132813;78.92220306
NE;NORDESTE;2023-04-05;4779.97314453;41.5945015;4763.52783203;41.45140076
S;SUL;2023-04-05;4020.71289063;61.80929947;3926.39404297;60.35929871
SE;SUDESTE;2023-04-05;53620.30859375;97.88670349;45846.890625;83.69599915
N;NORTE;2023-04-06;29855.375;110.70739746;20645.58398438;76.5562973
NE;NORDESTE;2023-04-06;4657.54199219;40.52920151;4646.10205078;40.42959976
S;SUL;2023-04-06;4188.22509766;64.38439941;4077.62988281;62.68420029
SE;SUDESTE;2023-04-06;53105.58203125;96.94709778;45202.92578125;82.520401
N;NORTE;2023-04-07;29887.09570313;110.82499695;19298.54296875;71.56130219
NE;NORDESTE;2023-04-07;4527.39990234;39.39670181;4513.81494141;39.2784996
S;SUL;2023-04-07;4667.81201172;71.75689697;4526.35400391;69.58229828
SE;SUDESTE;2023-04-07;52676.69140625;96.16410065;43197.12890625;78.85870361
N;NORTE;2023-04-08;30040.00976563;111.39199829;18229.50390625;67.59719849
NE;NORDESTE;2023-04-08;4400.51513672;38.29259872;4389.07519531;38.19300079
S;SUL;2023-04-08;5430.28613281;83.47820282;5103.88818359;78.46060181
SE;SUDESTE;2023-04-08;52688.01171875;96.18479919;42683.26171875;77.92060089
N;NORTE;2023-04-09;30070.51367188;111.50509644;18358.3125;68.07489777
NE;NORDESTE;2023-04-09;4287.56787109;37.30970001;4271.12304688;37.16659927
S;SUL;2023-04-09;5663.26318359;87.05970001;5424.61816406;83.39109802
SE;SUDESTE;2023-04-09;53442.69140625;97.5625;41444.921875;75.65989685
N;NORTE;2023-04-10;29964.75390625;110.43650055;18391.59960938;67.78309631
NE;NORDESTE;2023-04-10;4144.86376953;36.06790161;4136.99902344;35.99950027
S;SUL;2023-04-10;5431.22021484;83.49259949;5361.20898438;82.41629791
SE;SUDESTE;2023-04-10;54012.921875;98.60350037;42035.25390625;76.73760223
N;NORTE;2023-04-11;29681.43164063;109.39240265;18166.765625;66.95449829
NE;NORDESTE;2023-04-11;4071.67993164;35.43109894;4052.375;35.26309967
S;SUL;2023-04-11;5036.22705078;77.42050171;4959.26611328;76.23739624
SE;SUDESTE;2023-04-11;54496.46484375;99.48619843;42241.9765625;77.11499786
N;NORTE;2023-04-12;29439.74023438;108.50160217;18560.1640625;68.40440369
NE;NORDESTE;2023-04-12;3968.73095703;34.53519821;3947.99609375;34.35480118
S;SUL;2023-04-12;4612.66210938;70.90910339;4510.17285156;69.33360291
SE;SUDESTE;2023-04-12;55001.00390625;100.40730286;42607.515625;77.78230286
N;NORTE;2023-04-13;29132.72851563;107.37010193;18670.3046875;68.81030273
NE;NORDESTE;2023-04-13;3878.34399414;33.74869919;3865.47412109;33.63669968
S;SUL;2023-04-13;4269.41894531;65.63249969;4164.36181641;64.01750183
SE;SUDESTE;2023-04-13;55324.7109375;100.99819946;42904.57421875;78.32460022
N;NORTE;2023-04-14;28804.27734375;106.1595993;18451.97851563;68.00569916
NE;NORDESTE;2023-04-14;3787.11108398;32.95479965;3767.09106445;32.7806015
S;SUL;2023-04-14;4051.26391602;62.27890015;3946.51196289;60.66859818
SE;SUDESTE;2023-04-14;55594.1484375;101.49009705;43908.62890625;80.1576004
N;NORTE;2023-04-15;28670.73632813;105.66739655;18348.21289063;67.62319946
NE;NORDESTE;2023-04-15;3712.17797852;32.30279922;3712.17797852;32.30279922
S;SUL;2023-04-15;4314.63720703;66.32769775;4030.23608398;61.95569992
SE;SUDESTE;2023-04-15;55847.69140625;101.95290375;41444.53515625;75.65920258
N;NORTE;2023-04-16;28479.8125;104.96369934;17833.98242188;65.72799683
NE;NORDESTE;2023-04-16;3687.56298828;32.08860016;3677.55297852;32.00149918
S;SUL;2023-04-16;4806.94482422;73.89579773;4490.24609375;69.02729797
SE;SUDESTE;2023-04-16;55660.08203125;101.61049652;37188.71875;67.88999939
N;NORTE;2023-04-17;28353.44921875;104.4980011;18070.71875;66.60050201
NE;NORDESTE;2023-04-17;3684.46606445;32.06159973;3669.45092773;31.93099976
S;SUL;2023-04-17;6815.86816406;104.77839661;6308.90576172;96.98500061
SE;SUDESTE;2023-04-17;55354.75;101.05310059;39312.64453125;71.76730347
N;NORTE;2023-04-18;28230.70703125;104.04560089;18517.83984375;68.24839783
NE;NORDESTE;2023-04-18;3768.71801758;32.7947998;3755.84790039;32.68280029
S;SUL;2023-04-18;9947.35644531;152.9178009;3563.0390625;54.77360153
SE;SUDESTE;2023-04-18;56177.1640625;102.55439758;39576.6640625;72.2492981
N;NORTE;2023-04-19;27999.9921875;103.19529724;18520.65625;68.25879669
NE;NORDESTE;2023-04-19;3940.67504883;34.29109955;3927.09008789;34.17290115
S;SUL;2023-04-19;11308.95214844;173.84919739;6773.9140625;104.13339996
SE;SUDESTE;2023-04-19;56080.375;102.37770081;36807.64453125;67.19429779
N;NORTE;2023-04-20;27709.31640625;102.12400055;17585.98242188;64.81400299
NE;NORDESTE;2023-04-20;4051.25708008;35.2533989;4051.25708008;35.2533989
S;SUL;2023-04-20;10785.05175781;165.79550171;7073.74902344;108.74269867
SE;SUDESTE;2023-04-20;57283.76171875;104.57460022;36555.25;66.7335968
N;NORTE;2023-04-21;27456.13085938;101.19090271;16486.8984375;60.76330185
NE;NORDESTE;2023-04-21;4097.53515625;35.65610123;4086.0949707;35.55649948
S;SUL;2023-04-21;9717.82226563;149.38929749;5829.72900391;89.61869812
SE;SUDESTE;2023-04-21;58443.0078125;106.69080353;33518.65234375;61.19010162
N;NORTE;2023-04-22;27078.20703125;99.79799652;16025.81445313;59.06389999
NE;NORDESTE;2023-04-22;4152.88085938;36.13769913;4142.87109375;36.05059814
S;SUL;2023-04-22;8849.03417969;136.03359985;3728.23803711;57.31309891
SE;SUDESTE;2023-04-22;58613.8203125;107.00270081;30707.8984375;56.05889893
N;NORTE;2023-04-23;26722.109375;98.48560333;15939.17773438;58.74459839
NE;NORDESTE;2023-04-23;4174.91601563;36.32939911;4156.32617188;36.16770172
S;SUL;2023-04-23;8144.59179688;125.20449829;3090.75708008;47.51330185
SE;SUDESTE;2023-04-23;58485.265625;106.76799774;31641.4296875;57.76309967
N;NORTE;2023-04-24;26375.9453125;97.20980072;15851.84570313;58.42269897
NE;NORDESTE;2023-04-24;4175.73779297;36.33660126;4158.578125;36.18730164
S;SUL;2023-04-24;7553.7578125;116.12169647;6541.52783203;100.56099701
SE;SUDESTE;2023-04-24;57732.5390625;105.39379883;35128.59765625;64.12909698
N;NORTE;2023-04-25;26021.79882813;95.90460205;16073.92480469;59.24119949
NE;NORDESTE;2023-04-25;4213.43212891;36.66460037;4196.27294922;36.51530075
S;SUL;2023-04-25;7155.375;109.99749756;4894.94482422;75.24859619
SE;SUDESTE;2023-04-25;56730.2265625;103.56410217;40592.6640625;74.10410309
N;NORTE;2023-04-26;25762.13671875;94.94760132;16992.89648438;62.62810135
NE;NORDESTE;2023-04-26;4240.89306641;36.90359879;4223.01806641;36.7480011
S;SUL;2023-04-26;6868.67578125;105.59020233;4329.31591797;66.55329895
SE;SUDESTE;2023-04-26;55706.0078125;101.69429779;41411.6875;75.59919739
N;NORTE;2023-04-27;25438.65820313;93.75540161;18162.71875;66.93959808
NE;NORDESTE;2023-04-27;4313.75292969;37.53760147;4298.02294922;37.40069962
S;SUL;2023-04-27;6549.71386719;100.68689728;6180.85400391;95.01650238
SE;SUDESTE;2023-04-27;54512.75;99.51589966;40890.171875;74.64720154
N;NORTE;2023-04-28;25089.5234375;92.46869659;18745.66015625;69.08799744
NE;NORDESTE;2023-04-28;4403.59423828;38.31940079;4396.44384766;38.25709915
S;SUL;2023-04-28;6047.42089844;92.96530151;5906.29785156;90.79579926
SE;SUDESTE;2023-04-28;53162.3515625;97.05069733;38550.84765625;70.37660217
N;NORTE;2023-04-29;24781.59375;91.33380127;17834.44140625;65.72969818
NE;NORDESTE;2023-04-29;4430.48779297;38.55339813;4419.76318359;38.46009827
S;SUL;2023-04-29;5491.75976563;84.42320251;5136.31884766;78.95909882
SE;SUDESTE;2023-04-29;51805.30078125;94.57330322;34379.3125;62.76129913
N;NORTE;2023-04-30;24350.78320313;89.7460022;17036.52539063;62.78889847
NE;NORDESTE;2023-04-30;4421.10888672;38.47180176;4402.51904297;38.31000137
S;SUL;2023-04-30;5006.64990234;76.96579742;4743.04589844;72.91349792
SE;SUDESTE;2023-04-30;50402.1953125;92.01190186;31550.70898438;57.59749985
N;NORTE;2023-05-01;23844.68945313;116.18470001;16079.6953125;78.34929657
NE;NORDESTE;2023-05-01;4487.79980469;64.66369629;4467.06494141;64.36489868
S;SUL;2023-05-01;4663.21679688;54.74810028;4098.87402344;48.12250137
SE;SUDESTE;2023-05-01;48939.84765625;122.55660248;31234.65820313;78.21869659
N;NORTE;2023-05-02;23626.3828125;115.1210022;16108.81445313;78.49120331
NE;NORDESTE;2023-05-02;4547.28613281;65.52079773;4537.99121094;65.38690186
S;SUL;2023-05-02;4619.84814453;54.23899841;4407.87792969;51.75030136
SE;SUDESTE;2023-05-02;47468.34765625;118.87159729;34550.62109375;86.52269745
N;NORTE;2023-05-03;23455.22460938;114.28700256;17010.1953125;82.8832016
NE;NORDESTE;2023-05-03;4538.5;65.39420319;4538.5;65.39420319
S;SUL;2023-05-03;5152.96777344;60.4980011;5001.12597656;58.71530151
SE;SUDESTE;2023-05-03;46557.69140625;116.5911026;36139.55078125;90.50170135
N;NORTE;2023-05-04;23515.52148438;114.58080292;16771.078125;81.7181015
NE;NORDESTE;2023-05-04;4560.75683594;65.71489716;4552.17675781;65.59130096
S;SUL;2023-05-04;7212.24511719;84.67479706;6875.58398438;80.72229767
SE;SUDESTE;2023-05-04;45402.62109375;113.69850159;35952.99609375;90.03450012
N;NORTE;2023-05-05;23530.39453125;114.65329742;15367.11621094;74.87719727
NE;NORDESTE;2023-05-05;4505.79492188;64.92299652;4451.55712891;64.14150238
S;SUL;2023-05-05;8856.99804688;103.98490143;7603.57617188;89.26920319
SE;SUDESTE;2023-05-05;43903.6171875;109.94470215;34919.5703125;87.44660187
N;NORTE;2023-05-06;23377.95117188;113.91049957;14438.45898438;70.35230255
NE;NORDESTE;2023-05-06;4417.30517578;63.64789963;4337.91601563;62.50400162
S;SUL;2023-05-06;10905.15234375;128.03109741;7399.77001953;86.87640381
SE;SUDESTE;2023-05-06;42455.29296875;106.31780243;32629.20117188;81.71099854
N;NORTE;2023-05-07;22901.16015625;111.58730316;13723.19726563;66.86710358
NE;NORDESTE;2023-05-07;4262.6640625;61.4197998;4144.72216797;59.72040176
S;SUL;2023-05-07;11392.59179688;133.75379944;6566.21191406;77.09010315
SE;SUDESTE;2023-05-07;41112.8671875;102.95600128;30688.59765625;76.8513031
N;NORTE;2023-05-08;22396.3203125;109.12740326;13105.64355469;63.85800171
NE;NORDESTE;2023-05-08;4149.65380859;59.79140091;4006.19189453;57.72430038
S;SUL;2023-05-08;10923.20800781;128.24310303;7746.58300781;90.94819641
SE;SUDESTE;2023-05-08;40084.078125;100.37969971;32168.23242188;80.55660248
N;NORTE;2023-05-09;21787.09570313;106.1588974;13724.55664063;66.873703
NE;NORDESTE;2023-05-09;4078.29589844;58.76319885;3984.65991211;57.41410065
S;SUL;2023-05-09;9810.56445313;115.18019867;8341.88964844;97.93730164
SE;SUDESTE;2023-05-09;39231.05859375;98.24349976;31993.32617188;80.11859894
N;NORTE;2023-05-10;21197.08789063;103.28410339;14836.90722656;72.29370117
NE;NORDESTE;2023-05-10;3976.70507813;57.29940033;3913.04589844;56.38219833
S;SUL;2023-05-10;8377.29296875;98.35299683;7733.80615234;90.79810333
SE;SUDESTE;2023-05-10;38611.3125;96.69159698;32674.62304688;81.8246994
N;NORTE;2023-05-11;20472.31640625;99.75260162;15409.31542969;75.08280182
NE;NORDESTE;2023-05-11;3958.81396484;57.04169846;3890.14990234;56.0522995
S;SUL;2023-05-11;6996.01513672;82.13619995;6475.96777344;76.0306015
SE;SUDESTE;2023-05-11;38195.0234375;95.64910126;33081.21484375;82.84290314
N;NORTE;2023-05-12;20137.5078125;98.12120056;15105.37402344;73.60179901
NE;NORDESTE;2023-05-12;4027.06591797;58.02510071;3962.69189453;57.09749985
S;SUL;2023-05-12;6026.47119141;70.75330353;5785.47021484;67.92389679
SE;SUDESTE;2023-05-12;37919.89453125;94.96009827;32796.05859375;82.12879944
N;NORTE;2023-05-13;19879.16796875;96.86239624;14631.63964844;71.29350281
NE;NORDESTE;2023-05-13;4207.21484375;60.62080002;4154.99609375;59.86840057
S;SUL;2023-05-13;5307.78808594;62.31570053;5081.07421875;59.65399933
SE;SUDESTE;2023-05-13;37586.23046875;94.12449646;31853.34765625;79.76809692
N;NORTE;2023-05-14;19527.265625;95.14779663;14037.02636719;68.39630127
NE;NORDESTE;2023-05-14;4451.96777344;64.1473999;4388.68896484;63.23559952
S;SUL;2023-05-14;4749.51318359;55.76129913;4401.84521484;51.67950058
SE;SUDESTE;2023-05-14;37129.83203125;92.9815979;29095.58007813;72.86199951
N;NORTE;2023-05-15;19214.29882813;93.62280273;13946.07617188;67.95310211
NE;NORDESTE;2023-05-15;4614.41210938;66.48799896;4540.87304688;65.42839813
S;SUL;2023-05-15;4359.5;51.18239975;4175.65283203;49.02389908
SE;SUDESTE;2023-05-15;36487.03515625;91.37190247;30240.8984375;75.73010254
N;NORTE;2023-05-16;18958.85351563;92.37809753;13284.05371094;64.72730255
NE;NORDESTE;2023-05-16;4574.92285156;65.91899872;4484.77392578;64.62010193
S;SUL;2023-05-16;3997.65209961;46.9341011;3880.89599609;45.56340027
SE;SUDESTE;2023-05-16;35686.23046875;89.36650085;30101.95703125;75.38220215
N;NORTE;2023-05-17;18714.90039063;91.1894989;13133.35546875;63.99309921
NE;NORDESTE;2023-05-17;4347.68701172;62.64479828;4256.44482422;61.33010101
S;SUL;2023-05-17;3721.89599609;43.69660187;3069.39111328;36.03590012
SE;SUDESTE;2023-05-17;34934.75390625;87.48459625;30096.1796875;75.36769867
N;NORTE;2023-05-18;18366.484375;89.4917984;12883.04296875;62.77339935
NE;NORDESTE;2023-05-18;4053.58105469;58.40710068;3961.62304688;57.08209991
S;SUL;2023-05-18;3576.17089844;41.9858017;3434.19799805;40.31890106
SE;SUDESTE;2023-05-18;34244.71484375;85.75659943;29552.16992188;74.00540161
N;NORTE;2023-05-19;17973.4453125;87.5766983;12404.05175781;60.4394989
NE;NORDESTE;2023-05-19;3764.10498047;54.23609924;3661.67504883;52.7602005
S;SUL;2023-05-19;3362.49194336;39.47710037;3276.52294922;38.46780014
SE;SUDESTE;2023-05-19;33563.54296875;84.05079651;28860.59375;72.27349854
N;NORTE;2023-05-20;17673.87109375;86.11699677;11771.38085938;57.35680008
NE;NORDESTE;2023-05-20;3529.12207031;50.85029984;3476.90307617;50.09790039
S;SUL;2023-05-20;3210.12792969;37.68830109;3073.13793945;36.07989883
SE;SUDESTE;2023-05-20;32913.1640625;82.42209625;27395.80859375;68.60540009
N;NORTE;2023-05-21;17303.52539063;84.3125;11398.64160156;55.54059982
NE;NORDESTE;2023-05-21;3311.82397461;47.71929932;3254.60009766;46.89479828
S;SUL;2023-05-21;3110.17407227;36.51480103;2859.5690918;33.57249832
SE;SUDESTE;2023-05-21;32185.21484375;80.59909821;25534.32226563;63.94380188
N;NORTE;2023-05-22;16820.2734375;81.95780182;11226.05664063;54.69960022
NE;NORDESTE;2023-05-22;3108.78393555;44.79380035;3036.54492188;43.75289917
S;SUL;2023-05-22;3075.06201172;36.10250092;2850.70507813;33.46849823
SE;SUDESTE;2023-05-22;31657.625;79.2779007;26950.65429688;67.49060059
N;NORTE;2023-05-23;16330.54785156;79.57160187;11741.25976563;57.20999908
NE;NORDESTE;2023-05-23;2985.00292969;43.0102005;2964.98291016;42.72180176
S;SUL;2023-05-23;3016.19604492;35.41139984;2952.14599609;34.65940094
SE;SUDESTE;2023-05-23;31300.62695313;78.3839035;27042.55664063;67.72070313
N;NORTE;2023-05-24;15859.71484375;77.27739716;12628.62109375;61.53369904
NE;NORDESTE;2023-05-24;2919.04296875;42.05979919;2919.04296875;42.05979919
S;SUL;2023-05-24;2980.39306641;34.99110031;2857.2980957;33.54589844
SE;SUDESTE;2023-05-24;31000.88671875;77.63330078;28025.32421875;70.18180084
N;NORTE;2023-05-25;15295.16601563;74.5266037;12871.21484375;62.71580124
NE;NORDESTE;2023-05-25;2870.29003906;41.35739899;2870.29003906;41.35739899
S;SUL;2023-05-25;2894.73291016;33.98540115;2822.32299805;33.13529968
SE;SUDESTE;2023-05-25;30760.36914063;77.03099823;28248.09960938;70.73970032
N;NORTE;2023-05-26;14760.82226563;71.92299652;12661.59179688;61.69440079
NE;NORDESTE;2023-05-26;2820.28198242;40.63679886;2815.27709961;40.56470108
S;SUL;2023-05-26;2978.72900391;34.9715004;2921.37890625;34.2981987
SE;SUDESTE;2023-05-26;30464.05859375;76.28900146;27496.44140625;68.85739899
N;NORTE;2023-05-27;14291.44824219;69.6359024;12083.93164063;58.87969971
NE;NORDESTE;2023-05-27;2767.11791992;39.87080002;2745.66796875;39.56169891
S;SUL;2023-05-27;3295.97192383;38.69609833;3128.91308594;36.73479843
SE;SUDESTE;2023-05-27;30263.52929688;75.78679657;27191.93554688;68.09480286
N;NORTE;2023-05-28;13749.36425781;66.99459839;11131.78320313;54.24029922
NE;NORDESTE;2023-05-28;2730.33789063;39.34080124;2718.18310547;39.16569901
S;SUL;2023-05-28;3662.09594727;42.99459839;3328.39208984;39.0766983
SE;SUDESTE;2023-05-28;30331.20117188;75.95629883;26205.2734375;65.62400055
N;NORTE;2023-05-29;13172.65917969;64.18460083;11488.45410156;55.97819901
NE;NORDESTE;2023-05-29;2684.92797852;38.68650055;2664.19311523;38.38779831
S;SUL;2023-05-29;3814.84008789;44.78779984;3733.81396484;43.83660126
SE;SUDESTE;2023-05-29;30765.70117188;77.04440308;28783.36914063;72.08010101
N;NORTE;2023-05-30;12604.28515625;61.4151001;11919.79394531;58.07989883
NE;NORDESTE;2023-05-30;2647.9609375;38.15390015;2631.51611328;37.91690063
S;SUL;2023-05-30;3807.35888672;44.70000076;3695.35693359;43.38510132
SE;SUDESTE;2023-05-30;30806.40039063;77.14630127;28846.22460938;72.23750305
N;NORTE;2023-05-31;12131.34765625;59.1106987;11548.82617188;56.27230072
NE;NORDESTE;2023-05-31;2644.50708008;38.10409927;2621.62695313;37.7743988
S;SUL;2023-05-31;3603.4909668;42.30649948;3494.92895508;41.0318985
SE;SUDESTE;2023-05-31;31684.19140625;79.34449768;30431.05664063;76.20629883
N;NORTE;2023-06-01;11688.27734375;109.08239746;11255.17382813;105.04039764
NE;NORDESTE;2023-06-01;2621.86401367;57.2743988;2601.12890625;56.82139969
S;SUL;2023-06-01;3400.00390625;32.54990005;3332.53588867;31.90399933
SE;SUDESTE;2023-06-01;31897.60742188;97.93409729;30921.5546875;94.93730164
N;NORTE;2023-06-02;11268.43847656;105.16410065;10875.05371094;101.49279785
NE;NORDESTE;2023-06-02;2583.54101563;56.43719864;2564.23608398;56.01549911
S;SUL;2023-06-02;3182.17089844;30.46450043;3110.51611328;29.7784996
SE;SUDESTE;2023-06-02;32822.9921875;100.77529907;31646.65820313;97.16359711
N;NORTE;2023-06-03;10857.09179688;101.32520294;10500.52148438;97.99749756
NE;NORDESTE;2023-06-03;2571.68505859;56.17819977;2551.66503906;55.74089813
S;SUL;2023-06-03;2988.95288086;28.61470032;2552.21289063;24.43359947
SE;SUDESTE;2023-06-03;33397.3359375;102.53859711;31081.57226563;95.4285965
N;NORTE;2023-06-04;10522.83984375;98.20580292;10154.27636719;94.76609802
NE;NORDESTE;2023-06-04;2593.37890625;56.65209961;2569.78393555;56.13669968
S;SUL;2023-06-04;2841.79394531;27.20590019;2353.22192383;22.5284996
SE;SUDESTE;2023-06-04;33444.578125;102.68370056;29686.66210938;91.14589691
N;NORTE;2023-06-05;10199.61425781;95.18920135;9872.94921875;92.14060211
NE;NORDESTE;2023-06-05;2581.92993164;56.40200043;2561.19506836;55.94910049
S;SUL;2023-06-05;2739.07910156;26.22249985;2527.59790039;24.19790077
SE;SUDESTE;2023-06-05;33178.23828125;101.86589813;31554.09375;96.87940216
N;NORTE;2023-06-06;9941.6796875;92.78199768;9614.67675781;89.73020172
NE;NORDESTE;2023-06-06;2538.52197266;55.4538002;2522.0769043;55.09460068
S;SUL;2023-06-06;2660.23095703;25.46769905;2585.72802734;24.75440025
SE;SUDESTE;2023-06-06;32800.109375;100.70500183;31736.8828125;97.44059753
N;NORTE;2023-06-07;9728.46582031;90.79219818;9400.03710938;87.72709656
NE;NORDESTE;2023-06-07;2495.95703125;54.52399826;2480.22705078;54.18040085
S;SUL;2023-06-07;2597.21289063;24.86440086;2507.04296875;24.00110054
SE;SUDESTE;2023-06-07;32386.86328125;99.436203;30696.55664063;94.24649811
N;NORTE;2023-06-08;9476.45507813;88.44020081;9058.671875;84.54119873
NE;NORDESTE;2023-06-08;2463.57104492;53.81650162;2453.56103516;53.59780121
S;SUL;2023-06-08;2522.5859375;24.14990044;2207.34692383;21.13199997
SE;SUDESTE;2023-06-08;31827.00585938;97.71730042;30513.27539063;93.68379974
N;NORTE;2023-06-09;9228.67773438;86.12779999;8933.30664063;83.37120056
NE;NORDESTE;2023-06-09;2434.8190918;53.18840027;2421.94897461;52.90729904
S;SUL;2023-06-09;2421.87695313;23.18580055;2196.49902344;21.02809906
SE;SUDESTE;2023-06-09;31176.94140625;95.7213974;30251.31054688;92.87950134
N;NORTE;2023-06-10;8963.30371094;83.65119934;8701.94238281;81.21199799
NE;NORDESTE;2023-06-10;2409.78588867;52.64160156;2389.05102539;52.18859863
S;SUL;2023-06-10;2444.70288086;23.40430069;2134.86206055;20.43810081
SE;SUDESTE;2023-06-10;30458.75390625;93.5164032;29941.97070313;91.92980194
N;NORTE;2023-06-11;8706.5703125;81.25520325;8397.44140625;78.37020111
NE;NORDESTE;2023-06-11;2384.10498047;52.08060074;2376.95507813;51.92440033
S;SUL;2023-06-11;2824.62597656;27.04150009;2388.44702148;22.86580086
SE;SUDESTE;2023-06-11;29884.18554688;91.75229645;27988.55664063;85.93229675
N;NORTE;2023-06-12;8464.84570313;78.9992981;8240.30175781;76.90370178
NE;NORDESTE;2023-06-12;2358.46411133;51.520401;2335.58398438;51.02059937
S;SUL;2023-06-12;3639.00610352;34.83800125;3348.26806641;32.05459976
SE;SUDESTE;2023-06-12;29531.80859375;90.67040253;29071.14257813;89.25610352
N;NORTE;2023-06-13;8247.97558594;76.97530365;8050.62695313;75.13349915
NE;NORDESTE;2023-06-13;2415.98706055;52.77700043;2393.10693359;52.27719879
S;SUL;2023-06-13;4737.5;45.35440063;4513.52099609;43.21009827
SE;SUDESTE;2023-06-13;29395.91601563;90.25319672;29028.41796875;89.12490082
N;NORTE;2023-06-14;8082.13183594;75.42749786;7884.50292969;73.58309937
NE;NORDESTE;2023-06-14;2407.61108398;52.59410095;2386.87597656;52.14110184
S;SUL;2023-06-14;6060.89794922;58.02389908;5801.33203125;55.53889847
SE;SUDESTE;2023-06-14;29463.16601563;90.45970154;29028.07617188;89.12390137
N;NORTE;2023-06-15;7912.55615234;73.84490204;7715.68408203;72.00759888
NE;NORDESTE;2023-06-15;2329.4519043;50.88669968;2307.28710938;50.40250015
S;SUL;2023-06-15;9175.87011719;87.84500122;8948.50097656;85.66829681
SE;SUDESTE;2023-06-15;29877.29296875;91.73120117;29268.85546875;89.86309814
N;NORTE;2023-06-16;7713.47802734;71.98699951;7488.11181641;69.88379669
NE;NORDESTE;2023-06-16;2292.60302734;50.08169937;2269.72290039;49.58190155
S;SUL;2023-06-16;14898.22851563;142.62789917;12619.109375;120.80879974
SE;SUDESTE;2023-06-16;30568.13476563;93.85220337;30250.89257813;92.87819672
N;NORTE;2023-06-17;7500.91601563;70.00330353;7305.45507813;68.17910004
NE;NORDESTE;2023-06-17;2273.23510742;49.65859985;2253.21508789;49.22129822
S;SUL;2023-06-17;15497.76855469;148.36759949;13598.70214844;130.18690491
SE;SUDESTE;2023-06-17;31499.15039063;96.71070099;31034.37304688;95.28369904
N;NORTE;2023-06-18;7287.83203125;68.01460266;7117.21191406;66.42230225
NE;NORDESTE;2023-06-18;2253.85791016;49.23529816;2233.12304688;48.78239822
S;SUL;2023-06-18;13723.13574219;131.37820435;10548.04394531;100.98149872
SE;SUDESTE;2023-06-18;32376.25976563;99.40370178;30389.5625;93.30400085
