id_subsistema;nom_subsistema;ena_data;ena_bruta_regiao_mwmed;ena_bruta_regiao_percentualmlt;ena_armazenavel_regiao_mwmed;ena_armazenavel_regiao_percentualmlt
SE;SUDESTE;2025-07-17;19333.442;75.6675;17850.51;69.8636
N;NORTE;2025-07-18;3290.557;62.7777;3011.594;57.4556
NE;NORDESTE;2025-07-18;1720.538;45.9619;1697.579;45.3486
S;SUL;2025-07-18;6783.824;61.8864;6406.896;58.4478
SE;SUDESTE;2025-07-18;18937.031;74.116;17653.006;69.0906
N;NORTE;2025-07-19;3207.773;61.1983;2934.965;55.9937
NE;NORDESTE;2025-07-19;1713.721;45.7798;1695.846;45.3023
S;SUL;2025-07-19;6484.799;59.1585;6121.517;55.8444
SE;SUDESTE;2025-07-19;18615.34;72.857;17158.459;67.155
N;NORTE;2025-07-20;3139.272;59.8915;2796.131;53.345
NE;NORDESTE;2025-07-20;1714.81;45.8089;1693.317;45.2348
S;SUL;2025-07-20;6060.297;55.2859;5666.503;51.6935
SE;SUDESTE;2025-07-20;18367.097;71.8216;16397.434;64.1196
N;NORTE;2025-07-21;3054.688;58.2778;2762.821;52.7095
NE;NORDESTE;2025-07-21;1718.214;45.8998;1697.1;45.3358
S;SUL;2025-07-21;5715.302;52.1387;5400.765;49.2693
SE;SUDESTE;2025-07-21;18120.541;70.8575;17016.042;66.5385
N;NORTE;2025-07-22;3029.196;57.7914;2814.807;53.7013
NE;NORDESTE;2025-07-22;1724.058;46.056;1701.779;45.4608
S;SUL;2025-07-22;5504.503;50.2156;5143.24;46.92
SE;SUDESTE;2025-07-22;17879.195;69.9138;17151.052;67.0665
N;NORTE;2025-07-23;3019.2;57.6007;2792.966;53.2846
NE;NORDESTE;2025-07-23;1727.878;46.158;1707.786;45.6213
S;SUL;2025-07-23;5418.373;49.4299;4873.58;44.4599
SE;SUDESTE;2025-07-23;17652.402;69.0269;16902.782;66.0957
N;NORTE;2025-07-24;3001.029;57.254;2743.921;52.3489
NE;NORDESTE;2025-07-24;1737.101;46.4044;1716.716;45.8598
S;SUL;2025-07-24;5273.426;48.1076;4664.95;42.5567
SE;SUDESTE;2025-07-24;17408.34;68.0726;16593.212;64.8851
N;NORTE;2025-07-25;2931.435;55.9263;2692.039;51.3591
NE;NORDESTE;2025-07-25;1743.206;46.5675;1723.415;46.0388
S;SUL;2025-07-25;5311.07;48.451;4729.718;43.1475
SE;SUDESTE;2025-07-25;17244.221;67.4308;16542.884;64.6883
N;NORTE;2025-07-26;2849.122;54.3559;2618.445;49.9551
NE;NORDESTE;2025-07-26;1743.574;46.5773;1723.876;46.0511
S;SUL;2025-07-26;5381.733;49.0956;4770.552;43.5201
SE;SUDESTE;2025-07-26;17145.434;67.0445;16421.851;64.2151
N;NORTE;2025-07-27;2760.375;52.6628;2536.708;48.3957
NE;NORDESTE;2025-07-27;1740.473;46.4945;1719.931;45.9457
S;SUL;2025-07-27;6533.888;59.6063;5433.635;49.5691
SE;SUDESTE;2025-07-27;17034.582;66.611;15803.332;61.7964
N;NORTE;2025-07-28;2698.545;51.4832;2513.542;47.9537
NE;NORDESTE;2025-07-28;1733.544;46.3094;1714.017;45.7877
S;SUL;2025-07-28;9186.01;83.8007;7537.65;68.7633
SE;SUDESTE;2025-07-28;16968.639;66.3532;16721.77;65.3878
N;NORTE;2025-07-29;2652.679;50.6082;2480.823;47.3295
NE;NORDESTE;2025-07-29;1732.364;46.2778;1714.31;45.7956
S;SUL;2025-07-29;10124.968;92.3665;8501.58;77.5569
SE;SUDESTE;2025-07-29;16908.364;66.1175;16372.275;64.0212
N;NORTE;2025-07-30;2613.091;49.8529;2480.212;47.3178
NE;NORDESTE;2025-07-30;1740.195;46.487;1723.979;46.0539
S;SUL;2025-07-30;9394.129;85.6993;8341.534;76.0969
SE;SUDESTE;2025-07-30;16830.45;65.8128;16171.996;63.238
N;NORTE;2025-07-31;2577.416;49.1723;2404.437;45.8722
NE;NORDESTE;2025-07-31;1761.262;47.0498;1746.662;46.6598
S;SUL;2025-07-31;8060.578;73.5338;7335.897;66.9228
SE;SUDESTE;2025-07-31;16726.894;65.4079;16063.92;62.8154
N;NORTE;2025-08-01;2581.341;81.3376;2428.973;76.5365
NE;NORDESTE;2025-08-01;1753.291;53.6673;1738.927;53.2276
S;SUL;2025-08-01;7085.407;70.9454;6223.389;62.3141
SE;SUDESTE;2025-08-01;16598.452;80.8522;15978.745;77.8336
N;NORTE;2025-08-02;2582.517;81.3746;2456.213;77.3948
NE;NORDESTE;2025-08-02;1697.368;51.9555;1682.732;51.5075
S;SUL;2025-08-02;6435.683;64.4398;5611.753;56.1899
SE;SUDESTE;2025-08-02;16405.261;79.9112;15841.264;77.1639
N;NORTE;2025-08-03;2558.88;80.6298;2315.262;72.9535
NE;NORDESTE;2025-08-03;1650.5;50.5209;1636.264;50.0851
S;SUL;2025-08-03;6932.342;69.4128;5534.212;55.4134
SE;SUDESTE;2025-08-03;16195.985;78.8918;15251.705;74.2921
N;NORTE;2025-08-04;2511.314;79.131;2372.507;74.7572
NE;NORDESTE;2025-08-04;1613.003;49.3731;1597.902;48.9109
S;SUL;2025-08-04;10493.718;105.0724;7843.176;78.5328
SE;SUDESTE;2025-08-04;16137.688;78.6078;15858.469;77.2477
N;NORTE;2025-08-05;2466.257;77.7113;2343.371;73.8392
NE;NORDESTE;2025-08-05;1573.569;48.1661;1559.755;47.7432
S;SUL;2025-08-05;11717.879;117.3298;9470.427;94.8263
SE;SUDESTE;2025-08-05;16196.687;78.8952;15862.768;77.2687
N;NORTE;2025-08-06;2417.77;76.1835;2314.163;72.9188
NE;NORDESTE;2025-08-06;1538.321;47.0872;1525.544;46.6961
S;SUL;2025-08-06;11788.952;118.0415;10508.449;105.2199
SE;SUDESTE;2025-08-06;15994.476;77.9102;15584.9;75.9152
N;NORTE;2025-08-07;2399.066;75.5941;2272.028;71.5912
NE;NORDESTE;2025-08-07;1505.349;46.0779;1493.888;45.7271
S;SUL;2025-08-07;11048.198;110.6244;9811.215;98.2386
SE;SUDESTE;2025-08-07;15787.731;76.9032;15304.541;74.5495
N;NORTE;2025-08-08;2443.292;76.9877;2229.484;70.2506
NE;NORDESTE;2025-08-08;1484.349;45.4351;1473.738;45.1103
S;SUL;2025-08-08;10724.078;107.379;8943.044;89.5457
SE;SUDESTE;2025-08-08;15584.371;75.9126;15233.199;74.202
N;NORTE;2025-08-09;2516.551;79.296;2226.424;70.1542
NE;NORDESTE;2025-08-09;1471.503;45.0419;1458.411;44.6412
S;SUL;2025-08-09;10620.631;106.3432;7928.131;79.3835
SE;SUDESTE;2025-08-09;15459.365;75.3037;14931.353;72.7317
N;NORTE;2025-08-10;2581.27;81.3353;2214.444;69.7767
NE;NORDESTE;2025-08-10;1458.663;44.6489;1445.364;44.2418
S;SUL;2025-08-10;9926.039;99.3883;8550.367;85.6139
SE;SUDESTE;2025-08-10;15301.587;74.5351;14581.421;71.0271
N;NORTE;2025-08-11;2592.908;81.702;2204.458;69.4621
NE;NORDESTE;2025-08-11;1448.14;44.3268;1435.263;43.9326
S;SUL;2025-08-11;8919.471;89.3097;8176.507;81.8704
SE;SUDESTE;2025-08-11;15147.606;73.7851;14597.363;71.1048
N;NORTE;2025-08-12;2553.584;80.4629;2234.569;70.4108
NE;NORDESTE;2025-08-12;1440.611;44.0963;1428.306;43.7197
S;SUL;2025-08-12;7986.417;79.9671;7585.75;75.9553
SE;SUDESTE;2025-08-12;14978.606;72.9618;14512.883;70.6933
N;NORTE;2025-08-13;2476.303;78.0278;2164.046;68.1887
NE;NORDESTE;2025-08-13;1436.31;43.9647;1423.347;43.5679
S;SUL;2025-08-13;7243.457;72.5279;6936.512;69.4545
SE;SUDESTE;2025-08-13;14847.698;72.3242;14154.092;68.9456
N;NORTE;2025-08-14;2393.556;75.4205;2152.304;67.8187
NE;NORDESTE;2025-08-14;1426.63;43.6684;1413.66;43.2714
S;SUL;2025-08-14;6670.088;66.7868;6357.043;63.6524
SE;SUDESTE;2025-08-14;14742.096;71.8098;14243.6;69.3816
N;NORTE;2025-08-15;2320.155;73.1076;2118.277;66.7465
NE;NORDESTE;2025-08-15;1419.465;43.449;1406.717;43.0588
S;SUL;2025-08-15;6124.494;61.3239;5795.068;58.0254
SE;SUDESTE;2025-08-15;14654.166;71.3815;14035.306;68.367
N;NORTE;2025-08-16;2284.287;71.9774;2102.239;66.2411
NE;NORDESTE;2025-08-16;1413.945;43.2801;1400.775;42.877
S;SUL;2025-08-16;5695.07;57.0241;5347.509;53.544
SE;SUDESTE;2025-08-16;14516.317;70.71;13521.82;65.8657
N;NORTE;2025-08-17;2256.526;71.1027;1981.967;62.4514
NE;NORDESTE;2025-08-17;1403.123;42.9488;1390.167;42.5523
S;SUL;2025-08-17;5394.902;54.0185;4924.394;49.3074
SE;SUDESTE;2025-08-17;14441.61;70.3461;13159.824;64.1024
N;NORTE;2025-08-18;2214.893;69.7909;2052.535;64.675
NE;NORDESTE;2025-08-18;1391.817;42.6028;1378.804;42.2044
S;SUL;2025-08-18;5092.138;50.987;4759.88;47.6601
SE;SUDESTE;2025-08-18;14291.098;69.6129;13643.487;66.4584
N;NORTE;2025-08-19;2140.844;67.4576;1901.849;59.9269
NE;NORDESTE;2025-08-19;1377.616;42.1681;1364.817;41.7763
S;SUL;2025-08-19;5126.37;51.3298;4801.723;48.0791
SE;SUDESTE;2025-08-19;14121.196;68.7853;13382.452;65.1869
N;NORTE;2025-08-20;2076.817;65.4401;1931.976;60.8762
NE;NORDESTE;2025-08-20;1363.573;41.7382;1348.708;41.2832
S;SUL;2025-08-20;5435.757;54.4276;5166.841;51.735
SE;SUDESTE;2025-08-20;13888.112;67.65;13562.979;66.0662
N;NORTE;2025-08-21;2014.292;63.47;1886.794;59.4525
NE;NORDESTE;2025-08-21;1344.956;41.1684;1330.849;40.7366
S;SUL;2025-08-21;5714.053;57.2142;5433.42;54.4042
SE;SUDESTE;2025-08-21;13722.873;66.8451;13362.778;65.091
N;NORTE;2025-08-22;1967.257;61.9879;1891.168;59.5903
NE;NORDESTE;2025-08-22;1336.109;40.8976;1322.91;40.4936
S;SUL;2025-08-22;5841.338;58.4887;5515.22;55.2233
SE;SUDESTE;2025-08-22;13534.445;65.9272;13087.924;63.7522
N;NORTE;2025-08-23;1914.568;60.3277;1808.412;56.9827
NE;NORDESTE;2025-08-23;1333.505;40.8179;1320.563;40.4217
S;SUL;2025-08-23;6205.847;62.1384;5712.191;57.1955
SE;SUDESTE;2025-08-23;13363.239;65.0933;12854.385;62.6146
N;NORTE;2025-08-24;1852.787;58.381;1751.458;55.1881
NE;NORDESTE;2025-08-24;1332.44;40.7853;1318.29;40.3521
S;SUL;2025-08-24;12634.639;126.5092;11889.022;119.0434
SE;SUDESTE;2025-08-24;13236.954;64.4781;12720.271;61.9613
N;NORTE;2025-08-25;1801.784;56.7739;1714.743;54.0312
NE;NORDESTE;2025-08-25;1335.998;40.8942;1320.018;40.405
S;SUL;2025-08-25;21927.981;219.5624;18102.681;181.2601
SE;SUDESTE;2025-08-25;13098.111;63.8018;12542.408;61.095
N;NORTE;2025-08-26;1765.791;55.6397;1712.924;53.9739
NE;NORDESTE;2025-08-26;1335.165;40.8687;1320.851;40.4305
S;SUL;2025-08-26;24807.21;248.3918;20473.234;204.9962
SE;SUDESTE;2025-08-26;13094.774;63.7856;12498.813;60.8826
N;NORTE;2025-08-27;1753.963;55.267;1685.256;53.1021
NE;NORDESTE;2025-08-27;1328.474;40.6639;1313.981;40.2202
S;SUL;2025-08-27;22917.136;229.4667;19459.569;194.8465
SE;SUDESTE;2025-08-27;13063.845;63.6349;12525.07;61.0105
N;NORTE;2025-08-28;1732.57;54.593;1654.744;52.1407
NE;NORDESTE;2025-08-28;1320.176;40.4099;1306.434;39.9892
S;SUL;2025-08-28;19341.396;193.6632;16726.534;167.4809
SE;SUDESTE;2025-08-28;12942.458;63.0436;12457.756;60.6826
N;NORTE;2025-08-29;1711.588;53.9318;1633.443;51.4695
NE;NORDESTE;2025-08-29;1311.66;40.1492;1296.245;39.6773
S;SUL;2025-08-29;16131.485;161.5227;13761.796;137.7953
SE;SUDESTE;2025-08-29;12871.544;62.6982;12467.118;60.7282
N;NORTE;2025-08-30;1673.112;52.7194;1581.463;49.8316
NE;NORDESTE;2025-08-30;1302.582;39.8713;1287.331;39.4045
S;SUL;2025-08-30;13761.361;137.791;10669.599;106.8335
SE;SUDESTE;2025-08-30;12815.73;62.4263;12431.817;60.5563
N;NORTE;2025-08-31;1666.248;52.5032;1557.529;49.0774
NE;NORDESTE;2025-08-31;1293.074;39.5803;1278.374;39.1303
S;SUL;2025-08-31;12190.07;122.0578;9719.197;97.3172
SE;SUDESTE;2025-08-31;12751.776;62.1148;12268.739;59.7619
N;NORTE;2025-09-01;1681.781;74.4084;1467.5;64.9278
NE;NORDESTE;2025-09-01;1287.754;44.0609;1273.025;43.557
S;SUL;2025-09-01;11115.588;95.1893;9735.915;83.3743
SE;SUDESTE;2025-09-01;12679.299;64.5846;12213.729;62.2131
N;NORTE;2025-09-02;1688.516;74.7063;1532.2;67.7903
NE;NORDESTE;2025-09-02;1281.979;43.8633;1266.714;43.341
S;SUL;2025-09-02;10146.397;86.8895;9087.066;77.8178
SE;SUDESTE;2025-09-02;12675.799;64.5668;12334.261;62.8271
N;NORTE;2025-09-03;1650.685;73.0326;1515.955;67.0716
NE;NORDESTE;2025-09-03;1275.598;43.645;1260.569;43.1308
S;SUL;2025-09-03;9482.055;81.2004;8502.265;72.8099
SE;SUDESTE;2025-09-03;12724.911;64.6781;12459.908;63.3311
N;NORTE;2025-09-04;1600.175;70.7978;1532.946;67.8233
NE;NORDESTE;2025-09-04;1263.694;43.2377;1249.001;42.735
S;SUL;2025-09-04;9495.094;81.312;8702.844;74.5275
SE;SUDESTE;2025-09-04;12614.809;64.1184;12236.444;62.1953
N;NORTE;2025-09-05;1547.732;68.4775;1472.797;65.1621
NE;NORDESTE;2025-09-05;1247.56;42.6857;1233.911;42.2187
S;SUL;2025-09-05;10325.175;88.4205;9371.713;80.2554
SE;SUDESTE;2025-09-05;12474.201;63.4038;12045.334;61.2239
N;NORTE;2025-09-06;1524.438;67.4469;1439.92;63.7075
NE;NORDESTE;2025-09-06;1234.553;42.2406;1219.052;41.7103
S;SUL;2025-09-06;12046.366;103.1601;10193.081;87.2893
SE;SUDESTE;2025-09-06;12304.054;62.5389;11912.698;60.5498
N;NORTE;2025-09-07;1502.268;66.466;1412.216;62.4818
NE;NORDESTE;2025-09-07;1225.686;41.9373;1209.827;41.3946
S;SUL;2025-09-07;12451.801;106.632;9770.482;83.6703
SE;SUDESTE;2025-09-07;12159.25;61.8029;11626.518;59.0952
N;NORTE;2025-09-08;1481.133;65.5309;1400.887;61.9806
NE;NORDESTE;2025-09-08;1222.863;41.8407;1207.183;41.3042
S;SUL;2025-09-08;12557.715;107.539;10317.027;88.3507
SE;SUDESTE;2025-09-08;12030.308;61.1475;11838.682;60.1735
N;NORTE;2025-09-09;1466.855;64.8992;1407.21;62.2603
NE;NORDESTE;2025-09-09;1222.463;41.827;1207.512;41.3154
S;SUL;2025-09-09;17224.495;147.5034;9387.898;80.394
SE;SUDESTE;2025-09-09;11933.1;60.6535;11702.106;59.4794
N;NORTE;2025-09-10;1435.398;63.5074;1363.382;60.3212
NE;NORDESTE;2025-09-10;1229.34;42.0623;1214.396;41.551
S;SUL;2025-09-10;19029.406;162.9599;8710.022;74.589
SE;SUDESTE;2025-09-10;11862.364;60.2939;11590.3;58.9111
N;NORTE;2025-09-11;1391.035;61.5447;1328.071;58.7589
NE;NORDESTE;2025-09-11;1235.527;42.274;1219.725;41.7333
S;SUL;2025-09-11;16789.525;143.7785;10401.458;89.0738
SE;SUDESTE;2025-09-11;11721.018;59.5755;11441.133;58.1529
N;NORTE;2025-09-12;1344.16;59.4707;1283.745;56.7977
NE;NORDESTE;2025-09-12;1251.035;42.8046;1236.27;42.2994
S;SUL;2025-09-12;13777.978;117.9889;10861.587;93.0141
SE;SUDESTE;2025-09-12;11626.06;59.0928;11286.813;57.3685
N;NORTE;2025-09-13;1294.728;57.2837;1242.237;54.9613
NE;NORDESTE;2025-09-13;1270.489;43.4702;1255.674;42.9633
S;SUL;2025-09-13;11374.822;97.4092;9314.173;79.7627
SE;SUDESTE;2025-09-13;11564.084;58.7778;11075.619;56.2951
N;NORTE;2025-09-14;1263.537;55.9037;1223.547;54.1344
NE;NORDESTE;2025-09-14;1284.437;43.9474;1270.788;43.4804
S;SUL;2025-09-14;9995.903;85.6007;8269.508;70.8166
SE;SUDESTE;2025-09-14;11461.119;58.2545;10758.048;54.6809
N;NORTE;2025-09-15;1243.311;55.0088;1219.762;53.9669
NE;NORDESTE;2025-09-15;1291.29;44.1819;1276.497;43.6758
S;SUL;2025-09-15;9120.26;78.1021;7906.42;67.7073
SE;SUDESTE;2025-09-15;11371.769;57.8003;10807.777;54.9337
N;NORTE;2025-09-16;1223.139;54.1163;1213.738;53.7004
NE;NORDESTE;2025-09-16;1286.372;44.0136;1272.63;43.5435
S;SUL;2025-09-16;8562.104;73.3223;7534.199;64.5197
SE;SUDESTE;2025-09-16;11267.977;57.2728;10933.026;55.5703
N;NORTE;2025-09-17;1203.462;53.2457;1203.462;53.2457
NE;NORDESTE;2025-09-17;1288.991;44.1033;1277.172;43.6989
S;SUL;2025-09-17;7912.856;67.7624;7241.912;62.0167
SE;SUDESTE;2025-09-17;11216.679;57.012;10810.537;54.9477
N;NORTE;2025-09-18;1194.563;52.852;1194.335;52.8419
NE;NORDESTE;2025-09-18;1296.457;44.3587;1284.988;43.9663
S;SUL;2025-09-18;7432.868;63.652;6841.968;58.5918
SE;SUDESTE;2025-09-18;11174.036;56.7953;10672.586;54.2465
N;NORTE;2025-09-19;1200.554;53.1171;1187.809;52.5532
NE;NORDESTE;2025-09-19;1296.129;44.3475;1284.739;43.9578
S;SUL;2025-09-19;6985.42;59.8202;5809.072;49.7465
SE;SUDESTE;2025-09-19;11000.327;55.9124;10493.375;53.3356
N;NORTE;2025-09-20;1202.493;53.2028;1202.493;53.2028
NE;NORDESTE;2025-09-20;1292.936;44.2382;1278.4;43.7409
S;SUL;2025-09-20;6864.718;58.7866;6020.594;51.5579
SE;SUDESTE;2025-09-20;10962.643;55.7208;10326.093;52.4854
N;NORTE;2025-09-21;1212.872;53.6621;1202.281;53.1935
NE;NORDESTE;2025-09-21;1284.045;43.934;1269.366;43.4318
S;SUL;2025-09-21;9089.014;77.8345;7542.771;64.5931
SE;SUDESTE;2025-09-21;11034.409;56.0856;10475.576;53.2452
N;NORTE;2025-09-22;1221.795;54.0568;1221.795;54.0568
NE;NORDESTE;2025-09-22;1272.83;43.5503;1258.38;43.0559
S;SUL;2025-09-22;20218.914;173.1464;12537.293;107.3642
SE;SUDESTE;2025-09-22;11528.869;58.5988;11188.993;56.8713
N;NORTE;2025-09-23;1226.554;54.2674;1226.554;54.2674
NE;NORDESTE;2025-09-23;1263.524;43.2319;1250.246;42.7776
S;SUL;2025-09-23;25780.041;220.7695;11398.9;97.6154
SE;SUDESTE;2025-09-23;11925.043;60.6125;11460.36;58.2506
N;NORTE;2025-09-24;1228.731;54.3637;1215.05;53.7584
NE;NORDESTE;2025-09-24;1255.102;42.9437;1240.759;42.453
S;SUL;2025-09-24;22238.807;190.4439;13141.353;112.5371
SE;SUDESTE;2025-09-24;12440.797;63.234;11775.859;59.8542
N;NORTE;2025-09-25;1229.41;54.3938;1221.512;54.0443
NE;NORDESTE;2025-09-25;1248.723;42.7255;1236.539;42.3086
S;SUL;2025-09-25;17396.668;148.9778;11505.064;98.5246
SE;SUDESTE;2025-09-25;12847.696;65.3022;12148.499;61.7483
N;NORTE;2025-09-26;1210.46;53.5553;1210.46;53.5553
NE;NORDESTE;2025-09-26;1246.528;42.6504;1232.736;42.1785
S;SUL;2025-09-26;13795.403;118.1381;7950.668;68.0862
SE;SUDESTE;2025-09-26;13178.278;66.9824;12708.587;64.5951
N;NORTE;2025-09-27;1196.052;52.9179;1196.052;52.9179
NE;NORDESTE;2025-09-27;1236.992;42.3241;1225.531;41.932
S;SUL;2025-09-27;12109.894;103.7041;7678.458;65.7551
SE;SUDESTE;2025-09-27;13360.467;67.9085;12643.596;64.2648
N;NORTE;2025-09-28;1184.689;52.4151;1184.689;52.4151
NE;NORDESTE;2025-09-28;1226.221;41.9556;1213.923;41.5348
S;SUL;2025-09-28;11194.858;95.8681;7426.006;63.5932
SE;SUDESTE;2025-09-28;13379.579;68.0056;12793.818;65.0283
N;NORTE;2025-09-29;1209.352;53.5063;1208.79;53.4815
NE;NORDESTE;2025-09-29;1208.327;41.3433;1195.028;40.8883
S;SUL;2025-09-29;10706.847;91.689;8299.468;71.0732
SE;SUDESTE;2025-09-29;13232.357;67.2573;12533.143;63.7033
N;NORTE;2025-09-30;1221.525;54.0449;1221.525;54.0449
NE;NORDESTE;2025-09-30;1202.439;41.1419;1189.912;40.7132
S;SUL;2025-09-30;11454.851;98.0946;9677.2;82.8715
SE;SUDESTE;2025-09-30;13088.164;66.5244;12489.024;63.4791
N;NORTE;2025-10-01;1225.441;51.6491;1225.441;51.6491
NE;NORDESTE;2025-10-01;1217.399;38.3792;1202.67;37.9149
S;SUL;2025-10-01;13027.496;95.0518;9380.322;68.4411
SE;SUDESTE;2025-10-01;12911.805;54.4409;12390.646;52.2435
N;NORTE;2025-10-02;1216.505;51.2725;1216.505;51.2725
NE;NORDESTE;2025-10-02;1216.26;38.3433;1201.853;37.8891
S;SUL;2025-10-02;13669.947;99.7393;9270.206;67.6377
SE;SUDESTE;2025-10-02;12712.654;53.6012;12105.715;51.0421
N;NORTE;2025-10-03;1204.602;50.7708;1204.602;50.7708
NE;NORDESTE;2025-10-03;1203.938;37.9549;1188.637;37.4725
S;SUL;2025-10-03;12528.974;91.4145;9871.958;72.0282
SE;SUDESTE;2025-10-03;12530.289;52.8323;11964.418;50.4463
N;NORTE;2025-10-04;1189.11;50.1178;1189.11;50.1178
NE;NORDESTE;2025-10-04;1202.792;37.9187;1185.625;37.3775
S;SUL;2025-10-04;12669.431;92.4393;10015.725;73.0772
SE;SUDESTE;2025-10-04;12302.011;51.8698;11759.337;49.5816
N;NORTE;2025-10-05;1180.636;49.7607;1145.61;48.2844
NE;NORDESTE;2025-10-05;1203.568;37.9432;1187.273;37.4295
S;SUL;2025-10-05;12271.461;89.5356;8249.505;60.1904
SE;SUDESTE;2025-10-05;11998.431;50.5897;11296.655;47.6308
N;NORTE;2025-10-06;1183.152;49.8667;1183.152;49.8667
NE;NORDESTE;2025-10-06;1215.174;38.3091;1197.864;37.7634
S;SUL;2025-10-06;12884.356;94.0074;10794.963;78.7627
SE;SUDESTE;2025-10-06;11645.607;49.1021;11365.511;47.9211
N;NORTE;2025-10-07;1198.91;50.5309;1198.91;50.5309
NE;NORDESTE;2025-10-07;1221.33;38.5031;1205.7;38.0104
S;SUL;2025-10-07;14165.613;103.3558;11707.958;85.4241
SE;SUDESTE;2025-10-07;11354.847;47.8762;11077.443;46.7065
N;NORTE;2025-10-08;1212.711;51.1125;1212.711;51.1125
NE;NORDESTE;2025-10-08;1250.368;39.4186;1235.575;38.9522
S;SUL;2025-10-08;14134.212;103.1267;11485.06;83.7978
SE;SUDESTE;2025-10-08;11139.065;46.9664;10637.888;44.8532
N;NORTE;2025-10-09;1225.851;51.6664;1225.851;51.6664
NE;NORDESTE;2025-10-09;1283.887;40.4753;1268.543;39.9916
S;SUL;2025-10-09;12795.514;93.3592;10204.08;74.4515
SE;SUDESTE;2025-10-09;11035.817;46.531;10491.88;44.2376
N;NORTE;2025-10-10;1216.689;51.2802;1216.689;51.2802
NE;NORDESTE;2025-10-10;1303.973;41.1085;1289.687;40.6581
S;SUL;2025-10-10;11956.595;87.2383;2649.472;19.3312
SE;SUDESTE;2025-10-10;11495.437;48.4689;10818.314;45.6139
N;NORTE;2025-10-11;1206.746;50.8611;1206.746;50.8611
NE;NORDESTE;2025-10-11;1320.615;41.6332;1305.822;41.1668
S;SUL;2025-10-11;11552.069;84.2867;2621.377;19.1262
SE;SUDESTE;2025-10-11;11461.391;48.3254;10615.823;44.7602
N;NORTE;2025-10-12;1187.045;50.0308;1175.557;49.5466
NE;NORDESTE;2025-10-12;1322.954;41.7069;1309.047;41.2685
S;SUL;2025-10-12;13713.418;100.0565;5941.106;43.3478
SE;SUDESTE;2025-10-12;11666.995;49.1923;10531.559;44.4049
N;NORTE;2025-10-13;1190.575;50.1796;1190.575;50.1796
NE;NORDESTE;2025-10-13;1308.623;41.2551;1294.487;40.8095
S;SUL;2025-10-13;15964.454;116.4806;9761.153;71.2198
SE;SUDESTE;2025-10-13;12380.073;52.1989;11565.903;48.7661
N;NORTE;2025-10-14;1206.402;50.8466;1206.402;50.8466
NE;NORDESTE;2025-10-14;1276.361;40.238;1264.034;39.8494
S;SUL;2025-10-14;14896.208;108.6864;12670.59;92.4477
SE;SUDESTE;2025-10-14;13377.244;56.4033;12886.631;54.3347
N;NORTE;2025-10-15;1223.556;51.5696;1223.556;51.5696
NE;NORDESTE;2025-10-15;1237.258;39.0053;1224.803;38.6126
S;SUL;2025-10-15;13392.848;97.7175;9610.317;70.1192
SE;SUDESTE;2025-10-15;14029.677;59.1542;13361.76;56.338
N;NORTE;2025-10-16;1228.505;51.7782;1228.505;51.7782
NE;NORDESTE;2025-10-16;1198.544;37.7848;1185.524;37.3743
S;SUL;2025-10-16;12340.165;90.0369;10209.663;74.4922
SE;SUDESTE;2025-10-16;14386.128;60.6571;13727.509;57.8802
N;NORTE;2025-10-17;1244.056;52.4337;1244.056;52.4337
NE;NORDESTE;2025-10-17;1160.75;36.5933;1147.558;36.1774
S;SUL;2025-10-17;13776.872;100.5194;12171.384;88.8054
SE;SUDESTE;2025-10-17;14774.1;62.293;14148.082;59.6535
N;NORTE;2025-10-18;1254.38;52.8688;1254.38;52.8688
NE;NORDESTE;2025-10-18;1122.489;35.3871;1107.939;34.9284
S;SUL;2025-10-18;15800.689;115.2857;13157.779;96.0024
SE;SUDESTE;2025-10-18;15651.344;65.9918;15117.445;63.7406
N;NORTE;2025-10-19;1248.907;52.6381;1248.907;52.6381
NE;NORDESTE;2025-10-19;1093.485;34.4728;1068.582;33.6877
S;SUL;2025-10-19;15020.063;109.5901;13358.323;97.4656
SE;SUDESTE;2025-10-19;16514.481;69.6311;15872.976;66.9262
N;NORTE;2025-10-20;1267.397;53.4174;1267.397;53.4174
NE;NORDESTE;2025-10-20;1067.896;33.6661;1039.296;32.7644
S;SUL;2025-10-20;13417.232;97.8954;11672.598;85.1661
SE;SUDESTE;2025-10-20;17107.382;72.1309;16480.846;69.4892
N;NORTE;2025-10-21;1269.684;53.5138;1269.684;53.5138
NE;NORDESTE;2025-10-21;1037.33;32.7024;1013.02;31.9361
S;SUL;2025-10-21;11481.883;83.7746;10489.051;76.5307
SE;SUDESTE;2025-10-21;17316.149;73.0112;16337.189;68.8835
N;NORTE;2025-10-22;1267.906;53.4389;1266.922;53.3974
NE;NORDESTE;2025-10-22;1010.413;31.8539;993.968;31.3354
S;SUL;2025-10-22;9891.276;72.1692;9134.32;66.6462
SE;SUDESTE;2025-10-22;17723.213;74.7275;16617.197;70.0641
N;NORTE;2025-10-23;1274.966;53.7364;1274.966;53.7364
NE;NORDESTE;2025-10-23;993.066;31.307;980.196;30.9013
S;SUL;2025-10-23;8834.629;64.4596;7956.949;58.0559
SE;SUDESTE;2025-10-23;17544.169;73.9726;15999.77;67.4609
N;NORTE;2025-10-24;1303.0;54.918;1302.297;54.8884
NE;NORDESTE;2025-10-24;995.572;31.386;971.262;30.6196
S;SUL;2025-10-24;7980.76;58.2296;7264.703;53.0051
