id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
N;NORTE;2024-07-18;15302.39648438;13416.10546875;87.67320251
SE;SUDESTE;2024-07-18;204615.328125;132398.46875;64.70600128
S;SUL;2024-07-18;20459.2421875;18109.4375;88.51470184
NE;NORDESTE;2024-07-19;51691.2265625;33754.27734375;65.29979706
N;NORTE;2024-07-19;15302.39648438;13376.61230469;87.4151001
SE;SUDESTE;2024-07-19;204615.328125;132064.234375;64.54270172
S;SUL;2024-07-19;20459.2421875;18190.0390625;88.90869904
NE;NORDESTE;2024-07-20;51691.2265625;33642.09765625;65.08280182
N;NORTE;2024-07-20;15302.39648438;13345.15527344;87.20960236
SE;SUDESTE;2024-07-20;204615.328125;131835.109375;64.43070221
S;SUL;2024-07-20;20459.2421875;18284.84375;89.37210083
NE;NORDESTE;2024-07-21;51691.2265625;33563.1171875;64.93000031
N;NORTE;2024-07-21;15302.39648438;13316.390625;87.02159882
SE;SUDESTE;2024-07-21;204615.328125;131603.84375;64.31770325
S;SUL;2024-07-21;20459.2421875;18492.74609375;90.38819885
NE;NORDESTE;2024-07-22;51691.2265625;33485.00390625;64.77890015
N;NORTE;2024-07-22;15302.39648438;13275.35644531;86.75340271
SE;SUDESTE;2024-07-22;204615.328125;131217.140625;64.12870026
S;SUL;2024-07-22;20459.2421875;18557.25976563;90.70359802
NE;NORDESTE;2024-07-23;51691.2265625;33406.09765625;64.62619781
N;NORTE;2024-07-23;15302.39648438;13240.4921875;86.52559662
SE;SUDESTE;2024-07-23;204615.328125;130871.84375;63.9598999
S;SUL;2024-07-23;20459.2421875;18595.25585938;90.88929749
NE;NORDESTE;2024-07-24;51691.2265625;33327.2421875;64.47370148
N;NORTE;2024-07-24;15302.39648438;13203.83789063;86.28610229
SE;SUDESTE;2024-07-24;204615.328125;130517.953125;63.78699875
S;SUL;2024-07-24;20459.2421875;18649.99414063;91.15679932
NE;NORDESTE;2024-07-25;51691.2265625;33247.76953125;64.31990051
N;NORTE;2024-07-25;15302.39648438;13171.58007813;86.07530212
SE;SUDESTE;2024-07-25;204615.328125;130123.1875;63.59410095
S;SUL;2024-07-25;20459.2421875;18633.92382813;91.07830048
NE;NORDESTE;2024-07-26;51691.2265625;33167.9921875;64.16560364
N;NORTE;2024-07-26;15302.39648438;13138.13964844;85.85679626
SE;SUDESTE;2024-07-26;204615.328125;129815.0859375;63.44350052
S;SUL;2024-07-26;20459.2421875;18647.12109375;91.14279938
NE;NORDESTE;2024-07-27;51691.2265625;33052.078125;63.94139862
N;NORTE;2024-07-27;15302.39648438;13105.55566406;85.64379883
SE;SUDESTE;2024-07-27;204615.328125;129523.0546875;63.30080032
S;SUL;2024-07-27;20459.2421875;18588.37304688;90.85559845
NE;NORDESTE;2024-07-28;51691.2265625;32950.40234375;63.74470139
N;NORTE;2024-07-28;15302.39648438;13070.33105469;85.41359711
SE;SUDESTE;2024-07-28;204615.328125;129304.5;63.19390106
S;SUL;2024-07-28;20459.2421875;18661.69140625;91.21399689
NE;NORDESTE;2024-07-29;51691.2265625;32843.59375;63.5379982
N;NORTE;2024-07-29;15302.39648438;13021.99707031;85.09780121
SE;SUDESTE;2024-07-29;204615.328125;128801.4765625;62.94810104
S;SUL;2024-07-29;20459.2421875;18679.95507813;91.30329895
NE;NORDESTE;2024-07-30;51691.2265625;32721.72265625;63.3022995
N;NORTE;2024-07-30;15302.39648438;12972.94140625;84.77719879
SE;SUDESTE;2024-07-30;204615.328125;128358.1015625;62.73139954
S;SUL;2024-07-30;20459.2421875;18570.34765625;90.76750183
NE;NORDESTE;2024-07-31;51691.2265625;32601.84960938;63.07040024
N;NORTE;2024-07-31;15302.39648438;12936.44628906;84.53869629
SE;SUDESTE;2024-07-31;204615.328125;127986.9609375;62.54999924
S;SUL;2024-07-31;20459.2421875;18475.67578125;90.30480194
NE;NORDESTE;2024-08-01;51691.2265625;32488.3046875;62.85070038
N;NORTE;2024-08-01;15302.39648438;12898.00878906;84.28749847
SE;SUDESTE;2024-08-01;204615.328125;127600.46875;62.36109924
S;SUL;2024-08-01;20459.2421875;18356.68554688;89.72319794
NE;NORDESTE;2024-08-02;51691.2265625;32368.91796875;62.61980057
N;NORTE;2024-08-02;15302.39648438;12863.08691406;84.05930328
SE;SUDESTE;2024-08-02;204615.328125;127220.0078125;62.17520142
S;SUL;2024-08-02;20459.2421875;18228.48242188;89.09660339
NE;NORDESTE;2024-08-03;51691.2265625;32255.63671875;62.40060043
N;NORTE;2024-08-03;15302.39648438;12831.09179688;83.85019684
SE;SUDESTE;2024-08-03;204615.328125;126910.2890625;62.0237999
S;SUL;2024-08-03;20459.2421875;18125.39453125;88.59269714
NE;NORDESTE;2024-08-04;51691.2265625;32138.34960938;62.17369843
N;NORTE;2024-08-04;15302.39648438;12810.13964844;83.71330261
SE;SUDESTE;2024-08-04;204615.328125;126709.6875;61.92580032
S;SUL;2024-08-04;20459.2421875;18078.84765625;88.36519623
NE;NORDESTE;2024-08-05;51691.2265625;32021.34375;61.94729996
N;NORTE;2024-08-05;15302.39648438;12782.8828125;83.53520203
SE;SUDESTE;2024-08-05;204615.328125;126291.34375;61.72140121
S;SUL;2024-08-05;20459.2421875;17945.95898438;87.71569824
NE;NORDESTE;2024-08-06;51691.2265625;31939.8671875;61.78969955
N;NORTE;2024-08-06;15302.39648438;12747.97167969;83.30699921
SE;SUDESTE;2024-08-06;204615.328125;125840.0859375;61.50080109
S;SUL;2024-08-06;20459.2421875;17815.83203125;87.07959747
NE;NORDESTE;2024-08-07;51691.2265625;31827.69140625;61.5727005
N;NORTE;2024-08-07;15302.39648438;12702.52636719;83.01000214
SE;SUDESTE;2024-08-07;204615.328125;125400.34375;61.28590012
S;SUL;2024-08-07;20459.2421875;17674.859375;86.39060211
NE;NORDESTE;2024-08-08;51691.2265625;31698.265625;61.32229996
N;NORTE;2024-08-08;15302.39648438;12647.86328125;82.65280151
SE;SUDESTE;2024-08-08;204615.328125;124967.84375;61.07450104
S;SUL;2024-08-08;20459.2421875;17530.87890625;85.6867981
NE;NORDESTE;2024-08-09;51691.2265625;31583.24414063;61.09980011
N;NORTE;2024-08-09;15302.39648438;12606.03613281;82.37950134
SE;SUDESTE;2024-08-09;204615.328125;124563.0390625;60.87670135
S;SUL;2024-08-09;20459.2421875;17339.02734375;84.74909973
NE;NORDESTE;2024-08-10;51691.2265625;31463.3046875;60.86780167
N;NORTE;2024-08-10;15302.39648438;12563.04980469;82.09860229
SE;SUDESTE;2024-08-10;204615.328125;124295.359375;60.7458992
S;SUL;2024-08-10;20459.2421875;17131.52539063;83.73490143
NE;NORDESTE;2024-08-11;51691.2265625;31334.3828125;60.61840057
N;NORTE;2024-08-11;15302.39648438;12546.76953125;81.99220276
SE;SUDESTE;2024-08-11;204615.328125;124063.46875;60.63249969
S;SUL;2024-08-11;20459.2421875;16992.62890625;83.05599976
NE;NORDESTE;2024-08-12;51691.2265625;31195.0234375;60.34880066
N;NORTE;2024-08-12;15302.39648438;12522.44042969;81.83319855
SE;SUDESTE;2024-08-12;204615.328125;123532.3984375;60.3730011
S;SUL;2024-08-12;20459.2421875;16859.1640625;82.40370178
NE;NORDESTE;2024-08-13;51691.2265625;31088.22265625;60.14220047
N;NORTE;2024-08-13;15302.39648438;12505.66796875;81.72360229
SE;SUDESTE;2024-08-13;204615.328125;122971.4453125;60.09880066
S;SUL;2024-08-13;20459.2421875;16679.29492188;81.52449799
NE;NORDESTE;2024-08-14;51691.2265625;30987.93945313;59.94820023
N;NORTE;2024-08-14;15302.39648438;12489.64941406;81.61889648
SE;SUDESTE;2024-08-14;204615.328125;122564.4140625;59.89989853
S;SUL;2024-08-14;20459.2421875;16498.88867188;80.6427002
NE;NORDESTE;2024-08-15;51691.2265625;30851.63476563;59.68450165
N;NORTE;2024-08-15;15302.39648438;12473.21972656;81.5114975
SE;SUDESTE;2024-08-15;204615.328125;122075.8359375;59.66109848
S;SUL;2024-08-15;20459.2421875;16303.82714844;79.68930054
NE;NORDESTE;2024-08-16;51691.2265625;30711.8984375;59.41410065
N;NORTE;2024-08-16;15302.39648438;12457.60839844;81.40950012
SE;SUDESTE;2024-08-16;204615.328125;121592.828125;59.42509842
S;SUL;2024-08-16;20459.2421875;16109.41210938;78.73899841
NE;NORDESTE;2024-08-17;51691.2265625;30607.47460938;59.21210098
N;NORTE;2024-08-17;15302.39648438;12429.51660156;81.22599792
SE;SUDESTE;2024-08-17;204615.328125;121178.484375;59.22259903
S;SUL;2024-08-17;20459.2421875;15926.59277344;77.84549713
NE;NORDESTE;2024-08-18;51691.2265625;30539.15234375;59.08000183
N;NORTE;2024-08-18;15302.39648438;12410.59863281;81.10230255
SE;SUDESTE;2024-08-18;204615.328125;120814.640625;59.0447998
S;SUL;2024-08-18;20459.2421875;15733.63964844;76.90239716
NE;NORDESTE;2024-08-19;51691.2265625;30449.29492188;58.90610123
N;NORTE;2024-08-19;15302.39648438;12393.33496094;80.98950195
SE;SUDESTE;2024-08-19;204615.328125;120257.2265625;58.77230072
S;SUL;2024-08-19;20459.2421875;15512.38378906;75.82089996
NE;NORDESTE;2024-08-20;51691.2265625;30317.1796875;58.65050125
N;NORTE;2024-08-20;15302.39648438;12375.57714844;80.87349701
SE;SUDESTE;2024-08-20;204615.328125;119752.1875;58.52550125
S;SUL;2024-08-20;20459.2421875;15272.22753906;74.64710236
NE;NORDESTE;2024-08-21;51691.2265625;30211.75390625;58.44660187
N;NORTE;2024-08-21;15302.39648438;12356.42675781;80.74829865
SE;SUDESTE;2024-08-21;204615.328125;119294.6640625;58.30189896
S;SUL;2024-08-21;20459.2421875;15036.46777344;73.49469757
NE;NORDESTE;2024-08-22;51691.2265625;30075.8046875;58.18360138
N;NORTE;2024-08-22;15302.39648438;12324.1484375;80.53739929
SE;SUDESTE;2024-08-22;204615.328125;118733.2109375;58.02750015
S;SUL;2024-08-22;20459.2421875;14819.51074219;72.43430328
NE;NORDESTE;2024-08-23;51691.2265625;29977.29882813;57.99300003
N;NORTE;2024-08-23;15302.39648438;12283.99707031;80.27500153
SE;SUDESTE;2024-08-23;204615.328125;118063.1953125;57.70009995
S;SUL;2024-08-23;20459.2421875;14634.19433594;71.52850342
NE;NORDESTE;2024-08-24;51691.2265625;29832.5;57.71289825
N;NORTE;2024-08-24;15302.39648438;12263.93847656;80.14389801
SE;SUDESTE;2024-08-24;204615.328125;117536.0078125;57.44240189
S;SUL;2024-08-24;20459.2421875;14447.90917969;70.61799622
NE;NORDESTE;2024-08-25;51691.2265625;29701.43359375;57.45930099
N;NORTE;2024-08-25;15302.39648438;12252.52246094;80.06929779
SE;SUDESTE;2024-08-25;204615.328125;117249.578125;57.30239868
S;SUL;2024-08-25;20459.2421875;14337.11328125;70.07649994
NE;NORDESTE;2024-08-26;51691.2265625;29578.88085938;57.22219849
N;NORTE;2024-08-26;15302.39648438;12229.93847656;79.92169952
SE;SUDESTE;2024-08-26;204615.328125;116666.890625;57.0177002
S;SUL;2024-08-26;20459.2421875;14200.33007813;69.40789795
NE;NORDESTE;2024-08-27;51691.2265625;29443.62109375;56.96060181
N;NORTE;2024-08-27;15302.39648438;12202.54003906;79.74269867
SE;SUDESTE;2024-08-27;204615.328125;116178.515625;56.77899933
S;SUL;2024-08-27;20459.2421875;14038.2109375;68.6155014
NE;NORDESTE;2024-08-28;51691.2265625;29322.609375;56.72650146
N;NORTE;2024-08-28;15302.39648438;12181.53320313;79.60540009
SE;SUDESTE;2024-08-28;204615.328125;115641.96875;56.51679993
S;SUL;2024-08-28;20459.2421875;13870.15136719;67.7940979
NE;NORDESTE;2024-08-29;51691.2265625;29205.6796875;56.50030136
N;NORTE;2024-08-29;15302.39648438;12165.45410156;79.50029755
SE;SUDESTE;2024-08-29;204615.328125;115091.4296875;56.24769974
S;SUL;2024-08-29;20459.2421875;13714.32714844;67.03240204
NE;NORDESTE;2024-08-30;51691.2265625;29088.74609375;56.27399826
N;NORTE;2024-08-30;15302.39648438;12139.40625;79.33010101
SE;SUDESTE;2024-08-30;204615.328125;114537.6875;55.97710037
S;SUL;2024-08-30;20459.2421875;13548.06445313;66.21980286
NE;NORDESTE;2024-08-31;51691.2265625;29003.28320313;56.1086998
N;NORTE;2024-08-31;15302.39648438;12124.28613281;79.23130035
SE;SUDESTE;2024-08-31;204615.328125;114060.3515625;55.74380112
S;SUL;2024-08-31;20459.2421875;13395.68261719;65.47499847
NE;NORDESTE;2024-09-01;51691.2265625;28878.87109375;55.86800003
N;NORTE;2024-09-01;15302.39648438;12118.04199219;79.19049835
SE;SUDESTE;2024-09-01;204615.328125;113657.890625;55.54710007
S;SUL;2024-09-01;20459.2421875;13296.34472656;64.98940277
NE;NORDESTE;2024-09-02;51691.2265625;28754.23828125;55.62689972
N;NORTE;2024-09-02;15302.39648438;12101.65039063;79.08339691
SE;SUDESTE;2024-09-02;204615.328125;112977.375;55.21450043
S;SUL;2024-09-02;20459.2421875;13149.24902344;64.27050018
NE;NORDESTE;2024-09-03;51691.2265625;28627.48046875;55.38169861
N;NORTE;2024-09-03;15302.39648438;12077.42773438;78.92510223
SE;SUDESTE;2024-09-03;204615.328125;112231.1015625;54.84980011
S;SUL;2024-09-03;20459.2421875;12953.50683594;63.31370163
NE;NORDESTE;2024-09-04;51691.2265625;28501.50976563;55.13800049
N;NORTE;2024-09-04;15302.39648438;12044.19726563;78.707901
SE;SUDESTE;2024-09-04;204615.328125;111545.671875;54.51480103
S;SUL;2024-09-04;20459.2421875;12740.93457031;62.27470016
NE;NORDESTE;2024-09-05;51691.2265625;28379.35546875;54.90169907
N;NORTE;2024-09-05;15302.39648438;12018.47167969;78.53980255
SE;SUDESTE;2024-09-05;204615.328125;110949.0625;54.22320175
S;SUL;2024-09-05;20459.2421875;12563.29980469;61.40650177
NE;NORDESTE;2024-09-06;51691.2265625;28249.60742188;54.65069962
N;NORTE;2024-09-06;15302.39648438;12003.75878906;78.4437027
SE;SUDESTE;2024-09-06;204615.328125;110391.21875;53.95059967
S;SUL;2024-09-06;20459.2421875;12438.58496094;60.7969017
NE;NORDESTE;2024-09-07;51691.2265625;28125.69921875;54.4109993
N;NORTE;2024-09-07;15302.39648438;11990.08691406;78.35430145
SE;SUDESTE;2024-09-07;204615.328125;109947.859375;53.73389816
S;SUL;2024-09-07;20459.2421875;12357.79394531;60.40200043
NE;NORDESTE;2024-09-08;51691.2265625;28002.53125;54.17269897
N;NORTE;2024-09-08;15302.39648438;11971.11914063;78.23040009
SE;SUDESTE;2024-09-08;204615.328125;109401.7734375;53.46699905
S;SUL;2024-09-08;20459.2421875;12219.79882813;59.72750092
NE;NORDESTE;2024-09-09;51691.2265625;27910.12890625;53.9939003
N;NORTE;2024-09-09;15302.39648438;11936.484375;78.0039978
SE;SUDESTE;2024-09-09;204615.328125;108542.40625;53.04710007
S;SUL;2024-09-09;20459.2421875;11999.76367188;58.65200043
NE;NORDESTE;2024-09-10;51691.2265625;27780.88476563;53.7439003
N;NORTE;2024-09-10;15302.39648438;11900.13476563;77.76650238
SE;SUDESTE;2024-09-10;204615.328125;107850.109375;52.70869827
S;SUL;2024-09-10;20459.2421875;11789.83691406;57.62599945
NE;NORDESTE;2024-09-11;51691.2265625;27651.82421875;53.49420166
N;NORTE;2024-09-11;15302.39648438;11880.30761719;77.63690186
SE;SUDESTE;2024-09-11;204615.328125;107141.140625;52.36220169
S;SUL;2024-09-11;20459.2421875;11592.07128906;56.65930176
NE;NORDESTE;2024-09-12;51691.2265625;27517.93359375;53.23519897
N;NORTE;2024-09-12;15302.39648438;11857.15820313;77.48560333
SE;SUDESTE;2024-09-12;204615.328125;106396.90625;51.99850082
S;SUL;2024-09-12;20459.2421875;11378.66894531;55.61629868
NE;NORDESTE;2024-09-13;51691.2265625;27399.921875;53.00690079
N;NORTE;2024-09-13;15302.39648438;11840.3046875;77.37550354
SE;SUDESTE;2024-09-13;204615.328125;105525.5703125;51.5727005
S;SUL;2024-09-13;20459.2421875;11223.12402344;54.85599899
NE;NORDESTE;2024-09-14;51691.2265625;27276.44921875;52.76800156
N;NORTE;2024-09-14;15302.39648438;11837.19238281;77.35520172
SE;SUDESTE;2024-09-14;204615.328125;105010.7109375;51.32099915
S;SUL;2024-09-14;20459.2421875;11246.95214844;54.97249985
NE;NORDESTE;2024-09-15;51691.2265625;27160.23242188;52.54320145
N;NORTE;2024-09-15;15302.39648438;11852.25488281;77.45359802
SE;SUDESTE;2024-09-15;204615.328125;104517.8046875;51.08010101
S;SUL;2024-09-15;20459.2421875;11303.265625;55.24769974
NE;NORDESTE;2024-09-16;51691.2265625;27054.94335938;52.33950043
N;NORTE;2024-09-16;15302.39648438;11842.265625;77.38829803
SE;SUDESTE;2024-09-16;204615.328125;103757.078125;50.70840073
S;SUL;2024-09-16;20459.2421875;11314.79296875;55.30410004
NE;NORDESTE;2024-09-17;51691.2265625;26958.93164063;52.15380096
N;NORTE;2024-09-17;15302.39648438;11822.87792969;77.26159668
SE;SUDESTE;2024-09-17;204615.328125;103148.6953125;50.4109993
S;SUL;2024-09-17;20459.2421875;11347.76855469;55.46519852
NE;NORDESTE;2024-09-18;51691.2265625;26834.62304688;51.91329956
N;NORTE;2024-09-18;15302.39648438;11794.48828125;77.07610321
SE;SUDESTE;2024-09-18;204615.328125;102343.6015625;50.01760101
S;SUL;2024-09-18;20459.2421875;11363.25976563;55.54100037
NE;NORDESTE;2024-09-19;51691.2265625;26719.71289063;51.69100189
N;NORTE;2024-09-19;15302.39648438;11762.46875;76.8667984
SE;SUDESTE;2024-09-19;204615.328125;101650.84375;49.67900085
S;SUL;2024-09-19;20459.2421875;11368.11035156;55.56470108
NE;NORDESTE;2024-09-20;51691.2265625;26578.82226563;51.41839981
N;NORTE;2024-09-20;15302.39648438;11738.26269531;76.70870209
SE;SUDESTE;2024-09-20;204615.328125;100897.6484375;49.31090164
S;SUL;2024-09-20;20459.2421875;11417.875;55.80789948
NE;NORDESTE;2024-09-21;51691.2265625;26492.57617188;51.25159836
N;NORTE;2024-09-21;15302.39648438;11726.13085938;76.62940216
SE;SUDESTE;2024-09-21;204615.328125;100527.9140625;49.13019943
S;SUL;2024-09-21;20459.2421875;11592.88378906;56.66329956
NE;NORDESTE;2024-09-22;51691.2265625;26406.10351563;51.08430099
N;NORTE;2024-09-22;15302.39648438;11717.14648438;76.5707016
SE;SUDESTE;2024-09-22;204615.328125;100082.9609375;48.91270065
S;SUL;2024-09-22;20459.2421875;11751.68554688;57.4394989
NE;NORDESTE;2024-09-23;51691.2265625;26310.02539063;50.89839935
N;NORTE;2024-09-23;15302.39648438;11676.79394531;76.30699921
SE;SUDESTE;2024-09-23;204615.328125;99315.6171875;48.53770065
S;SUL;2024-09-23;20459.2421875;11749.54003906;57.42900085
NE;NORDESTE;2024-09-24;51691.2265625;26210.74414063;50.70640182
N;NORTE;2024-09-24;15302.39648438;11621.26757813;75.94409943
SE;SUDESTE;2024-09-24;204615.328125;98603.390625;48.1896019
S;SUL;2024-09-24;20459.2421875;11689.97265625;57.13790131
NE;NORDESTE;2024-09-25;51691.2265625;26108.68945313;50.50889969
N;NORTE;2024-09-25;15302.39648438;11556.01269531;75.5177002
SE;SUDESTE;2024-09-25;204615.328125;97951.90625;47.87120056
S;SUL;2024-09-25;20459.2421875;11606.35253906;56.72909927
NE;NORDESTE;2024-09-26;51691.2265625;26007.66992188;50.31349945
N;NORTE;2024-09-26;15302.39648438;11489.49023438;75.082901
SE;SUDESTE;2024-09-26;204615.328125;97215.296875;47.51119995
S;SUL;2024-09-26;20459.2421875;11519.19726563;56.30310059
NE;NORDESTE;2024-09-27;51691.2265625;25904.04101563;50.11299896
N;NORTE;2024-09-27;15302.39648438;11406.03515625;74.53759766
SE;SUDESTE;2024-09-27;204615.328125;96611.46875;47.21609879
S;SUL;2024-09-27;20459.2421875;11412.11621094;55.77980042
NE;NORDESTE;2024-09-28;51691.2265625;25821.71289063;49.9538002
N;NORTE;2024-09-28;15302.39648438;11385.89746094;74.40599823
SE;SUDESTE;2024-09-28;204615.328125;96212.5703125;47.02119827
S;SUL;2024-09-28;20459.2421875;11385.60546875;55.65019989
NE;NORDESTE;2024-09-29;51691.2265625;25732.53710938;49.78120041
N;NORTE;2024-09-29;15302.39648438;11393.56542969;74.45610046
SE;SUDESTE;2024-09-29;204615.328125;95852.2890625;46.8451004
S;SUL;2024-09-29;20459.2421875;11397.59082031;55.70880127
NE;NORDESTE;2024-09-30;51691.2265625;25640.69921875;49.60359955
N;NORTE;2024-09-30;15302.39648438;11360.07519531;74.23719788
SE;SUDESTE;2024-09-30;204615.328125;95191.375;46.52209854
S;SUL;2024-09-30;20459.2421875;11257.05371094;55.02190018
NE;NORDESTE;2024-10-01;51691.2265625;25512.75;49.35609818
N;NORTE;2024-10-01;15302.39648438;11303.06933594;73.86470032
SE;SUDESTE;2024-10-01;204615.328125;94373.0703125;46.12220001
S;SUL;2024-10-01;20459.2421875;11106.37109375;54.28530121
NE;NORDESTE;2024-10-02;51691.2265625;25387.80273438;49.11429977
N;NORTE;2024-10-02;15302.39648438;11200.29882813;73.19309998
SE;SUDESTE;2024-10-02;204615.328125;93529.3515625;45.70980072
S;SUL;2024-10-02;20459.2421875;11183.98242188;54.66469955
NE;NORDESTE;2024-10-03;51691.2265625;25258.96484375;48.86510086
N;NORTE;2024-10-03;15302.39648438;11128.48046875;72.72380066
SE;SUDESTE;2024-10-03;204615.328125;92869.953125;45.38759995
S;SUL;2024-10-03;20459.2421875;11427.77734375;55.85630035
NE;NORDESTE;2024-10-04;51691.2265625;25158.4765625;48.67070007
N;NORTE;2024-10-04;15302.39648438;11068.60351563;72.33249664
SE;SUDESTE;2024-10-04;204615.328125;92335.859375;45.12659836
S;SUL;2024-10-04;20459.2421875;11512.13867188;56.26860046
NE;NORDESTE;2024-10-05;51691.2265625;25034.86132813;48.43149948
N;NORTE;2024-10-05;15302.39648438;11049.64160156;72.20860291
SE;SUDESTE;2024-10-05;204615.328125;91892.5625;44.90990067
S;SUL;2024-10-05;20459.2421875;11584.04882813;56.62009811
NE;NORDESTE;2024-10-06;51691.2265625;24946.28320313;48.2602005
N;NORTE;2024-10-06;15302.39648438;11050.08886719;72.21150208
SE;SUDESTE;2024-10-06;204615.328125;91486.1171875;44.7112999
S;SUL;2024-10-06;20459.2421875;11669.91894531;57.03979874
NE;NORDESTE;2024-10-07;51691.2265625;24855.41601563;48.08440018
N;NORTE;2024-10-07;15302.39648438;10991.37109375;71.82779694
SE;SUDESTE;2024-10-07;204615.328125;90828.1875;44.38970184
S;SUL;2024-10-07;20459.2421875;11640.91308594;56.89810181
NE;NORDESTE;2024-10-08;51691.2265625;24768.56835938;47.91640091
N;NORTE;2024-10-08;15302.39648438;10905.48046875;71.26650238
SE;SUDESTE;2024-10-08;204615.328125;89915.84375;43.94380188
S;SUL;2024-10-08;20459.2421875;11559.35839844;56.49940109
NE;NORDESTE;2024-10-09;51691.2265625;24635.6953125;47.65930176
N;NORTE;2024-10-09;15302.39648438;10801.86621094;70.58940125
SE;SUDESTE;2024-10-09;204615.328125;89103.78125;43.54700089
S;SUL;2024-10-09;20459.2421875;11480.80175781;56.1155014
NE;NORDESTE;2024-10-10;51691.2265625;24506.18945313;47.40879822
N;NORTE;2024-10-10;15302.39648438;10719.38183594;70.05039978
SE;SUDESTE;2024-10-10;204615.328125;88505.984375;43.25479889
S;SUL;2024-10-10;20459.2421875;11528.61914063;56.3492012
NE;NORDESTE;2024-10-11;51691.2265625;24378.47265625;47.1617012
N;NORTE;2024-10-11;15302.39648438;10680.44628906;69.79589844
SE;SUDESTE;2024-10-11;204615.328125;88148.8046875;43.08029938
S;SUL;2024-10-11;20459.2421875;11945.28808594;58.38579941
NE;NORDESTE;2024-10-12;51691.2265625;24263.64648438;46.9396019
N;NORTE;2024-10-12;15302.39648438;10676.34667969;69.76909637
SE;SUDESTE;2024-10-12;204615.328125;87817.140625;42.91820145
S;SUL;2024-10-12;20459.2421875;12409.1015625;60.65280151
NE;NORDESTE;2024-10-13;51691.2265625;24189.16992188;46.79550171
N;NORTE;2024-10-13;15302.39648438;10670.92773438;69.73370361
SE;SUDESTE;2024-10-13;204615.328125;87610.03125;42.81689835
S;SUL;2024-10-13;20459.2421875;12775.93261719;62.44580078
NE;NORDESTE;2024-10-14;51691.2265625;24121.26367188;46.66410065
N;NORTE;2024-10-14;15302.39648438;10648.81933594;69.58920288
SE;SUDESTE;2024-10-14;204615.328125;87105.828125;42.57049942
S;SUL;2024-10-14;20459.2421875;13005.40234375;63.56740189
NE;NORDESTE;2024-10-15;51691.2265625;24049.1796875;46.52470016
N;NORTE;2024-10-15;15302.39648438;10621.91796875;69.41339874
SE;SUDESTE;2024-10-15;204615.328125;86406.5703125;42.22880173
S;SUL;2024-10-15;20459.2421875;13160.28320313;64.32440186
NE;NORDESTE;2024-10-16;51691.2265625;23972.76171875;46.37680054
N;NORTE;2024-10-16;15302.39648438;10551.27539063;68.95179749
SE;SUDESTE;2024-10-16;204615.328125;85823.078125;41.9435997
S;SUL;2024-10-16;20459.2421875;13236.09863281;64.69499969
NE;NORDESTE;2024-10-17;51691.2265625;23903.02929688;46.2419014
N;NORTE;2024-10-17;15302.39648438;10421.17871094;68.10160065
SE;SUDESTE;2024-10-17;204615.328125;85126.296875;41.60309982
S;SUL;2024-10-17;20459.2421875;13248.81542969;64.75710297
NE;NORDESTE;2024-10-18;51691.2265625;23803.6484375;46.04970169
N;NORTE;2024-10-18;15302.39648438;10285.99414063;67.21820068
SE;SUDESTE;2024-10-18;204615.328125;84531.953125;41.31259918
S;SUL;2024-10-18;20459.2421875;13191.32226563;64.47609711
NE;NORDESTE;2024-10-19;51691.2265625;23717.2890625;45.88259888
N;NORTE;2024-10-19;15302.39648438;10235.78222656;66.89009857
SE;SUDESTE;2024-10-19;204615.328125;84396.7265625;41.24649811
S;SUL;2024-10-19;20459.2421875;13214.00195313;64.58699799
NE;NORDESTE;2024-10-20;51691.2265625;23644.7734375;45.74229813
N;NORTE;2024-10-20;15302.39648438;10222.73828125;66.80480194
SE;SUDESTE;2024-10-20;204615.328125;84333.6640625;41.21569824
S;SUL;2024-10-20;20459.2421875;13302.47851563;65.01940155
NE;NORDESTE;2024-10-21;51691.2265625;23563.27734375;45.58470154
N;NORTE;2024-10-21;15302.39648438;10216.61328125;66.76480103
SE;SUDESTE;2024-10-21;204615.328125;84006.5390625;41.05580139
S;SUL;2024-10-21;20459.2421875;13366.45410156;65.33209991
NE;NORDESTE;2024-10-22;51691.2265625;23491.4140625;45.4457016
N;NORTE;2024-10-22;15302.39648438;10193.390625;66.61299896
SE;SUDESTE;2024-10-22;204615.328125;83610.8671875;40.86249924
S;SUL;2024-10-22;20459.2421875;13348.5078125;65.24440002
NE;NORDESTE;2024-10-23;51691.2265625;23419.5390625;45.30659866
N;NORTE;2024-10-23;15302.39648438;10143.32519531;66.2858963
SE;SUDESTE;2024-10-23;204615.328125;83228.796875;40.67570114
S;SUL;2024-10-23;20459.2421875;13340.5859375;65.20570374
NE;NORDESTE;2024-10-24;51691.2265625;23391.06445313;45.25149918
N;NORTE;2024-10-24;15302.39648438;10091.70507813;65.94850159
SE;SUDESTE;2024-10-24;204615.328125;83058.2890625;40.5923996
S;SUL;2024-10-24;20459.2421875;13379.51953125;65.39600372
NE;NORDESTE;2024-10-25;51691.2265625;23341.87890625;45.15639877
N;NORTE;2024-10-25;15302.39648438;10049.48632813;65.67259979
SE;SUDESTE;2024-10-25;204615.328125;83058.828125;40.59270096
S;SUL;2024-10-25;20459.2421875;13411.90722656;65.5542984
NE;NORDESTE;2024-10-26;51691.2265625;23288.91015625;45.05390167
