id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
S;SUL;2024-04-11 09:00:00;12175.875;459.35101318;954.70202636;1965.55798339;16703.71399999;-1148.228
NE;NORDESTE;2024-04-11 10:00:00;3490.51904296;342.05099487;1214.23095703;7372.24609375;13980.601;-1561.554
N;NORTE;2024-04-11 10:00:00;8853.95507812;805.55297851;0.0;1151.04101562;7812.106;2998.443
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 10:00:00;58304.649;6312.89;2111.098;22442.246;90270.92;-1100.04
SE;SUDESTE/CENTRO-OESTE;2024-04-11 10:00:00;33461.0234375;4697.30078125;1.0;11535.09179687;51388.5;-1694.083
S;SUL;2024-04-11 10:00:00;12499.15136718;467.98498535;895.86700439;2383.86694335;17089.716;-842.846
NE;NORDESTE;2024-04-11 11:00:00;3499.27905273;339.45901489;1232.56103515;7239.44921875;13776.677;-1465.929
N;NORTE;2024-04-11 11:00:00;8834.46875;829.76202392;0.97600001;1124.44299316;7862.578;2927.072
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 11:00:00;58670.744;6358.853;2068.102;22709.656;90907.37;-1100.02
SE;SUDESTE/CENTRO-OESTE;2024-04-11 11:00:00;33729.53515625;4704.93017578;1.0;11787.6796875;52212.684;-1989.539
S;SUL;2024-04-11 11:00:00;12607.4609375;484.70199584;833.56500244;2558.08398437;17055.43499999;-571.623
NE;NORDESTE;2024-04-11 12:00:00;3446.22509765;339.77600097;1517.76599121;7397.78710937;13261.821;-560.267
N;NORTE;2024-04-11 12:00:00;8841.45703125;883.80401611;18.40399932;1001.55902099;7723.24399999;3021.98
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 12:00:00;55835.232;6443.708;2367.698;22466.348;88213.03;-1100.04
SE;SUDESTE/CENTRO-OESTE;2024-04-11 12:00:00;32925.45703125;4756.84179687;1.0;11489.08203125;51556.415;-2384.033
S;SUL;2024-04-11 12:00:00;10622.09179687;463.28601074;830.52801513;2577.91992187;15671.54899999;-1177.723
NE;NORDESTE;2024-04-11 13:00:00;4306.2758789;344.61700439;1918.55297851;6605.00488281;13747.553;-573.102
N;NORTE;2024-04-11 13:00:00;9541.85351562;904.90899658;27.47900009;1002.33801269;8014.014;3462.56599999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 13:00:00;59670.181;6426.89;2804.209;20272.744;90273.92;-1099.9
SE;SUDESTE/CENTRO-OESTE;2024-04-11 13:00:00;34001.03515625;4742.11816406;1.0;10345.13574218;52190.46699999;-3101.178
S;SUL;2024-04-11 13:00:00;11821.015625;435.24600219;857.17700195;2320.26489257;16321.88699999;-888.183
NE;NORDESTE;2024-04-11 14:00:00;5266.56591796;345.59799194;2328.49194335;5645.35595703;14313.763;-727.751
N;NORTE;2024-04-11 14:00:00;11787.88476562;937.53997802;25.06900024;926.96002197;8347.194;5330.26
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 14:00:00;64733.174;6477.915;3183.348;16742.949;92237.39;-1100.01
SE;SUDESTE/CENTRO-OESTE;2024-04-11 14:00:00;35029.22265625;4732.20410156;1.0;8317.99511718;52867.24499999;-4786.825
S;SUL;2024-04-11 14:00:00;12649.50195312;462.57299804;828.7869873;1852.63793945;16709.192;-915.692
NE;NORDESTE;2024-04-11 15:00:00;6555.35205078;344.83099365;3151.51391601;4575.4868164;14598.134;29.04999999
N;NORTE;2024-04-11 15:00:00;13913.01855468;956.65100097;9.07699966;715.45202636;8335.16899999;7259.03
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 15:00:00;67883.654;6515.595;3953.673;13120.85;92573.77;-1100.0
SE;SUDESTE/CENTRO-OESTE;2024-04-11 15:00:00;35184.390625;4740.88378906;1.0;6539.64404296;53094.93899999;-6629.021
S;SUL;2024-04-11 15:00:00;12230.89257812;473.2290039;792.08197021;1290.26696777;16545.53199999;-1759.061
NE;NORDESTE;2024-04-11 16:00:00;6822.75;345.56298828;3887.31005859;1982.31103515;14270.483;-1232.549
N;NORTE;2024-04-11 16:00:00;15895.05664062;954.74700927;37.29299926;404.1329956;8160.7;9130.53
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 16:00:00;72146.732;6537.943;4713.277;6918.185;91416.05;-1099.92
SE;SUDESTE/CENTRO-OESTE;2024-04-11 16:00:00;36607.36328125;4753.75585937;1.0;3846.01391601;52532.479;-7324.346
S;SUL;2024-04-11 16:00:00;12821.56152343;483.87701416;787.67401123;685.72698974;16452.391;-1673.551
NE;NORDESTE;2024-04-11 17:00:00;6552.60205078;345.59399414;4531.01318359;170.29200744;13882.412;-2282.911
N;NORTE;2024-04-11 17:00:00;16713.80078125;956.93402099;61.07300186;132.23399353;7846.271;10017.77
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 17:00:00;74213.441;6581.616;5436.545;1186.425;88330.74;-912.71
SE;SUDESTE/CENTRO-OESTE;2024-04-11 17:00:00;37742.9921875;4792.78320312;1.0;737.56402587;50692.092;-7417.751
S;SUL;2024-04-11 17:00:00;13204.04492187;486.30499267;843.45898437;146.33500671;15909.96599999;-1229.82199999
NE;NORDESTE;2024-04-11 18:00:00;7109.07714843;344.87799072;5079.31201171;23.83600044;14514.70999999;-1957.60699999
N;NORTE;2024-04-11 18:00:00;18375.25585937;1032.35998535;51.14699935;11.61900043;7808.565;11661.816
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 18:00:00;77615.46;6668.842;5992.841;58.709;90735.84;-399.99
SE;SUDESTE/CENTRO-OESTE;2024-04-11 18:00:00;38755.3359375;4799.328125;2.0;22.25399971;52245.835;-8666.91599999
S;SUL;2024-04-11 18:00:00;13375.79101562;492.27600097;860.38201904;1.0;16166.728;-1437.279
NE;NORDESTE;2024-04-11 19:00:00;7460.34277343;345.1579895;6060.44482421;11.5550003;14358.485;-480.984
N;NORTE;2024-04-11 19:00:00;18037.94140625;1040.08898925;57.07799911;0.0;7958.747;11176.362
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 19:00:00;76258.92;6674.088;7028.149;19.543;90380.74;-400.04
SE;SUDESTE/CENTRO-OESTE;2024-04-11 19:00:00;38001.75390625;4807.40478515;2.0;6.98799991;51949.107;-9130.96099999
S;SUL;2024-04-11 19:00:00;12758.88183593;481.43600463;908.62597656;1.0;16114.40099999;-1964.457
NE;NORDESTE;2024-04-11 20:00:00;7509.34521484;342.44000244;7148.48193359;0.97500002;14388.22299999;613.019
N;NORTE;2024-04-11 20:00:00;16513.9140625;1082.51904296;54.90499877;0.0;8054.872;9596.466
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 20:00:00;73875.882;6740.728;8150.625;8.915;89176.21;-400.06
SE;SUDESTE/CENTRO-OESTE;2024-04-11 20:00:00;37171.5234375;4837.32519531;2.0;6.94000005;51261.867;-9244.07699999
S;SUL;2024-04-11 20:00:00;12681.09765625;478.44400024;945.23797607;1.0;15471.24899999;-1365.469
NE;NORDESTE;2024-04-11 21:00:00;7439.10693359;343.79501342;8129.76708984;0.97299998;14636.169;1277.473
N;NORTE;2024-04-11 21:00:00;15619.265625;1100.66894531;122.46800231;0.0;8149.627;8692.776
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 21:00:00;72061.778;6773.141;9206.379;8.845;88450.11;-399.96
SE;SUDESTE/CENTRO-OESTE;2024-04-11 21:00:00;36683.42578125;4854.18310546;2.0;6.87200021;50617.599;-9071.119
S;SUL;2024-04-11 21:00:00;12319.98046875;474.49398803;952.14398193;1.0;15046.712;-1299.094
NE;NORDESTE;2024-04-11 22:00:00;7379.54394531;342.35198974;9195.63964843;0.96799999;14509.328;2409.176
N;NORTE;2024-04-11 22:00:00;13291.62695312;1106.93103027;80.32399749;0.0;8200.38899999;6278.493
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 22:00:00;68069.784;6792.585;10242.2;8.817;85513.44;-400.05
SE;SUDESTE/CENTRO-OESTE;2024-04-11 22:00:00;35478.8046875;4857.80517578;2.0;6.84899997;48501.383;-8155.925
S;SUL;2024-04-11 22:00:00;11919.80859375;485.49700927;964.23602294;1.0;14302.336;-931.794
NE;NORDESTE;2024-04-11 23:00:00;6747.53613281;342.97198486;9368.93164062;0.967;14041.464;2418.943
N;NORTE;2024-04-11 23:00:00;11505.99414062;1098.22204589;126.07900238;0.0;8068.54199999;4661.753
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-11 23:00:00;63414.911;6758.49;10533.99;8.791;81116.18;-400.0
SE;SUDESTE/CENTRO-OESTE;2024-04-11 23:00:00;33411.51953125;4835.10693359;2.0;6.82399988;45812.336;-7556.885
S;SUL;2024-04-11 23:00:00;11749.86132812;482.18899536;1036.9790039;1.0;13193.842;76.187
NE;NORDESTE;2024-04-12 00:00:00;4792.203125;339.91400146;9152.90429687;0.98000001;13625.14399999;660.857
N;NORTE;2024-04-12 00:00:00;11469.34667968;1079.29699707;129.52099609;0.0;7954.96;4723.205
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 00:00:00;58959.507;6716.489;10495.897;8.805;77015.44;-834.74
SE;SUDESTE/CENTRO-OESTE;2024-04-12 00:00:00;31917.24023437;4822.1430664;2.0;6.8249998;43112.83999999;-6364.63099999
S;SUL;2024-04-12 00:00:00;10780.71582031;475.13500976;1211.47204589;1.0;12322.49499999;145.828
NE;NORDESTE;2024-04-12 01:00:00;3753.26611328;342.14498901;8844.0234375;0.97500002;13202.239;-261.82999999
N;NORTE;2024-04-12 01:00:00;11757.66503906;1077.59594726;82.52300262;0.0;7766.55099999;5151.233
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 01:00:00;55633.841;6726.001;10129.671;8.821;73586.37;-1088.04
SE;SUDESTE/CENTRO-OESTE;2024-04-12 01:00:00;29950.22460937;4832.15576171;1.0;6.84600019;40947.07799999;-6156.852
S;SUL;2024-04-12 01:00:00;10172.68554687;474.1040039;1202.125;1.0;11670.50499999;179.41
NE;NORDESTE;2024-04-12 02:00:00;3440.13500976;346.75201416;8712.41992187;0.98400002;12941.30399999;-441.013
N;NORTE;2024-04-12 02:00:00;10839.04785156;1086.39196777;40.16299819;0.0;7574.29499999;4391.308
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 02:00:00;53702.617;6767.504;9818.142;8.778;71397.11;-1100.07
SE;SUDESTE/CENTRO-OESTE;2024-04-12 02:00:00;29415.07421875;4867.10693359;1.0;6.79400014;39610.704;-5320.729
S;SUL;2024-04-12 02:00:00;10008.36035156;467.25299072;1064.55895996;1.0;11270.804;270.36799999
NE;NORDESTE;2024-04-12 03:00:00;3404.51611328;341.23098754;8060.40576171;0.953;12731.10199999;-923.99599999
N;NORTE;2024-04-12 03:00:00;10421.42871093;1083.13903808;33.42599868;0.0;7411.753;4126.241
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 03:00:00;53332.793;6780.114;9143.277;8.77;70364.95;-1100.0
SE;SUDESTE/CENTRO-OESTE;2024-04-12 03:00:00;29102.83984375;4878.72216796;1.0;6.81699991;39098.318;-5108.939
S;SUL;2024-04-12 03:00:00;10404.0078125;477.02200317;1048.44494628;1.0;11123.77599999;806.699
NE;NORDESTE;2024-04-12 04:00:00;3444.80395507;340.85198974;7785.14794921;1.43799996;12602.388;-1030.146
N;NORTE;2024-04-12 04:00:00;10088.81738281;1051.16796875;19.47599983;0.0;7284.6;3874.861
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 04:00:00;53457.216;6754.427;8916.965;9.248;70237.94;-1100.08
SE;SUDESTE/CENTRO-OESTE;2024-04-12 04:00:00;29452.13671875;4881.43310546;1.0;6.80999994;39150.10899999;-4808.72999999
S;SUL;2024-04-12 04:00:00;10471.45898437;480.97399902;1111.34094238;1.0;11200.838;863.936
NE;NORDESTE;2024-04-12 05:00:00;3634.23291015;342.51000976;7408.09521484;121.84300231;12274.76099999;-768.08
N;NORTE;2024-04-12 05:00:00;9715.76660156;999.14099121;39.1839981;3.79699993;7177.454;3580.435
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 05:00:00;55432.229;6694.95;8591.404;146.2;71964.77;-1099.98
SE;SUDESTE/CENTRO-OESTE;2024-04-12 05:00:00;30484.0078125;4867.41992187;1.0;19.55999946;40652.89499999;-5280.90799999
S;SUL;2024-04-12 05:00:00;11598.22167968;485.8789978;1143.125;1.0;11859.655;1368.57099999
NE;NORDESTE;2024-04-12 06:00:00;3475.08007812;341.66799926;6930.44384765;1582.21594238;12010.845;318.56299999
N;NORTE;2024-04-12 06:00:00;9915.7265625;995.77697753;1.47099995;103.14099884;6922.51799999;4093.598
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 06:00:00;56483.33;6704.784;8110.813;2530.917;74929.86;-1100.02
SE;SUDESTE/CENTRO-OESTE;2024-04-12 06:00:00;31385.88476562;4884.02490234;1.0;790.95098876;42900.99599999;-5839.136
S;SUL;2024-04-12 06:00:00;11706.63867187;483.31399536;1177.89794921;54.60900115;13095.5;326.95999999
NE;NORDESTE;2024-04-12 07:00:00;3298.16992187;343.13000488;6435.99609375;3879.04394531;12469.48399999;1486.856
N;NORTE;2024-04-12 07:00:00;9050.62011718;931.1619873;0.768;380.59298706;6916.92;3446.223
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 07:00:00;54717.5;6644.702;7666.378;9079.342;79207.92;-1100.0
SE;SUDESTE/CENTRO-OESTE;2024-04-12 07:00:00;30753.77929687;4888.14111328;1.0;4295.37011718;45442.01299999;-5503.722
S;SUL;2024-04-12 07:00:00;11614.9296875;482.26901245;1228.61401367;524.33502197;14379.503;-529.355
NE;NORDESTE;2024-04-12 08:00:00;3270.31909179;340.59899902;6304.69189453;5634.99316406;13355.014;2195.589
N;NORTE;2024-04-12 08:00:00;9039.54394531;890.91101074;11.1079998;670.83599853;7276.877;3335.522
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 08:00:00;54323.84;6593.734;7594.529;15072.461;84684.6;-1100.03
SE;SUDESTE/CENTRO-OESTE;2024-04-12 08:00:00;30599.98242187;4884.27294921;1.0;7534.42480468;48582.20699999;-5562.526
S;SUL;2024-04-12 08:00:00;11413.99414062;477.95098876;1277.7290039;1232.20703125;15470.49799999;-1068.617
NE;NORDESTE;2024-04-12 09:00:00;3261.0480957;342.36898803;5766.8149414;6997.703125;13705.119;2662.81599999
N;NORTE;2024-04-12 09:00:00;9054.7421875;901.53497314;60.0019989;890.06402587;7436.943;3469.4
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 09:00:00;53152.863;6596.306;7106.736;19313.288;87269.14;-1099.95
SE;SUDESTE/CENTRO-OESTE;2024-04-12 09:00:00;30014.43359375;4881.27490234;1.0;9557.55859375;50467.94;-6013.673
S;SUL;2024-04-12 09:00:00;10822.63964843;471.12701416;1278.91894531;1867.96203613;15659.13899999;-1218.491
NE;NORDESTE;2024-04-12 10:00:00;3191.48193359;342.06201171;5481.64697265;7524.69824218;13803.105;2736.784
N;NORTE;2024-04-12 10:00:00;9550.70605468;900.91802978;55.87599945;1019.59301757;7552.648;3974.445
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 10:00:00;52604.172;6575.743;6867.784;22209.03;89356.66;-1099.93
SE;SUDESTE/CENTRO-OESTE;2024-04-12 10:00:00;30078.80859375;4866.19189453;1.0;11264.25097656;51960.53099999;-5750.28
S;SUL;2024-04-12 10:00:00;9783.17578125;466.5710144;1329.26098632;2400.4880371;16040.374;-2060.878
NE;NORDESTE;2024-04-12 11:00:00;3182.24707031;341.3580017;4792.86621093;7953.71191406;13499.791;2770.392
N;NORTE;2024-04-12 11:00:00;10644.5078125;908.06298828;58.644001;1103.06994628;7567.692;5146.593
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 11:00:00;51917.946;6575.023;6185.771;23523.512;89302.27;-1100.02
SE;SUDESTE/CENTRO-OESTE;2024-04-12 11:00:00;29712.53320312;4858.16601562;1.0;11777.15429687;52246.314;-5897.46
S;SUL;2024-04-12 11:00:00;8378.65722656;467.43600463;1333.26098632;2689.57592773;15988.47699999;-3119.547
NE;NORDESTE;2024-04-12 12:00:00;3258.41894531;343.48901367;4422.48876953;7972.94677734;13376.04799999;2621.29599999
N;NORTE;2024-04-12 12:00:00;11546.02832031;907.56402587;67.68900299;1074.37194824;7463.182;6132.47099999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 12:00:00;50003.085;6600.462;5875.111;23169.796;86748.57;-1100.12
SE;SUDESTE/CENTRO-OESTE;2024-04-12 12:00:00;28767.90820312;4880.22705078;1.0;11476.21679687;51208.01299999;-6082.661
S;SUL;2024-04-12 12:00:00;6430.72998046;469.18200683;1383.93298339;2646.26000976;14701.331;-3771.226
NE;NORDESTE;2024-04-12 13:00:00;3294.29589843;342.41699218;4648.3618164;7386.6118164;13724.697;1946.99
N;NORTE;2024-04-12 13:00:00;13198.98535156;942.5750122;114.03600311;1004.61199951;7702.779;7557.42899999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 13:00:00;53414.11;6645.107;6168.655;21020.793;88348.69;-1100.02
SE;SUDESTE/CENTRO-OESTE;2024-04-12 13:00:00;29494.296875;4891.35107421;1.0;10209.30371093;51583.177;-6987.225
S;SUL;2024-04-12 13:00:00;7426.53222656;468.76400756;1405.256958;2420.26489257;15338.03199999;-3617.214
NE;NORDESTE;2024-04-12 14:00:00;3962.69799804;343.96701049;5276.75097656;6272.84814453;14080.36499999;1775.899
N;NORTE;2024-04-12 14:00:00;15050.17773437;919.89001464;113.79100036;878.76898193;8028.74199999;8933.886
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 14:00:00;57576.985;6626.461;6819.834;17950.345;90073.64;-1100.01
SE;SUDESTE/CENTRO-OESTE;2024-04-12 14:00:00;30435.87695312;4895.9868164;1.0;8758.64648437;52105.70699999;-8014.198
S;SUL;2024-04-12 14:00:00;8128.23291015;466.61700439;1428.29199218;2040.08203125;15858.82199999;-3795.598
NE;NORDESTE;2024-04-12 15:00:00;4446.90380859;343.15600585;5600.60791015;4882.58496093;14128.729;1144.52399999
N;NORTE;2024-04-12 15:00:00;15694.87597656;848.62597656;125.39099884;670.70501708;8020.36299999;9319.235
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 15:00:00;61817.304;6545.776;7132.448;13711.664;90307.26;-1100.07
SE;SUDESTE/CENTRO-OESTE;2024-04-12 15:00:00;32154.36914062;4886.84814453;1.0;6731.40820312;52250.931;-8477.30499999
S;SUL;2024-04-12 15:00:00;9521.15429687;467.14599609;1405.4489746;1426.96594238;15907.239;-3086.524
NE;NORDESTE;2024-04-12 16:00:00;5161.57910156;348.28201293;6187.203125;2431.06396484;13894.622;233.50599999
N;NORTE;2024-04-12 16:00:00;16416.16992187;907.50500488;91.04499816;354.84698486;7803.821;9965.74499999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 16:00:00;66052.234;6587.775;7710.637;7300.414;88751.14;-1100.08
SE;SUDESTE/CENTRO-OESTE;2024-04-12 16:00:00;33704.34765625;4867.56201171;1.0;3720.61791992;51088.59999999;-8795.072
S;SUL;2024-04-12 16:00:00;10770.13769531;464.42599487;1431.38903808;793.88500976;15964.09199999;-2504.254
NE;NORDESTE;2024-04-12 17:00:00;6317.05078125;347.04000854;6418.60498046;302.78601074;13513.805;-128.32299999
N;NORTE;2024-04-12 17:00:00;16592.07617187;1077.34802246;163.4750061;115.14199829;7515.234;10432.808
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 17:00:00;69093.955;6727.258;8054.057;1432.759;86371.42;-1063.39
SE;SUDESTE/CENTRO-OESTE;2024-04-12 17:00:00;34685.4296875;4835.19824218;1.0;819.13201904;49639.89099999;-9299.133
S;SUL;2024-04-12 17:00:00;11499.39941406;467.67199707;1470.97705078;195.69900512;15702.487;-2068.73999999
NE;NORDESTE;2024-04-12 18:00:00;7103.25976562;345.8540039;7418.72607421;9.89799976;14039.26899999;838.469
N;NORTE;2024-04-12 18:00:00;17613.1328125;1100.04296875;104.40200042;10.32900047;7558.643;11269.26399999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 18:00:00;72852.126;6720.582;8990.885;56.292;89086.96;-467.07
SE;SUDESTE/CENTRO-OESTE;2024-04-12 18:00:00;35619.046875;4806.77880859;2.0;34.63299942;51417.38399999;-10954.927
S;SUL;2024-04-12 18:00:00;12516.68847656;467.90600585;1465.756958;1.43200004;16071.663;-1619.88
NE;NORDESTE;2024-04-12 19:00:00;7213.92675781;345.65301513;8568.08886718;6.0209999;13918.498;2215.192
N;NORTE;2024-04-12 19:00:00;16865.4375;1086.36499023;128.56100463;0.0;7667.049;10413.315
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 19:00:00;71358.488;6735.5;10165.694;13.277;88672.97;-400.01
SE;SUDESTE/CENTRO-OESTE;2024-04-12 19:00:00;34707.2890625;4835.75390625;2.0;6.25600004;51066.466;-11515.167
S;SUL;2024-04-12 19:00:00;12571.83398437;467.72799682;1467.04394531;1.0;16020.95299999;-1513.347
NE;NORDESTE;2024-04-12 20:00:00;7329.45019531;346.20901489;9295.82519531;2.90899991;13865.739;3108.654
N;NORTE;2024-04-12 20:00:00;14975.29394531;1089.7869873;118.38500213;0.0;7626.507;8556.95899999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 20:00:00;68733.166;6724.427;10782.441;10.138;86650.16;-399.99
SE;SUDESTE/CENTRO-OESTE;2024-04-12 20:00:00;34434.3125;4850.05175781;2.0;6.22900009;49959.813;-10667.21999999
S;SUL;2024-04-12 20:00:00;11994.11035156;438.3789978;1366.23095703;1.0;15198.1;-1398.38
NE;NORDESTE;2024-04-12 21:00:00;7119.01318359;348.76699829;9573.04785156;39.9319992;14224.55599999;2856.204
N;NORTE;2024-04-12 21:00:00;14288.93261718;1090.2779541;162.46499633;0.0;7762.33499999;7779.341
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 21:00:00;67261.24;6764.634;11232.68;47.239;85705.78;-399.99
SE;SUDESTE/CENTRO-OESTE;2024-04-12 21:00:00;34038.32421875;4874.0258789;2.0;6.30700016;48943.62499999;-10022.966
S;SUL;2024-04-12 21:00:00;11814.96777343;451.56298828;1495.16699218;1.0;14775.263;-1012.565
NE;NORDESTE;2024-04-12 22:00:00;6560.15917968;343.0369873;9601.04394531;23.88500022;14055.12599999;2472.99899999
N;NORTE;2024-04-12 22:00:00;13179.51855468;1084.40002441;146.6329956;0.0;7752.801;6657.751
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 22:00:00;64239.125;6761.487;11358.673;31.195;82790.48;-400.0
SE;SUDESTE/CENTRO-OESTE;2024-04-12 22:00:00;32858.734375;4862.47607421;2.0;6.30999994;46867.35899999;-9137.838
S;SUL;2024-04-12 22:00:00;11640.71191406;471.57400512;1608.99597167;1.0;14115.191;-392.909
NE;NORDESTE;2024-04-12 23:00:00;5937.66210937;340.48199462;9704.75195312;2.43499994;13763.004;2222.327
N;NORTE;2024-04-12 23:00:00;11775.62109375;1084.06103515;100.71700286;0.0;7664.652;5295.747
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-12 23:00:00;60732.522;6783.439;11432.391;9.747;79291.6;-333.5
SE;SUDESTE/CENTRO-OESTE;2024-04-12 23:00:00;31801.34570312;4883.21679687;2.0;6.31199979;44688.20299999;-7995.328
S;SUL;2024-04-12 23:00:00;11217.89257812;475.67898559;1624.92199707;1.0;13175.74199999;143.752
NE;NORDESTE;2024-04-13 00:00:00;4842.21191406;338.91101074;9725.48144531;2.42400002;13480.06299999;1428.965
N;NORTE;2024-04-13 00:00:00;10632.97558593;1043.94299316;89.66200256;0.0;7548.95499999;4217.626
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-13 00:00:00;57484.339;6735.409;11406.728;9.723;75636.2;0.0
SE;SUDESTE/CENTRO-OESTE;2024-04-13 00:00:00;30372.22265625;4865.50878906;2.0;6.29899978;42295.42899999;-7049.399
S;SUL;2024-04-13 00:00:00;11636.92871093;487.04598999;1589.58496093;1.0;12311.752;1402.808
NE;NORDESTE;2024-04-13 01:00:00;4218.37402343;343.70700073;10260.10546875;2.46199989;13220.33299999;1604.31499999
N;NORTE;2024-04-13 01:00:00;9172.484375;1015.42999267;77.66600036;0.0;7399.22599999;2866.354
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-13 01:00:00;53832.633;6676.682;11985.27;9.785;72504.37;0.0
SE;SUDESTE/CENTRO-OESTE;2024-04-13 01:00:00;29057.94335937;4824.58398437;1.0;6.32299995;40260.315;-6370.464
S;SUL;2024-04-13 01:00:00;11383.83105468;492.96099853;1646.49902343;1.0;11624.49599999;1899.795
NE;NORDESTE;2024-04-13 02:00:00;3857.70605468;343.74200439;10879.40722656;2.40000009;12851.89599999;2231.359
N;NORTE;2024-04-13 02:00:00;8925.11230468;1000.09698486;62.99499893;0.0;7280.397;2707.80699999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-13 02:00:00;50774.347;6707.074;12574.958;9.647;70066.03;0.0
SE;SUDESTE/CENTRO-OESTE;2024-04-13 02:00:00;27974.5546875;4870.21289062;1.0;6.24700021;38842.532;-5990.517
S;SUL;2024-04-13 02:00:00;10016.97363281;493.02200317;1631.55603027;1.0;11091.201;1051.351
NE;NORDESTE;2024-04-13 03:00:00;3965.76098632;341.72198486;10865.33105468;2.40899991;12507.33299999;2667.89
N;NORTE;2024-04-13 03:00:00;8934.07617187;985.58197021;88.17700195;0.0;7167.66399999;2840.171
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-13 03:00:00;49397.233;6677.384;12607.733;9.644;68691.99;0.0
SE;SUDESTE/CENTRO-OESTE;2024-04-13 03:00:00;27235.7578125;4865.43408203;1.0;6.23500013;38198.388;-6089.96199999
S;SUL;2024-04-13 03:00:00;9261.63867187;484.64599609;1653.22497558;1.0;10818.609;581.90099999
NE;NORDESTE;2024-04-13 04:00:00;3970.37890625;344.31201171;10739.50488281;2.63299989;12352.875;2703.954
N;NORTE;2024-04-13 04:00:00;8928.15332031;992.30200195;35.97999954;0.0;7053.66;2902.775
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-13 04:00:00;49101.702;6649.858;12354.868;9.861;68116.29;0.0
SE;SUDESTE/CENTRO-OESTE;2024-04-13 04:00:00;26936.49609375;4826.32080078;1.0;6.22800016;38000.739;-6230.694
S;SUL;2024-04-13 04:00:00;9266.67382812;486.92300415;1578.38305664;1.0;10709.015;623.965
NE;NORDESTE;2024-04-13 05:00:00;3850.44799804;344.94500732;10883.53710937;140.52999877;11883.56999999;3335.89
N;NORTE;2024-04-13 05:00:00;8708.68261718;989.68402099;14.97200012;3.04299998;6958.22999999;2758.152
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-13 05:00:00;48795.556;6615.581;12407.385;165.906;67984.43;0.0
SE;SUDESTE/CENTRO-OESTE;2024-04-13 05:00:00;26902.46289062;4787.75;1.0;21.33300018;38277.02199999;-6564.477
S;SUL;2024-04-13 05:00:00;9333.96289062;493.20199584;1507.87597656;1.0;10865.606;470.435
NE;NORDESTE;2024-04-13 06:00:00;3090.32202148;343.98901367;10748.41503906;2239.17602539;11392.295;5029.607
N;NORTE;2024-04-13 06:00:00;8460.68847656;984.37799072;0.0;86.54699707;6732.733;2798.88
SIN;SISTEMA INTERLIGADO NACIONAL;2024-04-13 06:00:00;46125.88;6632.257;12195.31;3281.501;68234.95;0.0
SE;SUDESTE/CENTRO-OESTE;2024-04-13 06:00:00;26693.26367187;4804.69091796;1.0;910.40502929;38831.998;-6422.63899999
