id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SE;SUDESTE/CENTRO-OESTE;2023-04-02 09:00:00;22894.94335937;4249.25585937;3.0;2602.52807617;31253.06899999;-1503.34199999
S;SUL;2023-04-02 09:00:00;1623.08105468;831.54797363;199.94099426;3.0;7245.176;-4587.606
NE;NORDESTE;2023-04-02 10:00:00;2861.11694335;488.68399047;538.07202148;2859.83789062;7854.613;-1106.902
N;NORTE;2023-04-02 10:00:00;11524.71679687;884.43798828;1.67599999;2.0;5294.893;7117.938
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 10:00:00;38614.972;6503.697;713.594;5559.159;51128.34;263.09
SE;SUDESTE/CENTRO-OESTE;2023-04-02 10:00:00;22685.703125;4256.87402343;3.0;2694.32104492;30969.63799999;-1329.73999999
S;SUL;2023-04-02 10:00:00;1543.43505859;873.70098876;170.84599304;3.0;7009.193;-4418.211
NE;NORDESTE;2023-04-02 11:00:00;2915.53393554;484.1579895;545.39398193;3000.53002929;8005.457;-1059.84099999
N;NORTE;2023-04-02 11:00:00;11400.71484375;887.31500244;0.80000001;2.0;5306.80999999;6984.02
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 11:00:00;38965.164;6595.893;692.913;5610.823;51502.34;362.45
SE;SUDESTE/CENTRO-OESTE;2023-04-02 11:00:00;23113.34570312;4351.79589843;3.0;2605.29296875;31123.899;-1050.46499999
S;SUL;2023-04-02 11:00:00;1535.56994628;872.62402343;143.71899414;3.0;7066.174;-4511.261
NE;NORDESTE;2023-04-02 12:00:00;3173.39990234;484.93899536;690.95098876;2789.64599609;8202.912;-1063.97599999
N;NORTE;2023-04-02 12:00:00;11616.94042968;890.75097656;32.4300003;2.0;5352.68999999;7189.431
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 12:00:00;39698.313;6587.218;859.102;5060.309;51727.5;477.45
SE;SUDESTE/CENTRO-OESTE;2023-04-02 12:00:00;23404.84179687;4356.68017578;3.0;2265.66308593;31432.872;-1402.688
S;SUL;2023-04-02 12:00:00;1503.131958;854.84802246;132.72099304;3.0;6739.021;-4245.32
NE;NORDESTE;2023-04-02 13:00:00;3383.73388671;487.32800292;967.75701904;2537.08789062;8495.87199999;-1119.96499999
N;NORTE;2023-04-02 13:00:00;11872.94628906;897.7579956;46.98799896;2.0;5409.48099999;7410.211
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 13:00:00;41281.458;6559.041;1143.917;4128.263;52612.55;500.13
SE;SUDESTE/CENTRO-OESTE;2023-04-02 13:00:00;24378.26171875;4321.90380859;3.0;1586.17504882;32086.201;-1796.86099999
S;SUL;2023-04-02 13:00:00;1646.51696777;852.05102539;126.17199707;3.0;6620.991;-3993.251
NE;NORDESTE;2023-04-02 14:00:00;3896.74609375;489.16500854;1138.80798339;2360.62792968;8941.614;-1056.267
N;NORTE;2023-04-02 14:00:00;12343.16308593;906.18798828;111.94999694;2.0;5588.246;7775.055
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 14:00:00;42877.718;6547.794;1391.565;3988.855;54305.83;500.1
SE;SUDESTE/CENTRO-OESTE;2023-04-02 14:00:00;24416.05273437;4297.86523437;3.0;1624.22705078;32821.297;-2480.15299999
S;SUL;2023-04-02 14:00:00;2221.75708007;854.57598876;137.80700683;2.0;6954.673;-3738.533
NE;NORDESTE;2023-04-02 15:00:00;4367.11914062;497.05300903;1235.48095703;2212.87695312;9650.91499999;-1338.38499999
N;NORTE;2023-04-02 15:00:00;13427.50976562;913.02301025;115.62400054;1.5;5886.92299999;8570.734
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 15:00:00;45996.73;6502.829;1540.891;4117.232;57657.54;500.15
SE;SUDESTE/CENTRO-OESTE;2023-04-02 15:00:00;24815.515625;4240.43115234;3.0;1900.85498046;34361.26899999;-3401.467
S;SUL;2023-04-02 15:00:00;3386.58496093;852.32202148;186.78599548;2.0;7758.43;-3330.737
NE;NORDESTE;2023-04-02 16:00:00;4772.42480468;502.33599853;1273.88903808;1239.5949707;10460.91299999;-2672.668
N;NORTE;2023-04-02 16:00:00;14924.71191406;914.04699707;177.58299255;0.5;6100.63999999;9916.20199999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 16:00:00;51992.266;6549.937;1661.384;2285.071;61988.59;500.07
SE;SUDESTE/CENTRO-OESTE;2023-04-02 16:00:00;26513.98632812;4279.31005859;3.0;1043.97595214;36351.104;-4510.832
S;SUL;2023-04-02 16:00:00;5781.1430664;854.24401855;206.91200256;1.0;9075.932;-2232.63299999
NE;NORDESTE;2023-04-02 17:00:00;4923.10009765;502.90100097;1605.17199707;165.82200622;11484.744;-4287.749
N;NORTE;2023-04-02 17:00:00;18391.50585937;907.61297607;128.1289978;0.0;6383.048;13044.2
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 17:00:00;60281.539;6635.264;1905.45;532.648;68286.84;1068.06
SE;SUDESTE/CENTRO-OESTE;2023-04-02 17:00:00;29519.47070312;4370.19921875;3.0;365.82598876;39590.19499999;-5331.7
S;SUL;2023-04-02 17:00:00;7447.46289062;854.55102539;169.14900207;1.0;10828.852;-2356.689
NE;NORDESTE;2023-04-02 18:00:00;5136.25097656;502.11599731;2340.6520996;0.86699998;12563.248;-4583.362
N;NORTE;2023-04-02 18:00:00;19476.25390625;917.82598876;12.20300006;0.0;6777.533;13628.749
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 18:00:00;67715.966;6629.898;2521.302;176.416;75524.75;1518.83
SE;SUDESTE/CENTRO-OESTE;2023-04-02 18:00:00;34005.2265625;4359.37890625;3.0;174.54899597;43501.91399999;-4959.75999999
S;SUL;2023-04-02 18:00:00;9098.23632812;850.57702636;165.44700622;1.0;12682.05699999;-2566.797
NE;NORDESTE;2023-04-02 19:00:00;5287.21191406;504.6289978;2983.16992187;0.136;12516.299;-3741.15199999
N;NORTE;2023-04-02 19:00:00;19532.703125;922.97399902;0.0;0.0;7007.17;13448.50699999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 19:00:00;69259.39;6592.897;3157.596;169.821;77111.99;2067.72
SE;SUDESTE/CENTRO-OESTE;2023-04-02 19:00:00;34893.5703125;4312.94677734;3.0;168.68499755;44031.07799999;-4652.874
S;SUL;2023-04-02 19:00:00;9545.90332031;852.34698486;171.42599487;1.0;13557.43899999;-2986.763
NE;NORDESTE;2023-04-02 20:00:00;5150.91210937;504.09698486;3266.48999023;0.15399999;12493.254;-3571.601
N;NORTE;2023-04-02 20:00:00;18794.8515625;916.66497802;0.0;0.0;7000.811;12710.706
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 20:00:00;67610.127;6600.152;3517.492;169.777;75797.64;2099.91
SE;SUDESTE/CENTRO-OESTE;2023-04-02 20:00:00;33790.10546875;4320.16992187;3.5;168.62300109;43310.732;-5028.335
S;SUL;2023-04-02 20:00:00;9874.25878906;859.2199707;247.5019989;1.0;12992.839;-2010.858
NE;NORDESTE;2023-04-02 21:00:00;5052.70800781;504.80801391;3993.42211914;0.134;12593.132;-3042.06
N;NORTE;2023-04-02 21:00:00;18063.91992187;911.23297119;0.0;0.0;7037.44899999;11937.703
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 21:00:00;65524.709;6593.474;4269.791;169.776;74457.59;2100.16
SE;SUDESTE/CENTRO-OESTE;2023-04-02 21:00:00;32218.9375;4327.10302734;3.0;168.64199829;42330.26799999;-5612.586
S;SUL;2023-04-02 21:00:00;10189.14453125;850.33001708;273.36898803;1.0;12496.738;-1182.89399999
NE;NORDESTE;2023-04-02 22:00:00;5015.45800781;513.19702148;5318.15283203;0.14499999;12517.68199999;-1670.729
N;NORTE;2023-04-02 22:00:00;17429.23046875;950.90002441;0.0;0.0;7086.335;11293.79499999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 22:00:00;61700.309;6683.35;5725.724;169.779;72192.96;2086.21
SE;SUDESTE/CENTRO-OESTE;2023-04-02 22:00:00;30477.74609375;4363.6899414;3.0;168.63400268;40798.55399999;-5785.48299999
S;SUL;2023-04-02 22:00:00;8777.87402343;855.56298828;404.5710144;1.0;11790.384;-1751.376
NE;NORDESTE;2023-04-02 23:00:00;4760.91210937;514.83197021;5186.2890625;0.078;12231.25499999;-1769.144
N;NORTE;2023-04-02 23:00:00;16092.50683593;975.21398925;0.0;0.0;7074.674;9993.04699999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-02 23:00:00;58123.946;6664.418;5836.906;169.734;69096.95;1698.05
SE;SUDESTE/CENTRO-OESTE;2023-04-02 23:00:00;30248.76953125;4320.79394531;3.0;168.65600585;38719.72299999;-3978.503
S;SUL;2023-04-02 23:00:00;7021.75683593;853.57800292;647.61700439;1.0;11071.29899999;-2547.34699999
NE;NORDESTE;2023-04-03 00:00:00;3953.93408203;511.05398559;4437.16015625;0.071;11911.194;-3008.975
N;NORTE;2023-04-03 00:00:00;16746.01367187;1012.54797363;0.12899999;0.0;7067.698;10690.992
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 00:00:00;54906.665;6532.424;5214.73;169.714;66360.41;463.13
SE;SUDESTE/CENTRO-OESTE;2023-04-03 00:00:00;29582.42773437;4158.11914062;3.0;168.64300537;36976.65299999;-3064.464
S;SUL;2023-04-03 00:00:00;4624.29101562;850.70300292;774.440979;1.0;10404.86098583;-4154.42598583
NE;NORDESTE;2023-04-03 01:00:00;3056.3239746;510.99499511;3960.17089843;0.06899999;11675.11699999;-4147.558
N;NORTE;2023-04-03 01:00:00;17066.21875;995.04797363;1.22000002;0.0;6975.002;11087.48499999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 01:00:00;53000.132;6501.292;4715.743;169.691;64276.26;110.6
SE;SUDESTE/CENTRO-OESTE;2023-04-03 01:00:00;28792.56445312;4145.48583984;3.0;168.62199401;35589.918;-2480.245
S;SUL;2023-04-03 01:00:00;4085.02392578;849.76300048;751.35198974;1.0;10036.22300042;-4349.08400042
NE;NORDESTE;2023-04-03 02:00:00;2698.6508789;516.0369873;3844.52294921;0.07999999;11400.017;-4340.72599999
N;NORTE;2023-04-03 02:00:00;17297.37890625;994.16400146;0.89399999;0.0;6880.468;11411.96899999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 02:00:00;51585.041;6530.152;4532.267;169.748;62723.15;94.05
SE;SUDESTE/CENTRO-OESTE;2023-04-03 02:00:00;28504.47851562;4160.70410156;3.0;168.66799926;34596.20499999;-1759.35399999
S;SUL;2023-04-03 02:00:00;3084.53198242;859.24700927;683.84997558;1.0;9846.46499859;-5217.83599859
NE;NORDESTE;2023-04-03 03:00:00;2668.33911132;519.09002685;4048.08398437;0.085;11172.881;-3937.283
N;NORTE;2023-04-03 03:00:00;17163.08203125;1282.63793945;0.0;0.0;6740.43199999;11705.288
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 03:00:00;50043.032;6879.818;4843.77;169.721;61778.5;157.85
SE;SUDESTE/CENTRO-OESTE;2023-04-03 03:00:00;27976.5;4198.0649414;3.0;168.63600158;34068.14699999;-1721.946
S;SUL;2023-04-03 03:00:00;2235.11108398;880.02502441;792.68597412;1.0;9797.03500695;-5888.21300695
NE;NORDESTE;2023-04-03 04:00:00;2707.1040039;516.375;3804.63305664;0.07999999;11067.96599999;-4039.774
N;NORTE;2023-04-03 04:00:00;17406.44140625;1382.60498046;0.0;0.0;6623.17999999;12165.866
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 04:00:00;50716.068;7048.414;4591.983;169.725;62064.3;461.89
SE;SUDESTE/CENTRO-OESTE;2023-04-03 04:00:00;28401.99609375;4238.11816406;2.5;168.64500427;34487.84499999;-1676.58599999
S;SUL;2023-04-03 04:00:00;2200.5270996;911.315979;784.84997558;1.0;9885.30898535;-5987.61598535
NE;NORDESTE;2023-04-03 05:00:00;2702.14794921;516.440979;3506.59692382;19.52899932;10739.034;-3994.31899999
N;NORTE;2023-04-03 05:00:00;18298.20898437;1401.1899414;0.0;0.0;6665.72299999;13033.676
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 05:00:00;53339.679;7083.746;4138.088;190.203;64251.69;500.03
SE;SUDESTE/CENTRO-OESTE;2023-04-03 05:00:00;29555.38476562;4227.25097656;2.5;169.67399597;36289.73999999;-2334.92999999
S;SUL;2023-04-03 05:00:00;2783.93701171;938.86401367;628.99102783;1.0;10557.1900083;-6204.3980083
NE;NORDESTE;2023-04-03 06:00:00;2671.58691406;517.40997314;3269.98608398;622.05603027;10225.10199999;-3144.063
N;NORTE;2023-04-03 06:00:00;18740.4453125;1409.03198242;0.0;0.5;6421.69699999;13728.28099999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 06:00:00;55917.379;7151.252;3711.658;997.093;66676.78;1100.6
SE;SUDESTE/CENTRO-OESTE;2023-04-03 06:00:00;30627.40234375;4246.76611328;2.0;374.5369873;38268.596;-3017.891
S;SUL;2023-04-03 06:00:00;3877.94409179;978.04400634;439.67199707;0.0;11761.38798571;-6465.72798571
NE;NORDESTE;2023-04-03 07:00:00;2689.8840332;519.20300292;3066.99902343;1819.24804687;10338.02699999;-2242.693
N;NORTE;2023-04-03 07:00:00;18878.84765625;1416.05798339;0.0;2.0;6342.53499999;13954.371
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 07:00:00;56641.473;7192.807;3429.341;2910.992;68635.01;1539.6
SE;SUDESTE/CENTRO-OESTE;2023-04-03 07:00:00;30361.53125;4266.33300781;2.0;1088.74401855;39390.03599999;-3671.428
S;SUL;2023-04-03 07:00:00;4711.20996093;991.21301269;360.34201049;1.0;12564.41694653;-6500.65194653
NE;NORDESTE;2023-04-03 08:00:00;2681.11499023;515.03399658;3262.30297851;2211.16088867;10527.86099999;-1858.248
N;NORTE;2023-04-03 08:00:00;19070.625;1411.35498046;0.0;2.0;6567.344;13916.63599999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 08:00:00;57470.458;7187.44;3460.817;4103.363;70394.21;1827.87
SE;SUDESTE/CENTRO-OESTE;2023-04-03 08:00:00;30538.25390625;4273.35009765;2.0;1889.20202636;40595.07199999;-3892.26699999
S;SUL;2023-04-03 08:00:00;5180.46484375;987.70098876;196.51400756;1.0;12703.93095678;-6338.25095678
NE;NORDESTE;2023-04-03 09:00:00;2970.37988281;510.92001342;2727.7109375;2127.81298828;10559.54099999;-2222.71699999
N;NORTE;2023-04-03 09:00:00;18779.953125;1410.12805175;0.0;2.0;6550.15099999;13641.93
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 09:00:00;57708.662;7188.596;2860.126;4146.685;70032.05;1872.02
SE;SUDESTE/CENTRO-OESTE;2023-04-03 09:00:00;30705.34765625;4277.14794921;3.0;2013.87194824;40803.606;-3804.23899999
S;SUL;2023-04-03 09:00:00;5252.98193359;990.40002441;129.41499328;3.0;12118.75095556;-5742.95395556
NE;NORDESTE;2023-04-03 10:00:00;3454.39990234;512.48498535;1961.83203125;2235.64697265;10667.41599999;-2503.052
N;NORTE;2023-04-03 10:00:00;18842.48828125;1396.58703613;0.0;2.0;6570.088;13670.987
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 10:00:00;58588.821;7194.504;2082.056;4326.668;70326.57;1865.48
SE;SUDESTE/CENTRO-OESTE;2023-04-03 10:00:00;30833.265625;4293.62988281;3.0;2086.02099609;41210.06699999;-3994.151
S;SUL;2023-04-03 10:00:00;5458.66796875;991.80200195;117.22399902;3.0;11878.99499487;-5308.30099487
NE;NORDESTE;2023-04-03 11:00:00;3477.55493164;504.86801147;1592.74597167;2364.67211914;10753.93399999;-2814.093
N;NORTE;2023-04-03 11:00:00;19230.640625;1390.2869873;0.0;2.0;6567.96999999;14054.958
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 11:00:00;59118.159;7189.763;1741.275;4317.588;70503.93;1862.86
SE;SUDESTE/CENTRO-OESTE;2023-04-03 11:00:00;31120.63671875;4302.87890625;3.0;1947.91601562;41425.985;-4051.553
S;SUL;2023-04-03 11:00:00;5289.32617187;991.7290039;145.52900695;3.0;11756.03900561;-5326.45500561
NE;NORDESTE;2023-04-03 12:00:00;3726.46899414;510.28399658;1678.6529541;2600.5180664;10628.17399999;-2112.25
N;NORTE;2023-04-03 12:00:00;18040.25585937;1386.97094726;12.09300041;2.0;6365.317;13076.002
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 12:00:00;56903.957;7226.058;1902.969;4700.173;68870.26;1862.9
SE;SUDESTE/CENTRO-OESTE;2023-04-03 12:00:00;30638.87695312;4339.6508789;3.0;2094.65502929;41126.30799999;-4050.126
S;SUL;2023-04-03 12:00:00;4498.35693359;989.15197753;209.2230072;3.0;10750.45902563;-5050.72702563
NE;NORDESTE;2023-04-03 13:00:00;3927.45898437;509.91699218;2148.81298828;2322.61499023;11147.113;-2238.30899999
N;NORTE;2023-04-03 13:00:00;18567.72460937;1390.68005371;35.10400009;2.0;6580.15999999;13415.34899999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 13:00:00;60243.381;7197.673;2412.015;3984.436;71974.68;1862.82
SE;SUDESTE/CENTRO-OESTE;2023-04-03 13:00:00;31881.6796875;4307.79589843;3.0;1656.82104492;42432.675;-4583.378
S;SUL;2023-04-03 13:00:00;5866.51708984;989.28002929;225.0980072;3.0;11814.73501513;-4730.84001513
NE;NORDESTE;2023-04-03 14:00:00;4203.08203125;511.82299804;2418.40795898;1603.32702636;11948.944;-3212.304
N;NORTE;2023-04-03 14:00:00;19394.11914062;1389.66296386;68.99199676;2.0;6955.26599999;13899.509
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 14:00:00;65179.644;7029.086;2802.721;3017.83;76210.73;1818.55
SE;SUDESTE/CENTRO-OESTE;2023-04-03 14:00:00;34474.4609375;4171.64111328;3.0;1410.50305175;44259.743;-4200.139
S;SUL;2023-04-03 14:00:00;7107.98193359;955.95898437;312.3210144;2.0;13046.77401147;-4668.51201147
NE;NORDESTE;2023-04-03 15:00:00;4290.33496093;516.52801513;2498.40600585;1041.04394531;12358.934;-4012.621
N;NORTE;2023-04-03 15:00:00;19306.24023437;1382.79797363;103.16799926;1.5;6971.411;13822.29499999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 15:00:00;68259.397;6951.817;2910.293;2383.968;78957.74;1547.74
SE;SUDESTE/CENTRO-OESTE;2023-04-03 15:00:00;36808.234375;4137.16015625;3.0;1339.42395019;45637.53699999;-3349.71899999
S;SUL;2023-04-03 15:00:00;7854.58789062;915.33099365;305.71899414;2.0;13989.85796923;-4912.21996923
NE;NORDESTE;2023-04-03 16:00:00;4458.53320312;513.22601318;2633.67797851;537.68701171;12680.659;-4537.535
N;NORTE;2023-04-03 16:00:00;19301.61328125;1385.69702148;78.55000305;0.5;7050.54799999;13715.813
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 16:00:00;71389.618;7027.273;3054.187;1500.892;81422.85;1549.12
SE;SUDESTE/CENTRO-OESTE;2023-04-03 16:00:00;38772.9765625;4138.36523437;3.0;961.70501708;46668.49299999;-2792.447
S;SUL;2023-04-03 16:00:00;8856.49511718;989.98498535;338.95901489;1.0;15023.14998339;-4836.71098339
NE;NORDESTE;2023-04-03 17:00:00;4732.0258789;512.76501464;2781.93603515;121.66899871;12518.54399999;-4370.148
N;NORTE;2023-04-03 17:00:00;19365.99609375;1387.80798339;55.86199951;0.0;7045.651;13764.015
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 17:00:00;71821.748;7006.023;3162.383;526.477;80956.89;1559.74
SE;SUDESTE/CENTRO-OESTE;2023-04-03 17:00:00;38602.25390625;4111.40283203;3.0;403.80801391;46136.627;-3016.162
S;SUL;2023-04-03 17:00:00;9121.47167968;994.04699707;321.58499145;1.0;15256.06994702;-4817.96594702
NE;NORDESTE;2023-04-03 18:00:00;5087.2421875;515.19500732;3176.30493164;25.99300003;12776.793;-3972.058
N;NORTE;2023-04-03 18:00:00;19421.19140625;1399.34301757;33.68700027;0.0;6976.187;13878.034
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 18:00:00;74145.599;7029.342;3556.673;201.174;83372.87;1559.92
SE;SUDESTE/CENTRO-OESTE;2023-04-03 18:00:00;38989.33984375;4124.47021484;3.0;174.18099975;48173.161;-4882.16899999
S;SUL;2023-04-03 18:00:00;10647.82519531;990.33398437;343.68099975;1.0;15446.72594677;-3463.88594677
NE;NORDESTE;2023-04-03 19:00:00;5044.96582031;517.16900634;3577.70800781;0.43399998;12633.096;-3492.81899999
N;NORTE;2023-04-03 19:00:00;19337.70117187;1403.48400878;9.63199996;0.0;7120.451;13630.36599999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 19:00:00;74968.932;7034.218;3974.768;170.376;84588.44;1559.85
SE;SUDESTE/CENTRO-OESTE;2023-04-03 19:00:00;39207.8203125;4120.01123046;3.0;168.94200134;48798.415;-5298.64199999
S;SUL;2023-04-03 19:00:00;11378.4453125;993.55401611;384.42800903;1.0;16036.47897314;-3279.05197314
NE;NORDESTE;2023-04-03 20:00:00;5077.34814453;513.28002929;4033.54101562;0.43900001;12572.03199999;-2947.42399999
N;NORTE;2023-04-03 20:00:00;19351.203125;1404.33496093;11.8409996;0.0;7249.20499999;13518.175
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 20:00:00;73342.316;7083.46;4442.699;170.338;83478.8;1560.02
SE;SUDESTE/CENTRO-OESTE;2023-04-03 20:00:00;38021.76171875;4175.2758789;3.5;168.89900207;48274.09899999;-5904.663
S;SUL;2023-04-03 20:00:00;10892.00292968;990.56896972;393.81698608;1.0;15383.45906665;-3106.07006665
NE;NORDESTE;2023-04-03 21:00:00;5024.64697265;512.5380249;4766.08300781;0.446;13000.81199999;-2697.098
N;NORTE;2023-04-03 21:00:00;19326.10742187;1403.89099121;1.15600001;0.0;7382.97499999;13348.179
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 21:00:00;72013.126;7092.02;5169.335;170.283;82884.79;1559.97
SE;SUDESTE/CENTRO-OESTE;2023-04-03 21:00:00;37325.859375;4186.55908203;3.0;168.83700561;47537.505;-5853.25
S;SUL;2023-04-03 21:00:00;10336.51269531;989.03198242;399.0960083;1.0;14963.49901074;-3237.85801074
NE;NORDESTE;2023-04-03 22:00:00;4502.85693359;517.07800292;5497.06201171;0.453;12922.54;-2405.09
N;NORTE;2023-04-03 22:00:00;19272.34960937;1412.8260498;0.0;0.0;7467.404;13217.771
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 22:00:00;68185.28;7213.979;5841.325;170.314;79838.87;1572.03
SE;SUDESTE/CENTRO-OESTE;2023-04-03 22:00:00;35645.76953125;4298.56005859;3.0;168.86099243;45191.53599999;-5075.344
S;SUL;2023-04-03 22:00:00;8764.30273437;985.51501464;341.26300048;1.0;14257.39102832;-4165.31002832
NE;NORDESTE;2023-04-03 23:00:00;4241.80322265;518.2290039;6239.26904296;0.44800001;12535.919;-1536.17
N;NORTE;2023-04-03 23:00:00;19234.02539062;1416.0279541;0.0;0.0;7375.91799999;13274.135
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-03 23:00:00;62889.49;7242.867;6575.466;170.352;75304.17;1574.0
SE;SUDESTE/CENTRO-OESTE;2023-04-03 23:00:00;32977.97265625;4323.72802734;3.0;168.90400695;42207.36299999;-4733.76
S;SUL;2023-04-03 23:00:00;6435.69091796;984.88201904;333.19699096;1.0;13184.97304736;-5430.20304736
NE;NORDESTE;2023-04-04 00:00:00;4069.9020996;510.03100585;6487.00585937;0.458;12050.31;-982.913
N;NORTE;2023-04-04 00:00:00;19292.24804687;1420.39404296;43.19200134;0.0;7334.48399999;13421.35
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-04 00:00:00;58606.182;7230.562;6835.591;170.359;71307.8;1534.89
SE;SUDESTE/CENTRO-OESTE;2023-04-04 00:00:00;29649.7578125;4316.94824218;3.0;168.90100097;39621.49899999;-5482.892
S;SUL;2023-04-04 00:00:00;5594.27392578;983.18902587;302.39300537;1.0;12301.51;-5420.654
NE;NORDESTE;2023-04-04 01:00:00;3306.82006835;508.42498779;6435.95117187;0.446;11701.15499999;-1449.513
N;NORTE;2023-04-04 01:00:00;19316.60546875;1423.30395507;69.26200103;0.0;7238.078;13571.09299999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-04 01:00:00;55122.026;7236.396;6745.92;169.861;68394.38;879.83
SE;SUDESTE/CENTRO-OESTE;2023-04-04 01:00:00;28605.86132812;4321.88183593;3.0;168.91499328;37771.73299999;-4672.075
S;SUL;2023-04-04 01:00:00;3892.73999023;982.78497314;237.70700073;0.5;11683.41;-6569.678
NE;NORDESTE;2023-04-04 02:00:00;2602.64404296;508.2330017;6872.44677734;0.449;11309.899;-1326.126
N;NORTE;2023-04-04 02:00:00;19330.83398437;1417.87304687;32.42300033;0.0;7134.885;13646.24499999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-04 02:00:00;52609.447;7250.424;7109.144;169.325;66426.19;712.15
SE;SUDESTE/CENTRO-OESTE;2023-04-04 02:00:00;28040.84960937;4338.42919921;3.0;168.87600708;36703.294;-4152.14
S;SUL;2023-04-04 02:00:00;2635.12011718;985.88897705;201.27400207;0.0;11278.115;-7455.832
NE;NORDESTE;2023-04-04 03:00:00;2470.14990234;512.8170166;7120.38623046;0.43900001;11169.83399999;-1066.04199999
N;NORTE;2023-04-04 03:00:00;19303.62695312;1421.96496582;31.29400062;0.0;6998.015;13758.871
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-04 03:00:00;51369.812;7262.936;7333.004;169.294;65422.96;712.09
SE;SUDESTE/CENTRO-OESTE;2023-04-04 03:00:00;27291.3515625;4342.34814453;3.0;168.85499572;36118.69299999;-4313.138
S;SUL;2023-04-04 03:00:00;2304.68310546;985.80603027;178.32400512;0.0;11136.419;-7667.606
NE;NORDESTE;2023-04-04 04:00:00;2475.16601562;511.1329956;6957.25976562;0.451;11052.00099999;-1107.991
N;NORTE;2023-04-04 04:00:00;19337.44726562;1427.76098632;54.32099914;0.0;6900.12799999;13919.401
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-04 04:00:00;51709.609;7267.669;7180.132;169.345;65614.69;712.06
SE;SUDESTE/CENTRO-OESTE;2023-04-04 04:00:00;27396.44726562;4341.91503906;2.5;168.89399719;36461.55499999;-4551.79899999
S;SUL;2023-04-04 04:00:00;2500.54907226;986.85998535;166.05099487;0.0;11201.008;-7547.548
NE;NORDESTE;2023-04-04 05:00:00;2444.57202148;501.4119873;6569.77783203;8.25300025;10732.632;-1208.617
N;NORTE;2023-04-04 05:00:00;19354.59179687;1434.31396484;47.5;0.0;6821.16399999;14015.242
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-04 05:00:00;53667.395;7270.363;6823.014;99.545;67246.53;613.79
SE;SUDESTE/CENTRO-OESTE;2023-04-04 05:00:00;28610.03710937;4348.89990234;2.5;91.29199981;37934.644;-4881.915
S;SUL;2023-04-04 05:00:00;3258.19409179;985.73699951;203.23599243;0.0;11758.091;-7310.924
NE;NORDESTE;2023-04-04 06:00:00;2447.95898437;499.22299194;5902.81396484;363.05801391;10138.467;-925.413
N;NORTE;2023-04-04 06:00:00;19270.359375;1434.62902832;25.70599937;0.5;6584.68699999;14146.508
SIN;SISTEMA INTERLIGADO NACIONAL;2023-04-04 06:00:00;55475.95;7240.029;6188.796;466.479;69120.02;251.24
