id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
NE;NORDESTE;2025-04-26;51691.226;39716.162;76.8335
N;NORTE;2025-04-26;15302.396;14837.798;96.9639
SE;SUDESTE;2025-04-26;204615.328;142803.872;69.7914
S;SUL;2025-04-26;20459.242;8399.091;41.0528
NE;NORDESTE;2025-04-27;51691.226;39702.893;76.8078
N;NORTE;2025-04-27;15302.396;14888.93;97.298
SE;SUDESTE;2025-04-27;204615.328;143166.779;69.9687
S;SUL;2025-04-27;20459.242;8401.097;41.0626
NE;NORDESTE;2025-04-28;51691.226;39692.841;76.7884
N;NORTE;2025-04-28;15302.396;14860.16;97.11
SE;SUDESTE;2025-04-28;204615.328;143319.966;70.0436
S;SUL;2025-04-28;20459.242;8349.934;40.8125
NE;NORDESTE;2025-04-29;51691.226;39672.252;76.7485
N;NORTE;2025-04-29;15302.396;14809.323;96.7778
SE;SUDESTE;2025-04-29;204615.328;143372.173;70.0691
S;SUL;2025-04-29;20459.242;8270.736;40.4254
NE;NORDESTE;2025-04-30;51691.226;39655.43;76.716
N;NORTE;2025-04-30;15302.396;14850.76;97.0486
SE;SUDESTE;2025-04-30;204615.328;143545.896;70.154
S;SUL;2025-04-30;20459.242;8194.669;40.0536
NE;NORDESTE;2025-05-01;51691.226;39641.513;76.6891
N;NORTE;2025-05-01;15302.396;14948.717;97.6887
SE;SUDESTE;2025-05-01;204615.328;143785.102;70.2709
S;SUL;2025-05-01;20459.242;8203.22;40.0954
NE;NORDESTE;2025-05-02;51691.226;39562.374;76.536
N;NORTE;2025-05-02;15302.396;14956.327;97.7385
SE;SUDESTE;2025-05-02;204615.328;143899.053;70.3266
S;SUL;2025-05-02;20459.242;8158.033;39.8746
NE;NORDESTE;2025-05-03;51691.226;39514.26;76.4429
N;NORTE;2025-05-03;15302.396;14913.592;97.4592
SE;SUDESTE;2025-05-03;204615.328;144073.423;70.4118
S;SUL;2025-05-03;20459.242;8134.032;39.7573
NE;NORDESTE;2025-05-04;51691.226;39503.347;76.4218
N;NORTE;2025-05-04;15302.396;14894.681;97.3356
SE;SUDESTE;2025-05-04;204615.328;144223.898;70.4854
S;SUL;2025-05-04;20459.242;8142.458;39.7984
NE;NORDESTE;2025-05-05;51691.226;39476.546;76.3699
N;NORTE;2025-05-05;15302.396;14884.593;97.2697
SE;SUDESTE;2025-05-05;204615.328;144145.646;70.4471
S;SUL;2025-05-05;20459.242;8056.321;39.3774
NE;NORDESTE;2025-05-06;51691.226;39456.728;76.3316
N;NORTE;2025-05-06;15302.396;14895.909;97.3436
SE;SUDESTE;2025-05-06;204615.328;144153.849;70.4511
S;SUL;2025-05-06;20459.242;7956.907;38.8915
NE;NORDESTE;2025-05-07;51691.226;39430.756;76.2813
N;NORTE;2025-05-07;15302.396;14910.875;97.4414
SE;SUDESTE;2025-05-07;204615.328;144035.496;70.3933
S;SUL;2025-05-07;20459.242;7814.274;38.1943
NE;NORDESTE;2025-05-08;51691.226;39405.789;76.233
N;NORTE;2025-05-08;15302.396;14920.256;97.5027
SE;SUDESTE;2025-05-08;204615.328;143973.34;70.3629
S;SUL;2025-05-08;20459.242;7680.262;37.5393
NE;NORDESTE;2025-05-09;51691.226;39334.845;76.0958
N;NORTE;2025-05-09;15302.396;14924.901;97.5331
SE;SUDESTE;2025-05-09;204615.328;143812.893;70.2845
S;SUL;2025-05-09;20459.242;7548.167;36.8937
NE;NORDESTE;2025-05-10;51691.226;39310.928;76.0495
N;NORTE;2025-05-10;15302.396;14956.462;97.7393
SE;SUDESTE;2025-05-10;204615.328;143720.532;70.2394
S;SUL;2025-05-10;20459.242;7536.346;36.8359
NE;NORDESTE;2025-05-11;51691.226;39291.024;76.011
N;NORTE;2025-05-11;15302.396;14974.563;97.8576
SE;SUDESTE;2025-05-11;204615.328;143724.945;70.2415
S;SUL;2025-05-11;20459.242;7541.782;36.8625
NE;NORDESTE;2025-05-12;51691.226;39257.313;75.9458
N;NORTE;2025-05-12;15302.396;15025.465;98.1903
SE;SUDESTE;2025-05-12;204615.328;143574.094;70.1678
S;SUL;2025-05-12;20459.242;7469.793;36.5106
NE;NORDESTE;2025-05-13;51691.226;39219.886;75.8734
N;NORTE;2025-05-13;15302.396;15026.706;98.1984
SE;SUDESTE;2025-05-13;204615.328;143355.762;70.0611
S;SUL;2025-05-13;20459.242;7363.954;35.9933
NE;NORDESTE;2025-05-14;51691.226;39163.662;75.7646
N;NORTE;2025-05-14;15302.396;15000.616;98.0279
SE;SUDESTE;2025-05-14;204615.328;143168.458;69.9696
S;SUL;2025-05-14;20459.242;7268.814;35.5283
NE;NORDESTE;2025-05-15;51691.226;39115.307;75.6711
N;NORTE;2025-05-15;15302.396;14954.749;97.7282
SE;SUDESTE;2025-05-15;204615.328;143009.86;69.8921
S;SUL;2025-05-15;20459.242;7158.69;34.99
NE;NORDESTE;2025-05-16;51691.226;39061.833;75.5676
N;NORTE;2025-05-16;15302.396;14927.989;97.5533
SE;SUDESTE;2025-05-16;204615.328;142880.294;69.8287
S;SUL;2025-05-16;20459.242;7041.977;34.4195
NE;NORDESTE;2025-05-17;51691.226;39026.105;75.4985
N;NORTE;2025-05-17;15302.396;14939.015;97.6253
SE;SUDESTE;2025-05-17;204615.328;142814.308;69.7965
S;SUL;2025-05-17;20459.242;7014.993;34.2876
NE;NORDESTE;2025-05-18;51691.226;38986.855;75.4226
N;NORTE;2025-05-18;15302.396;14950.27;97.6989
SE;SUDESTE;2025-05-18;204615.328;142716.853;69.7489
S;SUL;2025-05-18;20459.242;7007.293;34.25
NE;NORDESTE;2025-05-19;51691.226;38943.637;75.339
N;NORTE;2025-05-19;15302.396;14952.24;97.7118
SE;SUDESTE;2025-05-19;204615.328;142478.608;69.6324
S;SUL;2025-05-19;20459.242;6929.829;33.8714
NE;NORDESTE;2025-05-20;51691.226;38888.509;75.2323
N;NORTE;2025-05-20;15302.396;14932.411;97.5822
SE;SUDESTE;2025-05-20;204615.328;142205.782;69.4991
S;SUL;2025-05-20;20459.242;6841.164;33.438
NE;NORDESTE;2025-05-21;51691.226;38802.173;75.0653
N;NORTE;2025-05-21;15302.396;14938.362;97.6211
SE;SUDESTE;2025-05-21;204615.328;141972.153;69.3849
S;SUL;2025-05-21;20459.242;6766.267;33.0719
NE;NORDESTE;2025-05-22;51691.226;38712.646;74.8921
N;NORTE;2025-05-22;15302.396;14973.104;97.8481
SE;SUDESTE;2025-05-22;204615.328;141778.121;69.2901
S;SUL;2025-05-22;20459.242;6742.437;32.9555
NE;NORDESTE;2025-05-23;51691.226;38621.429;74.7156
N;NORTE;2025-05-23;15302.396;14994.556;97.9883
SE;SUDESTE;2025-05-23;204615.328;141623.922;69.2147
S;SUL;2025-05-23;20459.242;6744.542;32.9657
NE;NORDESTE;2025-05-24;51691.226;38534.686;74.5478
N;NORTE;2025-05-24;15302.396;15024.94;98.1868
SE;SUDESTE;2025-05-24;204615.328;141520.803;69.1643
S;SUL;2025-05-24;20459.242;6796.907;33.2217
NE;NORDESTE;2025-05-25;51691.226;38479.465;74.441
N;NORTE;2025-05-25;15302.396;15028.282;98.2087
SE;SUDESTE;2025-05-25;204615.328;141420.045;69.1151
S;SUL;2025-05-25;20459.242;6847.038;33.4667
NE;NORDESTE;2025-05-26;51691.226;38413.821;74.314
N;NORTE;2025-05-26;15302.396;14999.143;98.0183
SE;SUDESTE;2025-05-26;204615.328;141233.527;69.0239
S;SUL;2025-05-26;20459.242;6843.92;33.4515
NE;NORDESTE;2025-05-27;51691.226;38343.618;74.1782
N;NORTE;2025-05-27;15302.396;15036.442;98.262
SE;SUDESTE;2025-05-27;204615.328;140981.428;68.9007
S;SUL;2025-05-27;20459.242;6865.176;33.5554
NE;NORDESTE;2025-05-28;51691.226;38267.224;74.0304
N;NORTE;2025-05-28;15302.396;15008.89;98.082
SE;SUDESTE;2025-05-28;204615.328;140637.813;68.7328
S;SUL;2025-05-28;20459.242;6981.869;34.1257
NE;NORDESTE;2025-05-29;51691.226;38200.773;73.9019
N;NORTE;2025-05-29;15302.396;14977.752;97.8785
SE;SUDESTE;2025-05-29;204615.328;140380.042;68.6068
S;SUL;2025-05-29;20459.242;7112.378;34.7636
NE;NORDESTE;2025-05-30;51691.226;38105.584;73.7177
N;NORTE;2025-05-30;15302.396;14990.549;97.9621
SE;SUDESTE;2025-05-30;204615.328;140129.97;68.4846
S;SUL;2025-05-30;20459.242;7213.302;35.2569
NE;NORDESTE;2025-05-31;51691.226;38033.324;73.5779
N;NORTE;2025-05-31;15302.396;14989.91;97.9579
SE;SUDESTE;2025-05-31;204615.328;139992.356;68.4173
S;SUL;2025-05-31;20459.242;7301.581;35.6884
NE;NORDESTE;2025-06-01;51691.226;37953.5;73.4235
N;NORTE;2025-06-01;15302.396;15022.781;98.1727
SE;SUDESTE;2025-06-01;204615.328;139965.484;68.4042
S;SUL;2025-06-01;20459.242;7361.536;35.9815
NE;NORDESTE;2025-06-02;51691.226;37850.595;73.2244
N;NORTE;2025-06-02;15302.396;15044.189;98.3126
SE;SUDESTE;2025-06-02;204615.328;139715.642;68.2821
S;SUL;2025-06-02;20459.242;7381.557;36.0793
NE;NORDESTE;2025-06-03;51691.226;37776.731;73.0815
N;NORTE;2025-06-03;15302.396;15050.487;98.3538
SE;SUDESTE;2025-06-03;204615.328;139492.405;68.173
S;SUL;2025-06-03;20459.242;7375.954;36.0519
NE;NORDESTE;2025-06-04;51691.226;37697.885;72.929
N;NORTE;2025-06-04;15302.396;15045.58;98.3217
SE;SUDESTE;2025-06-04;204615.328;139247.659;68.0534
S;SUL;2025-06-04;20459.242;7398.373;36.1615
NE;NORDESTE;2025-06-05;51691.226;37621.995;72.7822
N;NORTE;2025-06-05;15302.396;15025.133;98.1881
SE;SUDESTE;2025-06-05;204615.328;139115.612;67.9889
S;SUL;2025-06-05;20459.242;7597.476;37.1347
NE;NORDESTE;2025-06-06;51691.226;37537.499;72.6187
N;NORTE;2025-06-06;15302.396;15026.211;98.1952
SE;SUDESTE;2025-06-06;204615.328;138974.541;67.9199
S;SUL;2025-06-06;20459.242;7812.502;38.1857
NE;NORDESTE;2025-06-07;51691.226;37461.435;72.4716
N;NORTE;2025-06-07;15302.396;15025.559;98.1909
SE;SUDESTE;2025-06-07;204615.328;138872.032;67.8698
S;SUL;2025-06-07;20459.242;8038.374;39.2897
NE;NORDESTE;2025-06-08;51691.226;37387.995;72.3295
N;NORTE;2025-06-08;15302.396;15025.977;98.1936
SE;SUDESTE;2025-06-08;204615.328;138934.399;67.9003
S;SUL;2025-06-08;20459.242;8294.47;40.5414
NE;NORDESTE;2025-06-09;51691.226;37310.725;72.18
N;NORTE;2025-06-09;15302.396;14987.661;97.9432
SE;SUDESTE;2025-06-09;204615.328;138771.716;67.8208
S;SUL;2025-06-09;20459.242;8455.526;41.3286
NE;NORDESTE;2025-06-10;51691.226;37236.72;72.0368
N;NORTE;2025-06-10;15302.396;14960.631;97.7666
SE;SUDESTE;2025-06-10;204615.328;138700.891;67.7862
S;SUL;2025-06-10;20459.242;8568.956;41.8831
NE;NORDESTE;2025-06-11;51691.226;37153.827;71.8765
N;NORTE;2025-06-11;15302.396;14957.695;97.7474
SE;SUDESTE;2025-06-11;204615.328;138580.041;67.7271
S;SUL;2025-06-11;20459.242;8673.449;42.3938
NE;NORDESTE;2025-06-12;51691.226;37079.019;71.7317
N;NORTE;2025-06-12;15302.396;14972.086;97.8414
SE;SUDESTE;2025-06-12;204615.328;138446.749;67.662
S;SUL;2025-06-12;20459.242;8759.051;42.8122
NE;NORDESTE;2025-06-13;51691.226;37004.378;71.5873
N;NORTE;2025-06-13;15302.396;15006.43;98.0659
SE;SUDESTE;2025-06-13;204615.328;138361.334;67.6202
S;SUL;2025-06-13;20459.242;8837.915;43.1977
NE;NORDESTE;2025-06-14;51691.226;36928.692;71.4409
N;NORTE;2025-06-14;15302.396;15007.151;98.0706
SE;SUDESTE;2025-06-14;204615.328;138244.139;67.5629
S;SUL;2025-06-14;20459.242;8953.72;43.7637
NE;NORDESTE;2025-06-15;51691.226;36867.485;71.3225
N;NORTE;2025-06-15;15302.396;15007.467;98.0727
SE;SUDESTE;2025-06-15;204615.328;138124.487;67.5045
S;SUL;2025-06-15;20459.242;9170.419;44.8229
NE;NORDESTE;2025-06-16;51691.226;36790.584;71.1738
N;NORTE;2025-06-16;15302.396;14982.565;97.9099
SE;SUDESTE;2025-06-16;204615.328;137885.854;67.3878
S;SUL;2025-06-16;20459.242;9313.99;45.5246
NE;NORDESTE;2025-06-17;51691.226;36714.474;71.0265
N;NORTE;2025-06-17;15302.396;14953.728;97.7215
SE;SUDESTE;2025-06-17;204615.328;137617.448;67.2567
S;SUL;2025-06-17;20459.242;9490.163;46.3857
NE;NORDESTE;2025-06-18;51691.226;36637.414;70.8774
N;NORTE;2025-06-18;15302.396;14944.447;97.6608
SE;SUDESTE;2025-06-18;204615.328;137366.414;67.134
S;SUL;2025-06-18;20459.242;9719.818;47.5082
NE;NORDESTE;2025-06-19;51691.226;36559.553;70.7268
N;NORTE;2025-06-19;15302.396;14923.948;97.5269
SE;SUDESTE;2025-06-19;204615.328;137190.348;67.0479
S;SUL;2025-06-19;20459.242;10129.761;49.5119
NE;NORDESTE;2025-06-20;51691.226;36481.9;70.5766
N;NORTE;2025-06-20;15302.396;14888.288;97.2938
SE;SUDESTE;2025-06-20;204615.328;137125.599;67.0163
S;SUL;2025-06-20;20459.242;10687.472;52.2379
NE;NORDESTE;2025-06-21;51691.226;36403.247;70.4244
N;NORTE;2025-06-21;15302.396;14889.578;97.3023
SE;SUDESTE;2025-06-21;204615.328;137063.008;66.9857
S;SUL;2025-06-21;20459.242;11099.222;54.2504
NE;NORDESTE;2025-06-22;51691.226;36326.278;70.2755
N;NORTE;2025-06-22;15302.396;14898.288;97.3592
SE;SUDESTE;2025-06-22;204615.328;137024.451;66.9669
S;SUL;2025-06-22;20459.242;11439.87;55.9154
NE;NORDESTE;2025-06-23;51691.226;36247.562;70.1232
N;NORTE;2025-06-23;15302.396;14902.658;97.3877
SE;SUDESTE;2025-06-23;204615.328;136767.879;66.8415
S;SUL;2025-06-23;20459.242;12365.632;60.4403
NE;NORDESTE;2025-06-24;51691.226;36172.143;69.9773
N;NORTE;2025-06-24;15302.396;14892.957;97.3243
SE;SUDESTE;2025-06-24;204615.328;136605.786;66.7622
S;SUL;2025-06-24;20459.242;12943.782;63.2662
NE;NORDESTE;2025-06-25;51691.226;36094.394;69.8269
N;NORTE;2025-06-25;15302.396;14897.142;97.3517
SE;SUDESTE;2025-06-25;204615.328;136531.508;66.7259
S;SUL;2025-06-25;20459.242;13270.421;64.8627
NE;NORDESTE;2025-06-26;51691.226;36016.694;69.6766
N;NORTE;2025-06-26;15302.396;14888.535;97.2954
SE;SUDESTE;2025-06-26;204615.328;136456.333;66.6892
S;SUL;2025-06-26;20459.242;13777.636;67.3419
NE;NORDESTE;2025-06-27;51691.226;35907.726;69.4658
N;NORTE;2025-06-27;15302.396;14867.326;97.1569
SE;SUDESTE;2025-06-27;204615.328;136330.243;66.6276
S;SUL;2025-06-27;20459.242;14338.371;70.0826
NE;NORDESTE;2025-06-28;51691.226;35822.32;69.3006
N;NORTE;2025-06-28;15302.396;14838.118;96.966
SE;SUDESTE;2025-06-28;204615.328;136315.226;66.6202
S;SUL;2025-06-28;20459.242;15005.324;73.3425
NE;NORDESTE;2025-06-29;51691.226;35717.744;69.0983
N;NORTE;2025-06-29;15302.396;14832.884;96.9318
SE;SUDESTE;2025-06-29;204615.328;136256.622;66.5916
S;SUL;2025-06-29;20459.242;16450.858;80.408
NE;NORDESTE;2025-06-30;51691.226;35624.054;68.917
N;NORTE;2025-06-30;15302.396;14818.547;96.8381
SE;SUDESTE;2025-06-30;204615.328;136017.478;66.4747
S;SUL;2025-06-30;20459.242;17130.679;83.7308
NE;NORDESTE;2025-07-01;51691.226;35564.794;68.8024
N;NORTE;2025-07-01;15302.396;14809.797;96.7809
SE;SUDESTE;2025-07-01;204615.328;135876.168;66.4057
S;SUL;2025-07-01;20459.242;17596.83;86.0092
NE;NORDESTE;2025-07-02;51691.226;35488.122;68.6541
N;NORTE;2025-07-02;15302.396;14806.789;96.7612
SE;SUDESTE;2025-07-02;204615.328;135704.801;66.3219
S;SUL;2025-07-02;20459.242;17915.213;87.5654
NE;NORDESTE;2025-07-03;51691.226;35449.479;68.5793
N;NORTE;2025-07-03;15302.396;14815.638;96.8191
SE;SUDESTE;2025-07-03;204615.328;135539.629;66.2412
S;SUL;2025-07-03;20459.242;18144.735;88.6872
NE;NORDESTE;2025-07-04;51691.226;35398.843;68.4813
N;NORTE;2025-07-04;15302.396;14799.685;96.7148
SE;SUDESTE;2025-07-04;204615.328;135388.001;66.1671
S;SUL;2025-07-04;20459.242;18411.061;89.989
NE;NORDESTE;2025-07-05;51691.226;35327.63;68.3436
N;NORTE;2025-07-05;15302.396;14801.263;96.7251
SE;SUDESTE;2025-07-05;204615.328;135217.855;66.0839
S;SUL;2025-07-05;20459.242;18659.685;91.2042
NE;NORDESTE;2025-07-06;51691.226;35220.751;68.1368
N;NORTE;2025-07-06;15302.396;14802.637;96.7341
SE;SUDESTE;2025-07-06;204615.328;135144.27;66.048
S;SUL;2025-07-06;20459.242;18859.739;92.182
NE;NORDESTE;2025-07-07;51691.226;35144.568;67.9894
N;NORTE;2025-07-07;15302.396;14797.994;96.7038
SE;SUDESTE;2025-07-07;204615.328;134892.535;65.9249
S;SUL;2025-07-07;20459.242;19000.073;92.8679
NE;NORDESTE;2025-07-08;51691.226;35073.715;67.8524
N;NORTE;2025-07-08;15302.396;14771.223;96.5288
SE;SUDESTE;2025-07-08;204615.328;134650.783;65.8068
S;SUL;2025-07-08;20459.242;19089.65;93.3058
NE;NORDESTE;2025-07-09;51691.226;35021.421;67.7512
N;NORTE;2025-07-09;15302.396;14763.297;96.477
SE;SUDESTE;2025-07-09;204615.328;134445.377;65.7064
S;SUL;2025-07-09;20459.242;19180.61;93.7503
NE;NORDESTE;2025-07-10;51691.226;34968.621;67.649
N;NORTE;2025-07-10;15302.396;14759.68;96.4534
SE;SUDESTE;2025-07-10;204615.328;134228.924;65.6006
S;SUL;2025-07-10;20459.242;19196.011;93.8256
NE;NORDESTE;2025-07-11;51691.226;34912.618;67.5407
N;NORTE;2025-07-11;15302.396;14755.929;96.4289
SE;SUDESTE;2025-07-11;204615.328;134071.322;65.5236
S;SUL;2025-07-11;20459.242;19177.062;93.733
NE;NORDESTE;2025-07-12;51691.226;34862.355;67.4435
N;NORTE;2025-07-12;15302.396;14751.375;96.3991
SE;SUDESTE;2025-07-12;204615.328;133887.026;65.4335
S;SUL;2025-07-12;20459.242;19182.631;93.7602
NE;NORDESTE;2025-07-13;51691.226;34842.471;67.405
N;NORTE;2025-07-13;15302.396;14744.634;96.3551
SE;SUDESTE;2025-07-13;204615.328;133739.451;65.3614
S;SUL;2025-07-13;20459.242;19166.546;93.6816
NE;NORDESTE;2025-07-14;51691.226;34770.757;67.2663
N;NORTE;2025-07-14;15302.396;14733.032;96.2792
SE;SUDESTE;2025-07-14;204615.328;133529.292;65.2587
S;SUL;2025-07-14;20459.242;19120.51;93.4566
NE;NORDESTE;2025-07-15;51691.226;34703.913;67.137
N;NORTE;2025-07-15;15302.396;14711.273;96.1371
SE;SUDESTE;2025-07-15;204615.328;133303.742;65.1485
S;SUL;2025-07-15;20459.242;19048.553;93.1049
NE;NORDESTE;2025-07-16;51691.226;34625.233;66.9847
N;NORTE;2025-07-16;15302.396;14714.332;96.157
SE;SUDESTE;2025-07-16;204615.328;133004.197;65.0021
S;SUL;2025-07-16;20459.242;18953.906;92.6423
NE;NORDESTE;2025-07-17;51691.226;34545.742;66.831
N;NORTE;2025-07-17;15302.396;14682.684;95.9502
SE;SUDESTE;2025-07-17;204615.328;132721.906;64.8641
S;SUL;2025-07-17;20459.242;18857.281;92.17
NE;NORDESTE;2025-07-18;51691.226;34465.341;66.6754
N;NORTE;2025-07-18;15302.396;14662.71;95.8197
SE;SUDESTE;2025-07-18;204615.328;132477.627;64.7447
S;SUL;2025-07-18;20459.242;18746.696;91.6295
NE;NORDESTE;2025-07-19;51691.226;34385.97;66.5219
N;NORTE;2025-07-19;15302.396;14633.947;95.6317
SE;SUDESTE;2025-07-19;204615.328;132328.341;64.6718
S;SUL;2025-07-19;20459.242;18643.007;91.1227
NE;NORDESTE;2025-07-20;51691.226;34323.974;66.4019
N;NORTE;2025-07-20;15302.396;14624.392;95.5693
SE;SUDESTE;2025-07-20;204615.328;132167.38;64.5931
S;SUL;2025-07-20;20459.242;18610.517;90.9639
NE;NORDESTE;2025-07-21;51691.226;34243.625;66.2465
N;NORTE;2025-07-21;15302.396;14585.658;95.3162
SE;SUDESTE;2025-07-21;204615.328;131905.311;64.465
S;SUL;2025-07-21;20459.242;18467.207;90.2634
NE;NORDESTE;2025-07-22;51691.226;34161.794;66.0882
N;NORTE;2025-07-22;15302.396;14544.679;95.0484
SE;SUDESTE;2025-07-22;204615.328;131677.457;64.3537
S;SUL;2025-07-22;20459.242;18296.714;89.4301
NE;NORDESTE;2025-07-23;51691.226;34091.181;65.9516
N;NORTE;2025-07-23;15302.396;14504.23;94.784
SE;SUDESTE;2025-07-23;204615.328;131349.174;64.1932
S;SUL;2025-07-23;20459.242;18111.698;88.5258
NE;NORDESTE;2025-07-24;51691.226;34042.311;65.857
N;NORTE;2025-07-24;15302.396;14465.948;94.5339
SE;SUDESTE;2025-07-24;204615.328;131088.278;64.0657
S;SUL;2025-07-24;20459.242;17902.039;87.501
NE;NORDESTE;2025-07-25;51691.226;33967.753;65.7128
N;NORTE;2025-07-25;15302.396;14437.721;94.3494
SE;SUDESTE;2025-07-25;204615.328;130765.77;63.9081
S;SUL;2025-07-25;20459.242;17712.577;86.5749
NE;NORDESTE;2025-07-26;51691.226;33895.124;65.5723
N;NORTE;2025-07-26;15302.396;14391.303;94.0461
SE;SUDESTE;2025-07-26;204615.328;130521.322;63.7886
S;SUL;2025-07-26;20459.242;17533.888;85.7016
NE;NORDESTE;2025-07-27;51691.226;33822.569;65.4319
N;NORTE;2025-07-27;15302.396;14374.798;93.9382
SE;SUDESTE;2025-07-27;204615.328;130365.788;63.7126
S;SUL;2025-07-27;20459.242;17464.012;85.36
NE;NORDESTE;2025-07-28;51691.226;33746.458;65.2847
N;NORTE;2025-07-28;15302.396;14315.467;93.5505
SE;SUDESTE;2025-07-28;204615.328;129902.483;63.4862
S;SUL;2025-07-28;20459.242;17435.91;85.2227
NE;NORDESTE;2025-07-29;51691.226;33671.64;65.14
N;NORTE;2025-07-29;15302.396;14244.976;93.0898
SE;SUDESTE;2025-07-29;204615.328;129528.598;63.3035
S;SUL;2025-07-29;20459.242;17384.529;84.9715
NE;NORDESTE;2025-07-30;51691.226;33630.202;65.0598
N;NORTE;2025-07-30;15302.396;14201.42;92.8052
SE;SUDESTE;2025-07-30;204615.328;129276.655;63.1803
S;SUL;2025-07-30;20459.242;17287.021;84.4949
NE;NORDESTE;2025-07-31;51691.226;33576.611;64.9561
N;NORTE;2025-07-31;15302.396;14179.47;92.6618
SE;SUDESTE;2025-07-31;204615.328;129018.804;63.0543
S;SUL;2025-07-31;20459.242;17230.872;84.2205
NE;NORDESTE;2025-08-01;51691.226;33497.107;64.8023
N;NORTE;2025-08-01;15302.396;14157.177;92.5161
SE;SUDESTE;2025-08-01;204615.328;128737.429;62.9168
S;SUL;2025-08-01;20459.242;17122.561;83.6911
NE;NORDESTE;2025-08-02;51691.226;33411.5;64.6367
N;NORTE;2025-08-02;15302.396;14140.334;92.406
SE;SUDESTE;2025-08-02;204615.328;128523.991;62.8125
S;SUL;2025-08-02;20459.242;17014.746;83.1641
NE;NORDESTE;2025-08-03;51691.226;33330.071;64.4792
N;NORTE;2025-08-03;15302.396;14127.491;92.3221
SE;SUDESTE;2025-08-03;204615.328;128325.61;62.7155
S;SUL;2025-08-03;20459.242;16949.527;82.8453
NE;NORDESTE;2025-08-04;51691.226;33256.784;64.3374
N;NORTE;2025-08-04;15302.396;14091.9;92.0895
SE;SUDESTE;2025-08-04;204615.328;127963.242;62.5384
S;SUL;2025-08-04;20459.242;16959.37;82.8934
NE;NORDESTE;2025-08-05;51691.226;33180.995;64.1908
N;NORTE;2025-08-05;15302.396;14056.352;91.8572
SE;SUDESTE;2025-08-05;204615.328;127575.034;62.3487
S;SUL;2025-08-05;20459.242;16974.312;82.9665
NE;NORDESTE;2025-08-06;51691.226;33104.883;64.0435
N;NORTE;2025-08-06;15302.396;14025.8;91.6575
SE;SUDESTE;2025-08-06;204615.328;127342.322;62.235
S;SUL;2025-08-06;20459.242;17004.182;83.1125
NE;NORDESTE;2025-08-07;51691.226;32997.999;63.8368
N;NORTE;2025-08-07;15302.396;13997.694;91.4739
SE;SUDESTE;2025-08-07;204615.328;126975.021;62.0555
S;SUL;2025-08-07;20459.242;16952.468;82.8597
NE;NORDESTE;2025-08-08;51691.226;32924.076;63.6937
N;NORTE;2025-08-08;15302.396;13956.311;91.2034
SE;SUDESTE;2025-08-08;204615.328;126635.467;61.8895
S;SUL;2025-08-08;20459.242;16888.595;82.5475
NE;NORDESTE;2025-08-09;51691.226;32813.855;63.4805
N;NORTE;2025-08-09;15302.396;13915.832;90.9389
SE;SUDESTE;2025-08-09;204615.328;126362.286;61.756
S;SUL;2025-08-09;20459.242;16874.218;82.4772
NE;NORDESTE;2025-08-10;51691.226;32757.612;63.3717
N;NORTE;2025-08-10;15302.396;13893.997;90.7962
SE;SUDESTE;2025-08-10;204615.328;126199.545;61.6765
S;SUL;2025-08-10;20459.242;16884.927;82.5296
NE;NORDESTE;2025-08-11;51691.226;32658.017;63.179
N;NORTE;2025-08-11;15302.396;13826.394;90.3544
SE;SUDESTE;2025-08-11;204615.328;125884.441;61.5225
S;SUL;2025-08-11;20459.242;16819.541;82.21
NE;NORDESTE;2025-08-12;51691.226;32599.522;63.0659
N;NORTE;2025-08-12;15302.396;13799.214;90.1768
SE;SUDESTE;2025-08-12;204615.328;125549.872;61.359
S;SUL;2025-08-12;20459.242;16757.799;81.9082
NE;NORDESTE;2025-08-13;51691.226;32496.488;62.8665
N;NORTE;2025-08-13;15302.396;13770.969;89.9922
SE;SUDESTE;2025-08-13;204615.328;125161.778;61.1693
S;SUL;2025-08-13;20459.242;16710.185;81.6755
NE;NORDESTE;2025-08-14;51691.226;32420.538;62.7196
N;NORTE;2025-08-14;15302.396;13734.269;89.7524
SE;SUDESTE;2025-08-14;204615.328;124733.698;60.9601
S;SUL;2025-08-14;20459.242;16637.925;81.3223
NE;NORDESTE;2025-08-15;51691.226;32310.881;62.5075
N;NORTE;2025-08-15;15302.396;13685.168;89.4315
SE;SUDESTE;2025-08-15;204615.328;124334.357;60.7649
S;SUL;2025-08-15;20459.242;16534.875;80.8186
NE;NORDESTE;2025-08-16;51691.226;32233.362;62.3575
N;NORTE;2025-08-16;15302.396;13668.627;89.3234
SE;SUDESTE;2025-08-16;204615.328;124080.445;60.6408
S;SUL;2025-08-16;20459.242;16474.841;80.5252
NE;NORDESTE;2025-08-17;51691.226;32124.416;62.1467
N;NORTE;2025-08-17;15302.396;13656.033;89.2411
SE;SUDESTE;2025-08-17;204615.328;123909.134;60.5571
S;SUL;2025-08-17;20459.242;16403.693;80.1774
NE;NORDESTE;2025-08-18;51691.226;32039.438;61.9824
N;NORTE;2025-08-18;15302.396;13633.369;89.093
SE;SUDESTE;2025-08-18;204615.328;123520.803;60.3673
S;SUL;2025-08-18;20459.242;16283.323;79.5891
NE;NORDESTE;2025-08-19;51691.226;31936.755;61.7837
N;NORTE;2025-08-19;15302.396;13615.185;88.9742
