id_subsistema;nom_subsistema;ena_data;ena_bruta_regiao_mwmed;ena_bruta_regiao_percentualmlt;ena_armazenavel_regiao_mwmed;ena_armazenavel_regiao_percentualmlt
NE;NORDESTE;2024-06-15;1821.5670166;39.95529938;1805.12194824;39.59460068
S;SUL;2024-06-15;6600.86914063;62.28369904;5375.31201172;50.71969986
SE;SUDESTE;2024-06-15;17292.859375;53.18399811;17198.71484375;52.89440155
N;NORTE;2024-06-16;5172.66015625;48.3667984;4713.32421875;44.07180023
NE;NORDESTE;2024-06-16;1836.9050293;40.29169846;1821.17504883;39.94670105
S;SUL;2024-06-16;11037.71484375;104.14830017;8031.48291016;75.78250122
SE;SUDESTE;2024-06-16;16975.234375;52.20709991;16695.40625;51.3465004
N;NORTE;2024-06-17;5015.56884766;46.89789963;4574.60400391;42.77470016
NE;NORDESTE;2024-06-17;1844.18994141;40.45149994;1824.17004395;40.01240158
S;SUL;2024-06-17;20101.5390625;189.67170715;9824.68847656;92.70259857
SE;SUDESTE;2024-06-17;16721.37109375;51.42639923;16613.12890625;51.09349823
N;NORTE;2024-06-18;4875.67089844;45.58980179;4463.80322266;41.73860168
NE;NORDESTE;2024-06-18;1850.7590332;40.59560013;1832.8840332;40.20349884
S;SUL;2024-06-18;23111.22070313;218.07009888;11933.3828125;112.59960175
SE;SUDESTE;2024-06-18;16671.55664063;51.27320099;16412.328125;50.47589874
N;NORTE;2024-06-19;4729.85107422;44.22629929;4352.77978516;40.70050049
NE;NORDESTE;2024-06-19;1848.19299316;40.53929901;1828.17297363;40.10020065
S;SUL;2024-06-19;23198.546875;218.89399719;13540.82519531;127.76689911
SE;SUDESTE;2024-06-19;16936.24414063;52.08720016;16618.88671875;51.11119843
N;NORTE;2024-06-20;4581.37597656;42.83800125;4231.16601563;39.56340027
NE;NORDESTE;2024-06-20;1826.43798828;40.06209946;1807.13305664;39.63869858
S;SUL;2024-06-20;22068.93945313;208.23539734;13037.80273438;123.02050018
SE;SUDESTE;2024-06-20;17270.61914063;53.11560059;16912.859375;52.01530075
N;NORTE;2024-06-21;4432.86816406;41.44940186;4089.04394531;38.23450089
NE;NORDESTE;2024-06-21;1799.52600098;39.47180176;1781.65100098;39.07970047
S;SUL;2024-06-21;21374.36914063;201.68170166;11611.24609375;109.55999756
SE;SUDESTE;2024-06-21;17439.9765625;53.63639832;17254.09765625;53.06480026
N;NORTE;2024-06-22;4325.74609375;40.4477005;3967.83007813;37.10110092
NE;NORDESTE;2024-06-22;1758.35803223;38.56880188;1734.76293945;38.05130005
S;SUL;2024-06-22;17443.63085938;164.59249878;6815.46582031;64.3085022
SE;SUDESTE;2024-06-22;17540.54882813;53.9457016;17437.40820313;53.62850189
N;NORTE;2024-06-23;4214.77197266;39.41009903;3869.60498047;36.18259811
NE;NORDESTE;2024-06-23;1735.64099121;38.07049942;1724.91601563;37.83530045
S;SUL;2024-06-23;14078.96875;132.84460449;6664.14892578;62.88079834
SE;SUDESTE;2024-06-23;17446.43554688;53.65629959;16864.72070313;51.86719894
N;NORTE;2024-06-24;4095.83496094;38.29800034;3755.35009766;35.11429977
NE;NORDESTE;2024-06-24;1735.4630127;38.0666008;1715.44299316;37.62749863
S;SUL;2024-06-24;17179.81640625;162.10319519;8779.12011719;82.83699799
SE;SUDESTE;2024-06-24;17228.49414063;52.98600006;17102.55078125;52.59870148
N;NORTE;2024-06-25;4042.76293945;37.80170059;3681.7800293;34.42639923
NE;NORDESTE;2024-06-25;1742.69702148;38.22529984;1724.10705566;37.81750107
S;SUL;2024-06-25;21588.359375;203.70080566;9142.0;86.26100159
SE;SUDESTE;2024-06-25;16974.08203125;52.20360184;16820.65820313;51.7317009
N;NORTE;2024-06-26;4015.9140625;37.55070114;3674.06811523;34.35419846
NE;NORDESTE;2024-06-26;1729.93701172;37.94540024;1709.91699219;37.50630188
S;SUL;2024-06-26;27668.21289063;261.06838989;10742.45703125;101.36239624
SE;SUDESTE;2024-06-26;16780.8515625;51.60929871;16662.17382813;51.24430084
N;NORTE;2024-06-27;3941.0;36.85020065;3611.42407227;33.76850128
NE;NORDESTE;2024-06-27;1709.47705078;37.4966011;1699.46704102;37.27709961
S;SUL;2024-06-27;29795.90039063;281.14459229;14800.765625;139.65530396
SE;SUDESTE;2024-06-27;16613.39648438;51.09429932;16485.80664063;50.70190048
N;NORTE;2024-06-28;3807.46411133;35.60160065;3508.29711914;32.80419922
NE;NORDESTE;2024-06-28;1703.34094238;37.36199951;1683.32104492;36.92290115
S;SUL;2024-06-28;24526.19140625;231.42129517;15815.54101563;149.23039246
SE;SUDESTE;2024-06-28;16444.18359375;50.57389832;16303.76269531;50.14199829
N;NORTE;2024-06-29;3685.60400391;34.46210098;3427.88989258;32.05239868
NE;NORDESTE;2024-06-29;1715.70605469;37.63330078;1692.11096191;37.11569977
S;SUL;2024-06-29;19850.17773438;187.29989624;12322.40039063;116.27020264
SE;SUDESTE;2024-06-29;16187.73828125;49.78519821;16066.41308594;49.41210175
N;NORTE;2024-06-30;3577.02807617;33.44689941;3353.00708008;31.35219955
NE;NORDESTE;2024-06-30;1714.54003906;37.60770035;1691.66003418;37.10580063
S;SUL;2024-06-30;16191.99902344;152.78250122;12718.82421875;120.01069641
SE;SUDESTE;2024-06-30;15938.03125;49.01720047;15822.65625;48.66239929
N;NORTE;2024-07-01;3482.4699707;66.29139709;3303.7800293;62.88990021
NE;NORDESTE;2024-07-01;1699.73498535;45.19879913;1678.28503418;44.6283989
S;SUL;2024-07-01;13668.12011719;125.39459991;11797.77148438;108.23560333
SE;SUDESTE;2024-07-01;15775.15332031;61.67020035;15675.55078125;61.28079987
N;NORTE;2024-07-02;3384.42700195;64.42510223;3202.33789063;60.95890045
NE;NORDESTE;2024-07-02;1699.43395996;45.19079971;1675.45996094;44.55329895
S;SUL;2024-07-02;12138.34277344;111.36000061;10348.40234375;94.93869781
SE;SUDESTE;2024-07-02;15636.90917969;61.12979889;15503.49609375;60.60820007
N;NORTE;2024-07-03;3292.08007813;62.66719818;3156.48608398;60.08599854
NE;NORDESTE;2024-07-03;1710.43798828;45.48339844;1691.13305664;44.9701004
S;SUL;2024-07-03;11280.55273438;103.4905014;9734.85351563;89.30989838
SE;SUDESTE;2024-07-03;15561.38183594;60.83449936;15405.7734375;60.2262001
N;NORTE;2024-07-04;3224.08398438;61.37279892;3103.3059082;59.07369995
NE;NORDESTE;2024-07-04;1732.49597168;46.06999969;1713.90600586;45.57559967
S;SUL;2024-07-04;10537.69140625;96.6753006;8000.70019531;73.40029907
SE;SUDESTE;2024-07-04;15489.46875;60.55339813;15371.14941406;60.09080124
N;NORTE;2024-07-05;3163.70996094;60.2234993;2995.8449707;57.02809906
NE;NORDESTE;2024-07-05;1742.26403809;46.32970047;1731.53894043;46.04449844
S;SUL;2024-07-05;10066.73925781;92.35469818;6091.73583984;55.88700104
SE;SUDESTE;2024-07-05;15439.8046875;60.35919952;15283.2421875;59.74720001
N;NORTE;2024-07-06;3106.85595703;59.1413002;2961.91210938;56.38219833
NE;NORDESTE;2024-07-06;1727.60595703;45.93989944;1706.15600586;45.36959839
S;SUL;2024-07-06;9748.99609375;89.43959808;6196.94384766;56.85219955
SE;SUDESTE;2024-07-06;15374.62597656;60.10440063;15243.56152344;59.59199905
N;NORTE;2024-07-07;3061.12402344;58.27069855;2876.90893555;54.76409912
NE;NORDESTE;2024-07-07;1706.48498535;45.37829971;1687.18005371;44.86500168
S;SUL;2024-07-07;17363.69921875;159.29870605;8348.43847656;76.59059906
SE;SUDESTE;2024-07-07;15283.82519531;59.74940109;15177.00292969;59.33179855
N;NORTE;2024-07-08;2998.59399414;57.08039856;2878.49389648;54.7942009
NE;NORDESTE;2024-07-08;1634.67199707;43.46870041;1617.51196289;43.01240158
S;SUL;2024-07-08;25510.89453125;234.04299927;4948.51806641;45.39889908
SE;SUDESTE;2024-07-08;15238.14746094;59.57089996;15145.92382813;59.21030045
N;NORTE;2024-07-09;2926.8359375;55.71450043;2828.29101563;53.83860016
NE;NORDESTE;2024-07-09;1637.37597656;43.54059982;1615.21105957;42.95119858
S;SUL;2024-07-09;24727.94140625;226.86000061;10044.2890625;92.1486969
SE;SUDESTE;2024-07-09;15478.03320313;60.50870132;15388.71679688;60.15950012
N;NORTE;2024-07-10;2857.57910156;54.39609909;2770.34204102;52.73550034
NE;NORDESTE;2024-07-10;1675.85498047;44.56380081;1658.69494629;44.10749817
S;SUL;2024-07-10;22010.54492188;201.92999268;10670.25976563;97.89150238
SE;SUDESTE;2024-07-10;15459.65527344;60.4367981;15364.01953125;60.06290054
N;NORTE;2024-07-11;2794.57006836;53.19670105;2712.5390625;51.6352005
NE;NORDESTE;2024-07-11;1685.36694336;44.81669998;1667.49194336;44.34140015
S;SUL;2024-07-11;21772.890625;199.74969482;10083.92285156;92.51229858
SE;SUDESTE;2024-07-11;15519.19140625;60.66960144;15414.18945313;60.25910187
N;NORTE;2024-07-12;2758.94189453;52.51850128;2686.06494141;51.13119888
NE;NORDESTE;2024-07-12;1688.48999023;44.89979935;1679.19494629;44.65259933
S;SUL;2024-07-12;27278.98242188;250.26390076;5547.15820313;50.89089966
SE;SUDESTE;2024-07-12;15748.23632813;61.56499863;15639.56152344;61.14009857
N;NORTE;2024-07-13;2773.26708984;52.79119873;2682.62011719;51.06560135
NE;NORDESTE;2024-07-13;1681.09594727;44.70320129;1663.22094727;44.22779846
S;SUL;2024-07-13;30005.23046875;275.27508545;13469.66113281;123.57389832
SE;SUDESTE;2024-07-13;15924.92675781;62.25569916;15803.2265625;61.77999878
N;NORTE;2024-07-14;2765.0769043;52.63529968;2656.83789063;50.57490158
NE;NORDESTE;2024-07-14;1661.91101074;44.19300079;1637.60095215;43.54660034
S;SUL;2024-07-14;35094.08203125;321.96148682;15357.29394531;140.89149475
SE;SUDESTE;2024-07-14;15935.76464844;62.29809952;15489.97460938;60.55530167
N;NORTE;2024-07-15;2737.48901367;52.11009979;2639.12304688;50.23759842
NE;NORDESTE;2024-07-15;1633.78198242;43.44499969;1612.33203125;42.87459946
S;SUL;2024-07-15;35899.6953125;329.35229492;21377.38867188;196.12120056
SE;SUDESTE;2024-07-15;16016.0859375;62.61209869;15642.29199219;61.1507988
N;NORTE;2024-07-16;2686.27587891;51.1352005;2580.37109375;49.11930084
NE;NORDESTE;2024-07-16;1617.55200195;43.01340103;1598.24694824;42.50009918
S;SUL;2024-07-16;33066.30859375;303.35818481;20714.609375;190.040802
SE;SUDESTE;2024-07-16;15933.32714844;62.28860092;15803.30566406;61.78030014
N;NORTE;2024-07-17;2638.76611328;50.23080063;2532.86108398;48.21490097
NE;NORDESTE;2024-07-17;1622.18103027;43.13650131;1604.30603027;42.66120148
S;SUL;2024-07-17;29075.53320313;266.74591064;19633.06835938;180.11839294
SE;SUDESTE;2024-07-17;15785.61816406;61.71110153;15107.57128906;59.0603981
N;NORTE;2024-07-18;2592.99609375;49.35960007;2487.09106445;47.34360123
NE;NORDESTE;2024-07-18;1640.21801758;43.61619949;1620.19799805;43.08380127
S;SUL;2024-07-18;25363.6953125;232.69259644;18591.58203125;170.56359863
SE;SUDESTE;2024-07-18;15655.81640625;61.20370102;15288.30566406;59.76699829
N;NORTE;2024-07-19;2551.2890625;48.56570053;2445.3840332;46.54970169
NE;NORDESTE;2024-07-19;1647.61096191;43.81269836;1631.16601563;43.37540054
S;SUL;2024-07-19;22732.6796875;208.55499268;15851.29589844;145.42359924
SE;SUDESTE;2024-07-19;15464.97558594;60.45759964;14904.32617188;58.26589966
N;NORTE;2024-07-20;2491.37011719;47.42509842;2371.10498047;45.13570023
NE;NORDESTE;2024-07-20;1634.10803223;43.45370102;1609.60498047;42.80210114
S;SUL;2024-07-20;20752.68945313;190.3901062;15439.71484375;141.64759827
SE;SUDESTE;2024-07-20;15261.74707031;59.6631012;15122.94140625;59.12049866
N;NORTE;2024-07-21;2438.79711914;46.42430115;2318.1730957;44.12810135
NE;NORDESTE;2024-07-21;1603.79296875;42.64759827;1585.91796875;42.17219925
S;SUL;2024-07-21;19175.20703125;175.91789246;15917.52636719;146.03120422
SE;SUDESTE;2024-07-21;15015.35253906;58.69990158;14846.75878906;58.04079819
N;NORTE;2024-07-22;2383.46411133;45.37099838;2279.35400391;43.3891983
NE;NORDESTE;2024-07-22;1573.21496582;41.83440018;1555.33996582;41.35910034
S;SUL;2024-07-22;18034.29296875;165.45089722;14562.01757813;133.59539795
SE;SUDESTE;2024-07-22;14796.76367188;57.84540176;14618.29785156;57.14770126
N;NORTE;2024-07-23;2316.5480957;44.09719849;2232.00292969;42.4878006
NE;NORDESTE;2024-07-23;1553.04394531;41.29809952;1534.54003906;40.80599976
S;SUL;2024-07-23;16947.1875;155.47749329;13542.12988281;124.23870087
SE;SUDESTE;2024-07-23;14471.03515625;56.5719986;14323.921875;55.99689865
N;NORTE;2024-07-24;2229.46704102;42.4394989;2147.25610352;40.87459946
NE;NORDESTE;2024-07-24;1547.9720459;41.16320038;1530.17602539;40.68999863
S;SUL;2024-07-24;16114.95214844;147.84240723;13371.54492188;122.67369843
SE;SUDESTE;2024-07-24;14172.8046875;55.40610123;14010.01660156;54.7696991
N;NORTE;2024-07-25;2170.33398438;41.31389999;2090.45703125;39.79339981
NE;NORDESTE;2024-07-25;1548.97802734;41.18989944;1533.93395996;40.78990173
S;SUL;2024-07-25;15434.01953125;141.59539795;11903.91894531;109.20939636
SE;SUDESTE;2024-07-25;13911.41601563;54.38420105;13643.22167969;53.33580017
N;NORTE;2024-07-26;2130.60693359;40.55770111;2048.57592773;38.99610138
NE;NORDESTE;2024-07-26;1549.59094238;41.20619965;1535.90600586;40.84230042
S;SUL;2024-07-26;14521.43847656;133.22309875;12182.49804688;111.76509857
SE;SUDESTE;2024-07-26;13707.67480469;53.58779907;13341.21484375;52.15510178
N;NORTE;2024-07-27;2100.47509766;39.98410034;2015.75097656;38.37129974
NE;NORDESTE;2024-07-27;1546.16894531;41.11520004;1532.30505371;40.7466011
S;SUL;2024-07-27;13761.35839844;126.25;11475.58886719;105.27980042
SE;SUDESTE;2024-07-27;13517.88671875;52.84579849;13395.12207031;52.36589813
N;NORTE;2024-07-28;2092.27587891;39.82799911;2007.55200195;38.21519852
NE;NORDESTE;2024-07-28;1532.79797363;40.75970078;1517.96899414;40.36529922
S;SUL;2024-07-28;13092.79980469;120.11650085;11799.77539063;108.25389862
SE;SUDESTE;2024-07-28;13361.40039063;52.23410034;13136.87011719;51.35630035
N;NORTE;2024-07-29;2049.74902344;39.01850128;1971.48706055;37.52870178
NE;NORDESTE;2024-07-29;1513.01403809;40.23360062;1500.29394531;39.89530182
S;SUL;2024-07-29;13366.875;122.63089752;11892.00195313;109.10009766
SE;SUDESTE;2024-07-29;13218.74707031;51.67639923;13046.63574219;51.00350189
N;NORTE;2024-07-30;2005.12695313;38.16910172;1937.09594727;36.87400055
NE;NORDESTE;2024-07-30;1501.60205078;39.93009949;1489.15405273;39.59909821
S;SUL;2024-07-30;12938.99511719;118.70539856;9309.703125;85.40940094
SE;SUDESTE;2024-07-30;13091.55371094;51.17910004;12948.22753906;50.61880112
N;NORTE;2024-07-31;1964.82702637;37.40190125;1910.61804199;36.36999893
NE;NORDESTE;2024-07-31;1495.67700195;39.77259827;1483.58605957;39.45100021
S;SUL;2024-07-31;11939.39355469;109.53479767;9816.7265625;90.06099701
SE;SUDESTE;2024-07-31;12895.22753906;50.41159821;12770.3671875;49.92350006
N;NORTE;2024-08-01;1922.66601563;60.37770081;1870.61096191;58.74300003
NE;NORDESTE;2024-08-01;1493.54797363;45.54719925;1478.3470459;45.08359909
S;SUL;2024-08-01;10730.5078125;107.25930023;9918.11035156;99.13880157
SE;SUDESTE;2024-08-01;12708.57910156;61.91930008;12593.828125;61.36019897
N;NORTE;2024-08-02;1895.87902832;59.53649902;1843.82397461;57.90179825
NE;NORDESTE;2024-08-02;1490.15405273;45.44369888;1476.45495605;45.02590179
S;SUL;2024-08-02;9411.15429688;94.0714035;8699.71582031;86.95999908
SE;SUDESTE;2024-08-02;12598.22167969;61.38159943;12487.70996094;60.84320068
N;NORTE;2024-08-03;1874.4720459;58.86429977;1814.69799805;56.98720169
NE;NORDESTE;2024-08-03;1493.65002441;45.5503006;1483.64001465;45.24499893
S;SUL;2024-08-03;8549.84082031;85.4618988;8088.21923828;80.84770203
SE;SUDESTE;2024-08-03;12432.98730469;60.57659912;12336.0078125;60.10400009
N;NORTE;2024-08-04;1858.10803223;58.35039902;1794.9239502;56.36619949
NE;NORDESTE;2024-08-04;1492.12402344;45.50370026;1492.12402344;45.50370026
S;SUL;2024-08-04;7992.64990234;79.89240265;7685.43798828;76.82160187
SE;SUDESTE;2024-08-04;12367.95703125;60.25970078;12172.44433594;59.30709839
N;NORTE;2024-08-05;1825.25500488;57.31869888;1780.73901367;55.92079926
NE;NORDESTE;2024-08-05;1484.39697266;45.26810074;1484.39697266;45.26810074
S;SUL;2024-08-05;7916.29980469;79.1292038;7576.95605469;75.73719788
SE;SUDESTE;2024-08-05;12303.35253906;59.94490051;12188.36621094;59.38470078
N;NORTE;2024-08-06;1770.14196777;55.58800125;1717.72802734;53.94200134
NE;NORDESTE;2024-08-06;1475.46398926;44.99570084;1475.46398926;44.99570084
S;SUL;2024-08-06;7913.15722656;79.09780121;7527.56396484;75.24349976
SE;SUDESTE;2024-08-06;12323.89746094;60.04499817;12201.09082031;59.44670105
N;NORTE;2024-08-07;1721.46496582;54.05939865;1690.23205566;53.07860184
NE;NORDESTE;2024-08-07;1468.49804688;44.78319931;1468.49804688;44.78319931
S;SUL;2024-08-07;8014.80712891;80.11389923;7537.18603516;75.33969879
SE;SUDESTE;2024-08-07;12354.00292969;60.19169998;12126.60644531;59.08380127
N;NORTE;2024-08-08;1673.77099609;52.56159973;1651.6920166;51.86830139
NE;NORDESTE;2024-08-08;1456.84802246;44.4280014;1456.84802246;44.4280014
S;SUL;2024-08-08;8263.70800781;82.60179901;7843.08691406;78.3973999
SE;SUDESTE;2024-08-08;12361.83691406;60.22990036;11902.29394531;57.99089813
N;NORTE;2024-08-09;1656.47094727;52.01839828;1626.49401855;51.07699966
NE;NORDESTE;2024-08-09;1448.35400391;44.16889954;1448.35400391;44.16889954
S;SUL;2024-08-09;8051.00195313;80.47570038;7279.56103516;72.76450348
SE;SUDESTE;2024-08-09;12410.40527344;60.46649933;11983.21289063;58.38510132
N;NORTE;2024-08-10;1644.47900391;51.64179993;1606.9630127;50.46369934
NE;NORDESTE;2024-08-10;1435.30102539;43.77090073;1403.58203125;42.80360031
S;SUL;2024-08-10;7373.26611328;73.70120239;5778.08789063;57.75619888
SE;SUDESTE;2024-08-10;12583.1796875;61.30830002;12272.83886719;59.79629898
N;NORTE;2024-08-11;1633.29504395;51.29059982;1580.34204102;49.62770081
NE;NORDESTE;2024-08-11;1421.75598145;43.35779953;1421.75598145;43.35779953
S;SUL;2024-08-11;6700.68505859;66.97820282;5530.35791016;55.27999878
SE;SUDESTE;2024-08-11;12443.3671875;60.6271019;12274.62304688;59.80500031
N;NORTE;2024-08-12;1608.52099609;50.51259995;1557.36303711;48.90610123
NE;NORDESTE;2024-08-12;1409.54394531;42.98540115;1409.54394531;42.98540115
S;SUL;2024-08-12;6057.94677734;60.55360031;5151.66992188;51.49470139
SE;SUDESTE;2024-08-12;12542.66699219;61.11090088;12329.1796875;60.07080078
N;NORTE;2024-08-13;1643.12597656;51.59930038;1587.48095703;49.85189819
NE;NORDESTE;2024-08-13;1394.37304688;42.52270126;1394.37304688;42.52270126
S;SUL;2024-08-13;5590.80908203;55.88420105;4728.16113281;47.26139832
SE;SUDESTE;2024-08-13;12487.68554688;60.8431015;12166.24902344;59.27690125
N;NORTE;2024-08-14;1662.34204102;52.20270157;1602.0300293;50.30870056
NE;NORDESTE;2024-08-14;1385.70202637;42.25830078;1385.70202637;42.25830078
S;SUL;2024-08-14;5275.06494141;52.72809982;4372.13623047;43.70270157
SE;SUDESTE;2024-08-14;12439.26855469;60.60720062;12143.44628906;59.16579819
N;NORTE;2024-08-15;1629.33300781;51.16609955;1592.89501953;50.02190018
NE;NORDESTE;2024-08-15;1376.01599121;41.96289825;1376.01599121;41.96289825
S;SUL;2024-08-15;4925.81982422;49.23720169;4171.16699219;41.69390106
SE;SUDESTE;2024-08-15;12451.09472656;60.66479874;12214.875;59.51390076
N;NORTE;2024-08-16;1564.70300293;49.13660049;1540.88305664;48.38850021
NE;NORDESTE;2024-08-16;1372.03601074;41.84149933;1372.03601074;41.84149933
S;SUL;2024-08-16;4678.96289063;46.7696991;4080.80810547;40.79069901
SE;SUDESTE;2024-08-16;12477.04882813;60.79119873;12253.84863281;59.70370102
N;NORTE;2024-08-17;1529.67700195;48.03659821;1518.01000977;47.67029953
NE;NORDESTE;2024-08-17;1379.77099609;42.07740021;1379.05603027;42.05559921
S;SUL;2024-08-17;4475.74804688;44.73839951;3897.19799805;38.95529938
SE;SUDESTE;2024-08-17;12400.70214844;60.4192009;12216.01171875;59.51940155
N;NORTE;2024-08-18;1494.72705078;46.93909836;1489.16296387;46.76440048
NE;NORDESTE;2024-08-18;1384.56103516;42.2234993;1368.1159668;41.72200012
S;SUL;2024-08-18;4306.30175781;43.04460144;3638.88110352;36.37329865
SE;SUDESTE;2024-08-18;12243.47265625;59.65319824;11935.36816406;58.15200043
N;NORTE;2024-08-19;1476.73901367;46.37419891;1473.00305176;46.25690079
NE;NORDESTE;2024-08-19;1382.97705078;42.17520142;1382.97705078;42.17520142
S;SUL;2024-08-19;4279.06982422;42.7723999;3599.23803711;35.97700119
SE;SUDESTE;2024-08-19;12044.49707031;58.68370056;11789.76367188;57.44260025
N;NORTE;2024-08-20;1450.37805176;45.54639816;1445.53100586;45.39419937
NE;NORDESTE;2024-08-20;1374.01403809;41.90190125;1374.01403809;41.90190125
S;SUL;2024-08-20;4343.43798828;43.41579819;3959.24194336;39.57550049
SE;SUDESTE;2024-08-20;11861.38183594;57.79159927;11593.08789063;56.4844017
N;NORTE;2024-08-21;1422.03796387;44.65639877;1416.8170166;44.49250031
NE;NORDESTE;2024-08-21;1357.53198242;41.39920044;1357.53198242;41.39920044
S;SUL;2024-08-21;4207.34423828;42.05550003;3942.28710938;39.40599823
SE;SUDESTE;2024-08-21;11708.71972656;57.04769897;11414.6328125;55.61489868
N;NORTE;2024-08-22;1401.35095215;44.00680161;1365.68896484;42.88690186
NE;NORDESTE;2024-08-22;1347.15698242;41.08280182;1347.15698242;41.08280182
S;SUL;2024-08-22;4264.95019531;42.63130188;4012.93603516;40.11220169
SE;SUDESTE;2024-08-22;11519.26953125;56.12469864;10945.328125;53.32830048
N;NORTE;2024-08-23;1374.58496094;43.16630173;1356.35400391;42.59370041
NE;NORDESTE;2024-08-23;1335.18005371;40.71760178;1328.74499512;40.52130127
S;SUL;2024-08-23;6373.74414063;63.71020126;5869.74316406;58.67240143
SE;SUDESTE;2024-08-23;11296.03808594;55.03710175;11026.95214844;53.72600174
N;NORTE;2024-08-24;1351.47595215;42.44060135;1351.47595215;42.44060135
NE;NORDESTE;2024-08-24;1317.07299805;40.16540146;1302.77294922;39.72930145
S;SUL;2024-08-24;7662.71923828;76.59449768;6249.16894531;62.46500015
SE;SUDESTE;2024-08-24;11135.26367188;54.25370026;10995.0234375;53.57040024
N;NORTE;2024-08-25;1337.79504395;42.01089859;1337.79504395;42.01089859
NE;NORDESTE;2024-08-25;1306.54602051;39.8443985;1287.3840332;39.25999832
S;SUL;2024-08-25;7304.68505859;73.01570129;6387.22802734;63.84500122
SE;SUDESTE;2024-08-25;11072.67480469;53.94879913;10877.01855469;52.99549866
N;NORTE;2024-08-26;1336.53796387;41.9715004;1336.53796387;41.9715004
NE;NORDESTE;2024-08-26;1295.41894531;39.50500107;1277.90100098;38.97079849
S;SUL;2024-08-26;6213.24511719;62.10589981;5784.31787109;57.81850052
SE;SUDESTE;2024-08-26;10997.296875;53.58150101;10807.37597656;52.65620041
N;NORTE;2024-08-27;1320.46704102;41.46680069;1320.46704102;41.46680069
NE;NORDESTE;2024-08-27;1287.33203125;39.25839996;1283.04199219;39.12760162
S;SUL;2024-08-27;5475.02978516;54.72689819;5098.10302734;50.95930099
SE;SUDESTE;2024-08-27;10962.16308594;53.41030121;10777.53222656;52.51079941
N;NORTE;2024-08-28;1312.2409668;41.20849991;1312.2409668;41.20849991
NE;NORDESTE;2024-08-28;1270.41003418;38.74240112;1252.90002441;38.20840073
S;SUL;2024-08-28;5046.25683594;50.44100189;4710.56787109;47.08560181
SE;SUDESTE;2024-08-28;10959.89453125;53.39929962;10773.31542969;52.49020004
N;NORTE;2024-08-29;1297.82202148;40.75569916;1297.82202148;40.75569916
NE;NORDESTE;2024-08-29;1254.80505371;38.26649857;1238.78894043;37.77809906
S;SUL;2024-08-29;4701.90380859;46.99900055;4371.31494141;43.69449997
SE;SUDESTE;2024-08-29;10959.82617188;53.39889908;10779.60253906;52.52090073
N;NORTE;2024-08-30;1304.43701172;40.96340179;1271.76794434;39.9375
NE;NORDESTE;2024-08-30;1243.97705078;37.93629837;1237.54199219;37.74000168
S;SUL;2024-08-30;4402.71777344;44.00839996;4111.89208984;41.10139847
SE;SUDESTE;2024-08-30;10857.36035156;52.89970016;10657.00878906;51.92359924
N;NORTE;2024-08-31;1318.45300293;41.4034996;1276.09094238;40.07320023
NE;NORDESTE;2024-08-31;1237.42797852;37.73649979;1228.84802246;37.47489929
S;SUL;2024-08-31;4204.47021484;42.02679825;3910.8269043;39.09159851
SE;SUDESTE;2024-08-31;10795.34375;52.59759903;10627.54003906;51.77999878
N;NORTE;2024-09-01;1343.06396484;59.25120163;1300.70202637;57.38230133
NE;NORDESTE;2024-09-01;1233.56896973;42.06269836;1220.04101563;41.60150146
S;SUL;2024-09-01;4042.37011719;34.76440048;3779.18701172;32.50099945
SE;SUDESTE;2024-09-01;10722.42089844;54.61709976;10577.66015625;53.87969971
N;NORTE;2024-09-02;1334.91003418;58.89149857;1299.5489502;57.33150101
NE;NORDESTE;2024-09-02;1234.51000977;42.09479904;1220.0880127;41.60309982
S;SUL;2024-09-02;3869.07104492;33.27399826;3600.0690918;30.9605999
SE;SUDESTE;2024-09-02;10583.17773438;53.90779877;10401.66113281;52.98320007
N;NORTE;2024-09-03;1318.67797852;58.17539978;1290.49597168;56.93209839
NE;NORDESTE;2024-09-03;1236.2220459;42.15319824;1223.56604004;41.72159958
S;SUL;2024-09-03;3689.31103516;31.72809982;3468.37890625;29.82799911
SE;SUDESTE;2024-09-03;10453.70605469;53.24829865;10204.93945313;51.98120117
N;NORTE;2024-09-04;1292.17700195;57.00630188;1272.79101563;56.15100098
NE;NORDESTE;2024-09-04;1247.79699707;42.54790115;1242.07702637;42.35279846
S;SUL;2024-09-04;3606.37792969;31.01479912;3391.77197266;29.1692009
SE;SUDESTE;2024-09-04;10299.48046875;52.46269989;10002.24121094;50.94869995
N;NORTE;2024-09-05;1266.53198242;55.87490082;1255.94104004;55.40769958
NE;NORDESTE;2024-09-05;1260.15698242;42.96929932;1252.29199219;42.70119858
S;SUL;2024-09-05;3774.50097656;32.46070099;3485.30493164;29.97360039
SE;SUDESTE;2024-09-05;10167.66601563;51.79130173;9832.74902344;50.08530045
N;NORTE;2024-09-06;1257.3449707;55.46960068;1249.80603027;55.13700104
NE;NORDESTE;2024-09-06;1267.06994629;43.20510101;1255.63000488;42.81499863
S;SUL;2024-09-06;3999.74291992;34.39780045;3676.76489258;31.6201992
SE;SUDESTE;2024-09-06;10032.12207031;51.10089874;9711.46777344;49.46760178
N;NORTE;2024-09-07;1253.18896484;55.28620148;1253.18896484;55.28620148
NE;NORDESTE;2024-09-07;1263.95495605;43.09880066;1250.41296387;42.63710022
